entry,at,order
"-- ending hand #205 --",2021-03-10T04:26:52.965Z,161535041296702
"""Blake @ UmDnqTo27H"" collected 11.06 from pot with Two Pair, Q's & J's on the second run  (combination: Q♠, Q♥, J♠, J♥, 7♣)",2021-03-10T04:26:52.965Z,161535041296701
"""Blake @ UmDnqTo27H"" collected 11.06 from pot with Two Pair, J's & 3's (combination: J♠, J♣, 3♠, 3♦, K♥)",2021-03-10T04:26:52.965Z,161535041296700
"River (second run): J♥, 7♣, Q♥, 2♠ [6♥]",2021-03-10T04:26:49.950Z,161535040995300
"Turn (second run): J♥, 7♣, Q♥ [2♠]",2021-03-10T04:26:46.940Z,161535040694200
"Flop (second run):  [J♥, 7♣, Q♥]",2021-03-10T04:26:43.921Z,161535040392300
"River: J♣, 9♠, 3♠, 3♦ [K♥]",2021-03-10T04:26:40.907Z,161535040090900
"Turn: J♣, 9♠, 3♠ [3♦]",2021-03-10T04:26:37.892Z,161535039789400
"Flop:  [J♣, 9♠, 3♠]",2021-03-10T04:26:34.879Z,161535039487900
"""Blake @ UmDnqTo27H"" shows a Q♠, J♠.",2021-03-10T04:26:31.851Z,161535039185202
"""Mikey @ T48ybw3_W-"" shows a A♥, Q♦.",2021-03-10T04:26:31.851Z,161535039185201
"Uncalled bet of 0.53 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:26:31.851Z,161535039185200
"All players in hand choose to run it twice.",2021-03-10T04:26:31.040Z,161535039104201
"""Mikey @ T48ybw3_W-"" chooses to  run it twice.",2021-03-10T04:26:31.040Z,161535039104200
"""Blake @ UmDnqTo27H"" chooses to  run it twice.",2021-03-10T04:26:29.286Z,161535038928800
"Remaining players decide whether to run it twice.",2021-03-10T04:26:29.007Z,161535038900801
"""Mikey @ T48ybw3_W-"" calls 11.06 and go all in",2021-03-10T04:26:29.007Z,161535038900800
"""Blake @ UmDnqTo27H"" raises to 11.59 and go all in",2021-03-10T04:26:27.117Z,161535038711800
"""Mikey @ T48ybw3_W-"" raises to 2.00",2021-03-10T04:26:24.371Z,161535038437100
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:26:18.060Z,161535037806305
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:26:18.060Z,161535037806304
"Your hand is Q♠, J♠",2021-03-10T04:26:18.060Z,161535037806303
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.06) | #8 ""Blake @ UmDnqTo27H"" (11.59)",2021-03-10T04:26:18.060Z,161535037806301
"-- starting hand #205  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:26:18.060Z,161535037806300
"""Blake @ UmDnqTo27H"" shows a 8♣, J♥.",2021-03-10T04:26:16.848Z,161535037684900
"Undealt cards:  [K♥, 7♣, 4♥, 6♦, 2♦]",2021-03-10T04:26:15.660Z,161535037566100
"""Mikey @ T48ybw3_W-"" shows a J♦, 5♣.",2021-03-10T04:26:14.059Z,161535037406000
"-- ending hand #204 --",2021-03-10T04:26:12.882Z,161535037288202
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:26:12.882Z,161535037288201
"Uncalled bet of 1.12 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:26:12.882Z,161535037288200
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:26:12.047Z,161535037204800
"""Blake @ UmDnqTo27H"" raises to 1.22",2021-03-10T04:26:10.930Z,161535037093100
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:26:07.400Z,161535036740105
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:26:07.400Z,161535036740104
"Your hand is 8♣, J♥",2021-03-10T04:26:07.400Z,161535036740103
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.16) | #8 ""Blake @ UmDnqTo27H"" (11.49)",2021-03-10T04:26:07.400Z,161535036740101
"-- starting hand #204  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:26:07.400Z,161535036740100
"Undealt cards:  [J♥, 3♥, A♥, 10♦, 5♦]",2021-03-10T04:26:03.582Z,161535036358300
"""Mikey @ T48ybw3_W-"" shows a 4♦, 3♠.",2021-03-10T04:26:03.372Z,161535036337200
"-- ending hand #203 --",2021-03-10T04:26:02.257Z,161535036225802
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:26:02.257Z,161535036225801
"Uncalled bet of 1.30 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:26:02.257Z,161535036225800
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:26:01.449Z,161535036145000
"""Blake @ UmDnqTo27H"" raises to 1.40",2021-03-10T04:26:00.103Z,161535036010300
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:25:56.021Z,161535035602200
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:25:53.505Z,161535035350605
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:25:53.505Z,161535035350604
"Your hand is 9♠, Q♠",2021-03-10T04:25:53.505Z,161535035350603
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.26) | #8 ""Blake @ UmDnqTo27H"" (11.39)",2021-03-10T04:25:53.505Z,161535035350601
"-- starting hand #203  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:25:53.505Z,161535035350600
"-- ending hand #202 --",2021-03-10T04:25:50.740Z,161535035074202
"""Mikey @ T48ybw3_W-"" collected 0.20 from pot with Pair, 6's (combination: 6♦, 6♥, A♣, K♠, 7♣)",2021-03-10T04:25:50.740Z,161535035074201
"""Mikey @ T48ybw3_W-"" shows a 4♠, 6♦.",2021-03-10T04:25:50.740Z,161535035074200
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:25:49.933Z,161535034993400
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:25:49.076Z,161535034907700
"River: 6♥, K♠, 7♣, 5♠ [A♣]",2021-03-10T04:25:46.920Z,161535034692100
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:25:46.112Z,161535034611300
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:25:45.266Z,161535034526700
"Turn: 6♥, K♠, 7♣ [5♠]",2021-03-10T04:25:43.132Z,161535034313400
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:25:42.266Z,161535034226700
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:25:41.413Z,161535034141300
"Flop:  [6♥, K♠, 7♣]",2021-03-10T04:25:39.994Z,161535033999500
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:25:39.191Z,161535033919100
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-10T04:25:38.065Z,161535033806600
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:25:36.671Z,161535033667205
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:25:36.671Z,161535033667204
"Your hand is 8♠, 3♥",2021-03-10T04:25:36.671Z,161535033667203
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.16) | #8 ""Blake @ UmDnqTo27H"" (11.49)",2021-03-10T04:25:36.671Z,161535033667201
"-- starting hand #202  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:25:36.671Z,161535033667200
"""Blake @ UmDnqTo27H"" shows a 9♠, K♣.",2021-03-10T04:25:35.385Z,161535033538600
"""Mikey @ T48ybw3_W-"" shows a J♥, 9♣.",2021-03-10T04:25:35.238Z,161535033523800
"Undealt cards:  [9♦, 5♣, 2♣, A♠, 2♦]",2021-03-10T04:25:33.761Z,161535033376200
"-- ending hand #201 --",2021-03-10T04:25:32.753Z,161535033275402
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:25:32.753Z,161535033275401
"Uncalled bet of 0.97 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:25:32.753Z,161535033275400
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:25:31.946Z,161535033194700
"""Blake @ UmDnqTo27H"" raises to 1.07",2021-03-10T04:25:29.538Z,161535032953900
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:25:26.300Z,161535032630100
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:25:23.927Z,161535032392805
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:25:23.927Z,161535032392804
"Your hand is 9♠, K♣",2021-03-10T04:25:23.927Z,161535032392803
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.26) | #8 ""Blake @ UmDnqTo27H"" (11.39)",2021-03-10T04:25:23.927Z,161535032392801
"-- starting hand #201  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:25:23.927Z,161535032392800
"""Blake @ UmDnqTo27H"" shows a 2♦, 5♦.",2021-03-10T04:25:21.472Z,161535032147300
"Undealt cards: Q♠, A♦, 10♣ [2♥, 4♠]",2021-03-10T04:25:18.306Z,161535031830700
"""Mikey @ T48ybw3_W-"" shows a 10♦, 8♥.",2021-03-10T04:25:18.102Z,161535031810300
"-- ending hand #200 --",2021-03-10T04:25:16.974Z,161535031697502
"""Mikey @ T48ybw3_W-"" collected 0.20 from pot",2021-03-10T04:25:16.974Z,161535031697501
"Uncalled bet of 0.30 returned to ""Mikey @ T48ybw3_W-""",2021-03-10T04:25:16.974Z,161535031697500
"""Blake @ UmDnqTo27H"" folds",2021-03-10T04:25:16.163Z,161535031616400
"""Mikey @ T48ybw3_W-"" bets 0.30",2021-03-10T04:25:13.056Z,161535031305700
"Flop:  [Q♠, A♦, 10♣]",2021-03-10T04:25:09.145Z,161535030914600
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:25:08.315Z,161535030831600
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-10T04:25:07.068Z,161535030706900
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:25:06.025Z,161535030602605
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:25:06.025Z,161535030602604
"Your hand is 2♦, 5♦",2021-03-10T04:25:06.025Z,161535030602603
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.16) | #8 ""Blake @ UmDnqTo27H"" (11.49)",2021-03-10T04:25:06.025Z,161535030602601
"-- starting hand #200  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:25:06.025Z,161535030602600
"""Mikey @ T48ybw3_W-"" shows a J♣, 5♠.",2021-03-10T04:25:02.985Z,161535030298700
"-- ending hand #199 --",2021-03-10T04:25:02.069Z,161535030207002
"""Mikey @ T48ybw3_W-"" collected 0.20 from pot",2021-03-10T04:25:02.069Z,161535030207001
"Uncalled bet of 0.30 returned to ""Mikey @ T48ybw3_W-""",2021-03-10T04:25:02.069Z,161535030207000
"""Blake @ UmDnqTo27H"" folds",2021-03-10T04:25:01.257Z,161535030125800
"""Mikey @ T48ybw3_W-"" bets 0.30",2021-03-10T04:25:00.344Z,161535030034400
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:57.723Z,161535029772500
"River: A♣, K♣, 7♦, A♠ [5♣]",2021-03-10T04:24:56.391Z,161535029639300
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:24:55.585Z,161535029558600
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:54.669Z,161535029467000
"Turn: A♣, K♣, 7♦ [A♠]",2021-03-10T04:24:53.234Z,161535029323500
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:24:52.428Z,161535029242900
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:51.559Z,161535029156000
"Flop:  [A♣, K♣, 7♦]",2021-03-10T04:24:50.254Z,161535029025600
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:49.448Z,161535028944800
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:24:48.593Z,161535028859400
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:24:46.998Z,161535028699905
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:24:46.998Z,161535028699904
"Your hand is 6♥, 2♠",2021-03-10T04:24:46.998Z,161535028699903
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.06) | #8 ""Blake @ UmDnqTo27H"" (11.59)",2021-03-10T04:24:46.998Z,161535028699901
"-- starting hand #199  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:24:46.998Z,161535028699900
"""Blake @ UmDnqTo27H"" shows a 8♠, K♠.",2021-03-10T04:24:45.815Z,161535028581600
"""Mikey @ T48ybw3_W-"" shows a 10♠, 8♥.",2021-03-10T04:24:45.636Z,161535028563600
"Undealt cards: 4♥, K♦, 10♦ [9♠, 6♣]",2021-03-10T04:24:44.137Z,161535028413900
"-- ending hand #198 --",2021-03-10T04:24:43.397Z,161535028339802
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:24:43.397Z,161535028339801
"Uncalled bet of 0.97 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:24:43.397Z,161535028339800
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:24:42.583Z,161535028258400
"""Blake @ UmDnqTo27H"" bets 0.97",2021-03-10T04:24:40.183Z,161535028018400
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:24:37.094Z,161535027709500
"Flop:  [4♥, K♦, 10♦]",2021-03-10T04:24:34.584Z,161535027458500
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:24:33.775Z,161535027377600
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-10T04:24:32.477Z,161535027247800
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:24:28.146Z,161535026814705
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:24:28.146Z,161535026814704
"Your hand is 8♠, K♠",2021-03-10T04:24:28.146Z,161535026814703
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.16) | #8 ""Blake @ UmDnqTo27H"" (11.49)",2021-03-10T04:24:28.146Z,161535026814701
"-- starting hand #198  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:24:28.146Z,161535026814700
"""Mikey @ T48ybw3_W-"" shows a A♦, A♣.",2021-03-10T04:24:26.168Z,161535026616900
"Undealt cards: 3♣, 10♦, 7♥, 8♣ [J♠]",2021-03-10T04:24:24.279Z,161535026428100
"-- ending hand #197 --",2021-03-10T04:24:22.623Z,161535026262402
"""Mikey @ T48ybw3_W-"" collected 0.20 from pot",2021-03-10T04:24:22.623Z,161535026262401
"Uncalled bet of 0.45 returned to ""Mikey @ T48ybw3_W-""",2021-03-10T04:24:22.623Z,161535026262400
"""Blake @ UmDnqTo27H"" folds",2021-03-10T04:24:21.815Z,161535026181600
"""Mikey @ T48ybw3_W-"" bets 0.45",2021-03-10T04:24:20.921Z,161535026092200
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:18.390Z,161535025839100
"Turn: 3♣, 10♦, 7♥ [8♣]",2021-03-10T04:24:17.748Z,161535025775200
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:24:16.940Z,161535025694100
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:15.795Z,161535025579600
"Flop:  [3♣, 10♦, 7♥]",2021-03-10T04:24:14.433Z,161535025443400
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:24:13.624Z,161535025362500
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:24:12.564Z,161535025256500
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:24:09.659Z,161535024966305
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:24:09.659Z,161535024966304
"Your hand is 4♣, 2♦",2021-03-10T04:24:09.659Z,161535024966303
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.06) | #8 ""Blake @ UmDnqTo27H"" (11.59)",2021-03-10T04:24:09.659Z,161535024966301
"-- starting hand #197  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:24:09.659Z,161535024966300
"""Blake @ UmDnqTo27H"" shows a 7♥, J♦.",2021-03-10T04:24:07.145Z,161535024714600
"""Mikey @ T48ybw3_W-"" shows a A♦, 7♣.",2021-03-10T04:24:06.939Z,161535024694100
"-- ending hand #196 --",2021-03-10T04:24:06.101Z,161535024610202
"""Mikey @ T48ybw3_W-"" collected 0.20 from pot",2021-03-10T04:24:06.101Z,161535024610201
"Uncalled bet of 0.50 returned to ""Mikey @ T48ybw3_W-""",2021-03-10T04:24:06.101Z,161535024610200
"""Blake @ UmDnqTo27H"" folds",2021-03-10T04:24:05.291Z,161535024529200
"""Mikey @ T48ybw3_W-"" bets 0.50",2021-03-10T04:24:03.401Z,161535024340200
"River: A♠, K♠, K♥, 10♠ [K♣]",2021-03-10T04:23:57.503Z,161535023750500
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:23:56.696Z,161535023669700
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:23:55.836Z,161535023583700
"Turn: A♠, K♠, K♥ [10♠]",2021-03-10T04:23:54.218Z,161535023422000
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:23:53.412Z,161535023341300
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:23:52.237Z,161535023223800
"Flop:  [A♠, K♠, K♥]",2021-03-10T04:23:49.230Z,161535022923100
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:23:48.400Z,161535022840100
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-10T04:23:47.534Z,161535022753600
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:23:46.394Z,161535022639605
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:23:46.394Z,161535022639604
"Your hand is 7♥, J♦",2021-03-10T04:23:46.394Z,161535022639603
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (10.96) | #8 ""Blake @ UmDnqTo27H"" (11.69)",2021-03-10T04:23:46.394Z,161535022639601
"-- starting hand #196  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:23:46.394Z,161535022639600
"""Mikey @ T48ybw3_W-"" shows a 4♠, 8♥.",2021-03-10T04:23:44.389Z,161535022439000
"Undealt cards: 9♣, Q♣, 4♣ [7♦, 6♦]",2021-03-10T04:23:44.142Z,161535022414300
"-- ending hand #195 --",2021-03-10T04:23:42.493Z,161535022249401
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:23:42.493Z,161535022249400
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:23:41.650Z,161535022165100
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:23:40.795Z,161535022079600
"Flop:  [9♣, Q♣, 4♣]",2021-03-10T04:23:38.378Z,161535021838000
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:23:37.567Z,161535021756800
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:23:36.603Z,161535021660400
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:23:33.877Z,161535021387805
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:23:33.877Z,161535021387804
"Your hand is 6♠, 3♠",2021-03-10T04:23:33.877Z,161535021387803
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.06) | #8 ""Blake @ UmDnqTo27H"" (11.59)",2021-03-10T04:23:33.877Z,161535021387801
"-- starting hand #195  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:23:33.877Z,161535021387800
"""Blake @ UmDnqTo27H"" shows a 7♦, J♣.",2021-03-10T04:23:30.973Z,161535021097300
"""Mikey @ T48ybw3_W-"" shows a 8♦, 10♠.",2021-03-10T04:23:30.940Z,161535021094100
"-- ending hand #194 --",2021-03-10T04:23:29.916Z,161535020991702
"""Blake @ UmDnqTo27H"" collected 1.40 from pot",2021-03-10T04:23:29.916Z,161535020991701
"Uncalled bet of 0.75 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:23:29.916Z,161535020991700
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:23:29.109Z,161535020911000
"""Blake @ UmDnqTo27H"" bets 0.75",2021-03-10T04:23:28.067Z,161535020806800
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:23:24.236Z,161535020423700
"River: J♥, K♣, 8♠, 2♠ [A♦]",2021-03-10T04:23:22.378Z,161535020238000
"""Blake @ UmDnqTo27H"" calls 0.30",2021-03-10T04:23:21.553Z,161535020155400
"""Mikey @ T48ybw3_W-"" bets 0.30",2021-03-10T04:23:20.664Z,161535020066500
"Turn: J♥, K♣, 8♠ [2♠]",2021-03-10T04:23:18.298Z,161535019830000
"""Blake @ UmDnqTo27H"" calls 0.30",2021-03-10T04:23:17.492Z,161535019749300
"""Mikey @ T48ybw3_W-"" bets 0.30",2021-03-10T04:23:16.218Z,161535019621900
"Flop:  [J♥, K♣, 8♠]",2021-03-10T04:23:12.713Z,161535019271400
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:23:11.906Z,161535019190700
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-10T04:23:09.664Z,161535018966500
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:23:08.043Z,161535018804405
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:23:08.043Z,161535018804404
"Your hand is 7♦, J♣",2021-03-10T04:23:08.043Z,161535018804403
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.76) | #8 ""Blake @ UmDnqTo27H"" (10.89)",2021-03-10T04:23:08.043Z,161535018804401
"-- starting hand #194  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:23:08.043Z,161535018804400
"""Mikey @ T48ybw3_W-"" shows a Q♦, 7♦.",2021-03-10T04:23:07.743Z,161535018774400
"-- ending hand #193 --",2021-03-10T04:23:06.177Z,161535018617902
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:23:06.177Z,161535018617901
"Uncalled bet of 1.86 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:23:06.177Z,161535018617900
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:23:05.368Z,161535018536900
"""Blake @ UmDnqTo27H"" bets 1.86",2021-03-10T04:23:04.274Z,161535018427500
"River: A♣, 4♣, 2♦, 8♥ [4♠]",2021-03-10T04:23:01.188Z,161535018119000
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:23:00.380Z,161535018038100
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:22:59.514Z,161535017951500
"Turn: A♣, 4♣, 2♦ [8♥]",2021-03-10T04:22:59.045Z,161535017904700
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:22:58.207Z,161535017820800
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:22:57.349Z,161535017735000
"Flop:  [A♣, 4♣, 2♦]",2021-03-10T04:22:56.010Z,161535017601100
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:22:55.200Z,161535017520100
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:22:54.347Z,161535017434800
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:22:52.916Z,161535017291705
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:22:52.916Z,161535017291704
"Your hand is 8♠, 2♣",2021-03-10T04:22:52.916Z,161535017291703
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (11.86) | #8 ""Blake @ UmDnqTo27H"" (10.79)",2021-03-10T04:22:52.916Z,161535017291701
"-- starting hand #193  (No Limit Texas Hold'em) (dealer: ""Mikey @ T48ybw3_W-"") --",2021-03-10T04:22:52.916Z,161535017291700
"""Blake @ UmDnqTo27H"" shows a 10♥, 10♠.",2021-03-10T04:22:50.692Z,161535017069300
"-- ending hand #192 --",2021-03-10T04:22:46.624Z,161535016662602
"""Mikey @ T48ybw3_W-"" collected 2.76 from pot with Pair, J's (combination: J♥, J♣, A♥, K♠, Q♥)",2021-03-10T04:22:46.624Z,161535016662601
"""Mikey @ T48ybw3_W-"" shows a J♥, Q♥.",2021-03-10T04:22:46.624Z,161535016662600
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:22:45.817Z,161535016581800
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:22:44.965Z,161535016496600
"River: J♣, 7♦, K♠, 3♦ [A♥]",2021-03-10T04:22:41.305Z,161535016130700
"""Blake @ UmDnqTo27H"" calls 0.40",2021-03-10T04:22:40.497Z,161535016049800
"""Mikey @ T48ybw3_W-"" bets 0.40",2021-03-10T04:22:38.266Z,161535015826700
"Turn: J♣, 7♦, K♠ [3♦]",2021-03-10T04:22:35.886Z,161535015588700
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:22:35.079Z,161535015508000
"""Mikey @ T48ybw3_W-"" checks",2021-03-10T04:22:34.226Z,161535015422700
"Flop:  [J♣, 7♦, K♠]",2021-03-10T04:22:32.045Z,161535015204600
"""Mikey @ T48ybw3_W-"" calls 0.98",2021-03-10T04:22:31.236Z,161535015123700
"""Blake @ UmDnqTo27H"" raises to 0.98",2021-03-10T04:22:29.737Z,161535014973800
"""Mikey @ T48ybw3_W-"" posts a big blind of 0.10",2021-03-10T04:22:26.312Z,161535014631305
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-10T04:22:26.312Z,161535014631304
"Your hand is 10♥, 10♠",2021-03-10T04:22:26.312Z,161535014631303
"Player stacks: #7 ""Mikey @ T48ybw3_W-"" (10.48) | #8 ""Blake @ UmDnqTo27H"" (12.17)",2021-03-10T04:22:26.312Z,161535014631301
"-- starting hand #192  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-10T04:22:26.312Z,161535014631300
"""Blake @ UmDnqTo27H"" shows a K♦, 5♦.",2021-03-10T04:22:21.296Z,161535014129700
"""Mikey @ T48ybw3_W-"" shows a K♠, 10♥.",2021-03-10T04:22:20.148Z,161535014014900
"Undealt cards: 3♦, 8♦, A♠ [K♥, 4♠]",2021-03-10T04:22:19.474Z,161535013947500
"-- ending hand #191 --",2021-03-10T04:22:19.113Z,161535013911402
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-10T04:22:19.113Z,161535013911401
"Uncalled bet of 1.65 returned to ""Blake @ UmDnqTo27H""",2021-03-10T04:22:19.113Z,161535013911400
"""Mikey @ T48ybw3_W-"" folds",2021-03-10T04:22:18.305Z,161535013830600
"""Blake @ UmDnqTo27H"" bets 1.65",2021-03-10T04:22:17.158Z,161535013715900
"Flop:  [3♦, 8♦, A♠]",2021-03-10T04:22:13.008Z,161535013300900
"""Blake @ UmDnqTo27H"" checks",2021-03-10T04:22:12.200Z,161535013220100
"""Mikey @ T48ybw3_W-"" calls 0.10",2021-03-10T04:22:11.349Z,161535013135200
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-10T04:22:09.272Z,161535012927305
"""Mikey @ T48ybw3_W-"" posts a small blind of 0.05",2021-03-10T04:22:09.272Z,161535012927304
"Your hand is K♦, 5♦",2021-03-10T04:22:09.272Z,161535012927303
