entry,at,order
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-19T00:19:19.957Z,161369395995805
"Your hand is Q♣, 7♠",2021-02-19T00:19:19.957Z,161369395995803
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (21.86) | #8 ""Blake @ UmDnqTo27H"" (36.97) | #10 ""Noah @ jLblaRls_D"" (8.17)",2021-02-19T00:19:19.957Z,161369395995801
"-- starting hand #128  (No Limit Texas Hold'em) (dealer: ""Steve @ YzCZkAUETt"") --",2021-02-19T00:19:19.957Z,161369395995800
"""Blake @ UmDnqTo27H"" shows a 4♣, Q♥.",2021-02-19T00:19:14.449Z,161369395444900
"""Steve @ YzCZkAUETt"" shows a 3♦, J♥.",2021-02-19T00:19:14.215Z,161369395421600
"Undealt cards: J♦, K♠, 8♠, 10♣ [10♥]",2021-02-19T00:19:13.032Z,161369395303400
"-- ending hand #127 --",2021-02-19T00:19:12.640Z,161369395264102
"""Steve @ YzCZkAUETt"" collected 0.20 from pot",2021-02-19T00:19:12.640Z,161369395264101
"Uncalled bet of 0.10 returned to ""Steve @ YzCZkAUETt""",2021-02-19T00:19:12.640Z,161369395264100
"""Blake @ UmDnqTo27H"" folds",2021-02-19T00:19:11.832Z,161369395183200
"""Steve @ YzCZkAUETt"" bets 0.10",2021-02-19T00:19:10.601Z,161369395060200
"Turn: J♦, K♠, 8♠ [10♣]",2021-02-19T00:19:08.514Z,161369394851500
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:19:07.704Z,161369394770500
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:19:06.870Z,161369394687000
"Flop:  [J♦, K♠, 8♠]",2021-02-19T00:19:05.248Z,161369394524900
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:19:04.438Z,161369394443900
"""Steve @ YzCZkAUETt"" calls 0.10",2021-02-19T00:19:03.102Z,161369394310300
"""Noah @ jLblaRls_D"" folds",2021-02-19T00:18:58.857Z,161369393885800
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-19T00:18:56.742Z,161369393674306
"""Steve @ YzCZkAUETt"" posts a small blind of 0.05",2021-02-19T00:18:56.742Z,161369393674305
"Your hand is 4♣, Q♥",2021-02-19T00:18:56.742Z,161369393674303
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (21.76) | #8 ""Blake @ UmDnqTo27H"" (37.07) | #10 ""Noah @ jLblaRls_D"" (8.17)",2021-02-19T00:18:56.742Z,161369393674301
"-- starting hand #127  (No Limit Texas Hold'em) (dealer: ""Noah @ jLblaRls_D"") --",2021-02-19T00:18:56.742Z,161369393674300
"""Noah @ jLblaRls_D"" shows a 9♠, K♦.",2021-02-19T00:18:53.883Z,161369393388400
"""Steve @ YzCZkAUETt"" shows a 8♦, J♦.",2021-02-19T00:18:52.815Z,161369393281600
"""Blake @ UmDnqTo27H"" shows a J♠, 6♥.",2021-02-19T00:18:52.444Z,161369393244500
"-- ending hand #126 --",2021-02-19T00:18:51.692Z,161369393169302
"""Blake @ UmDnqTo27H"" collected 0.80 from pot",2021-02-19T00:18:51.692Z,161369393169301
"Uncalled bet of 3.26 returned to ""Blake @ UmDnqTo27H""",2021-02-19T00:18:51.692Z,161369393169300
"""Steve @ YzCZkAUETt"" folds",2021-02-19T00:18:50.849Z,161369393085000
"""Noah @ jLblaRls_D"" folds",2021-02-19T00:18:46.221Z,161369392622200
"""Blake @ UmDnqTo27H"" raises to 3.36",2021-02-19T00:18:44.915Z,161369392491600
"""Steve @ YzCZkAUETt"" bets 0.10",2021-02-19T00:18:38.015Z,161369391801600
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:18:35.667Z,161369391566800
"River: 2♦, 10♦, 3♣, 4♠ [5♥]",2021-02-19T00:18:34.167Z,161369391416900
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:18:33.361Z,161369391336200
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:18:32.532Z,161369391253300
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:18:30.574Z,161369391057500
"Turn: 2♦, 10♦, 3♣ [4♠]",2021-02-19T00:18:28.746Z,161369390874700
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:18:27.940Z,161369390794100
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:18:27.103Z,161369390710400
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:18:25.703Z,161369390570400
"Flop:  [2♦, 10♦, 3♣]",2021-02-19T00:18:22.270Z,161369390227100
"""Noah @ jLblaRls_D"" calls 0.20",2021-02-19T00:18:21.462Z,161369390146300
"""Blake @ UmDnqTo27H"" calls 0.20",2021-02-19T00:18:20.058Z,161369390005900
"""Steve @ YzCZkAUETt"" raises to 0.20",2021-02-19T00:18:19.112Z,161369389911700
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-19T00:18:16.590Z,161369389659000
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-19T00:18:14.792Z,161369389479300
"""Steve @ YzCZkAUETt"" posts a big blind of 0.10",2021-02-19T00:18:12.121Z,161369389212206
"""Noah @ jLblaRls_D"" posts a small blind of 0.05",2021-02-19T00:18:12.121Z,161369389212205
"Your hand is J♠, 6♥",2021-02-19T00:18:12.121Z,161369389212203
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (22.06) | #8 ""Blake @ UmDnqTo27H"" (36.57) | #10 ""Noah @ jLblaRls_D"" (8.37)",2021-02-19T00:18:12.121Z,161369389212201
"-- starting hand #126  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-02-19T00:18:12.121Z,161369389212200
"""Steve @ YzCZkAUETt"" shows a 10♣, 2♦.",2021-02-19T00:18:06.636Z,161369388663700
"""Blake @ UmDnqTo27H"" shows a 8♠, 9♠.",2021-02-19T00:18:06.132Z,161369388613300
"Undealt cards: 3♦, 10♥, 9♣ [8♣, 5♣]",2021-02-19T00:18:05.232Z,161369388523400
"-- ending hand #125 --",2021-02-19T00:18:04.777Z,161369388477802
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-02-19T00:18:04.777Z,161369388477801
"Uncalled bet of 0.25 returned to ""Blake @ UmDnqTo27H""",2021-02-19T00:18:04.777Z,161369388477800
"""Noah @ jLblaRls_D"" folds",2021-02-19T00:18:03.968Z,161369388396900
"""Blake @ UmDnqTo27H"" bets 0.25",2021-02-19T00:18:02.619Z,161369388261900
"Flop:  [3♦, 10♥, 9♣]",2021-02-19T00:17:59.434Z,161369387943500
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:17:58.628Z,161369387862900
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-19T00:17:57.001Z,161369387700200
"""Steve @ YzCZkAUETt"" folds",2021-02-19T00:17:56.121Z,161369387612200
"""Noah @ jLblaRls_D"" posts a big blind of 0.10",2021-02-19T00:17:54.841Z,161369387484106
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-19T00:17:54.841Z,161369387484105
"Your hand is 8♠, 9♠",2021-02-19T00:17:54.841Z,161369387484103
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (22.06) | #8 ""Blake @ UmDnqTo27H"" (36.47) | #10 ""Noah @ jLblaRls_D"" (8.47)",2021-02-19T00:17:54.841Z,161369387484101
"-- starting hand #125  (No Limit Texas Hold'em) (dealer: ""Steve @ YzCZkAUETt"") --",2021-02-19T00:17:54.841Z,161369387484100
"""Noah @ jLblaRls_D"" shows a 2♠, 7♠.",2021-02-19T00:17:51.166Z,161369387116600
"-- ending hand #124 --",2021-02-19T00:17:48.290Z,161369386829203
"""Steve @ YzCZkAUETt"" shows a K♠, A♥.",2021-02-19T00:17:48.290Z,161369386829202
"""Blake @ UmDnqTo27H"" collected 0.30 from pot with Two Pair, 9's & 6's (combination: 9♦, 9♥, 6♠, 6♦, K♦)",2021-02-19T00:17:48.290Z,161369386829201
"""Blake @ UmDnqTo27H"" shows a 6♠, K♦.",2021-02-19T00:17:48.290Z,161369386829200
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:17:47.462Z,161369386746300
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:17:46.296Z,161369386629700
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:17:45.460Z,161369386546100
"River: 9♦, 2♥, 6♦, 10♥ [9♥]",2021-02-19T00:17:42.808Z,161369386281000
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:17:42.000Z,161369386200100
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:17:39.160Z,161369385916000
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:17:38.332Z,161369385833300
"Turn: 9♦, 2♥, 6♦ [10♥]",2021-02-19T00:17:37.048Z,161369385704900
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:17:36.236Z,161369385623600
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:17:33.808Z,161369385380900
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:17:32.736Z,161369385273700
"Flop:  [9♦, 2♥, 6♦]",2021-02-19T00:17:30.730Z,161369385073100
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:17:29.923Z,161369384992400
"""Steve @ YzCZkAUETt"" calls 0.10",2021-02-19T00:17:29.089Z,161369384909000
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-19T00:17:27.368Z,161369384736900
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-19T00:17:21.973Z,161369384197406
"""Steve @ YzCZkAUETt"" posts a small blind of 0.05",2021-02-19T00:17:21.973Z,161369384197405
"Your hand is 6♠, K♦",2021-02-19T00:17:21.973Z,161369384197403
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (22.16) | #8 ""Blake @ UmDnqTo27H"" (36.27) | #10 ""Noah @ jLblaRls_D"" (8.57)",2021-02-19T00:17:21.973Z,161369384197401
"-- starting hand #124  (No Limit Texas Hold'em) (dealer: ""Noah @ jLblaRls_D"") --",2021-02-19T00:17:21.973Z,161369384197400
"""Blake @ UmDnqTo27H"" shows a 6♦, 2♠.",2021-02-19T00:17:18.909Z,161369383891000
"""Steve @ YzCZkAUETt"" shows a 4♦, Q♣.",2021-02-19T00:17:18.539Z,161369383854000
"""Noah @ jLblaRls_D"" shows a 10♣, A♠.",2021-02-19T00:17:17.980Z,161369383798100
"-- ending hand #123 --",2021-02-19T00:17:16.952Z,161369383695202
"""Noah @ jLblaRls_D"" collected 0.20 from pot",2021-02-19T00:17:16.952Z,161369383695201
"Uncalled bet of 0.73 returned to ""Noah @ jLblaRls_D""",2021-02-19T00:17:16.952Z,161369383695200
"""Steve @ YzCZkAUETt"" folds",2021-02-19T00:17:16.145Z,161369383614600
"""Noah @ jLblaRls_D"" bets 0.73",2021-02-19T00:17:15.291Z,161369383529100
"River: 2♦, 7♠, 7♥, 9♦ [10♥]",2021-02-19T00:17:08.298Z,161369382830000
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:17:07.488Z,161369382748900
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:17:06.649Z,161369382665000
"Turn: 2♦, 7♠, 7♥ [9♦]",2021-02-19T00:17:05.335Z,161369382533700
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:17:04.527Z,161369382452800
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:17:03.682Z,161369382368200
"Flop:  [2♦, 7♠, 7♥]",2021-02-19T00:17:01.410Z,161369382141100
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:17:00.604Z,161369382060500
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-19T00:16:59.064Z,161369381906400
"""Blake @ UmDnqTo27H"" folds",2021-02-19T00:16:57.798Z,161369381779800
"""Steve @ YzCZkAUETt"" posts a big blind of 0.10",2021-02-19T00:16:56.340Z,161369381634206
"""Noah @ jLblaRls_D"" posts a small blind of 0.05",2021-02-19T00:16:56.340Z,161369381634205
"Your hand is 6♦, 2♠",2021-02-19T00:16:56.340Z,161369381634203
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (22.26) | #8 ""Blake @ UmDnqTo27H"" (36.27) | #10 ""Noah @ jLblaRls_D"" (8.47)",2021-02-19T00:16:56.340Z,161369381634201
"-- starting hand #123  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-02-19T00:16:56.340Z,161369381634200
"""Steve @ YzCZkAUETt"" shows a 2♠, 6♦.",2021-02-19T00:16:50.763Z,161369381076400
"-- ending hand #122 --",2021-02-19T00:16:49.791Z,161369380979303
"""Blake @ UmDnqTo27H"" shows a 6♠, 5♥.",2021-02-19T00:16:49.791Z,161369380979302
"""Noah @ jLblaRls_D"" collected 0.70 from pot with Two Pair, J's & 8's (combination: J♦, J♣, 8♣, 8♠, A♥)",2021-02-19T00:16:49.791Z,161369380979301
"""Noah @ jLblaRls_D"" shows a J♦, 8♣.",2021-02-19T00:16:49.791Z,161369380979300
"""Noah @ jLblaRls_D"" calls 0.25",2021-02-19T00:16:48.947Z,161369380894800
"""Blake @ UmDnqTo27H"" bets 0.25",2021-02-19T00:16:47.768Z,161369380776900
"River: 3♣, 10♠, 8♠, A♥ [J♣]",2021-02-19T00:16:44.748Z,161369380475400
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:16:43.940Z,161369380394100
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:16:42.618Z,161369380262000
"Turn: 3♣, 10♠, 8♠ [A♥]",2021-02-19T00:16:41.542Z,161369380154300
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:16:40.724Z,161369380072500
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:16:39.098Z,161369379909800
"Flop:  [3♣, 10♠, 8♠]",2021-02-19T00:16:37.567Z,161369379756800
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:16:36.757Z,161369379675800
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-19T00:16:34.561Z,161369379456200
"""Steve @ YzCZkAUETt"" folds",2021-02-19T00:16:33.727Z,161369379372800
"""Noah @ jLblaRls_D"" posts a big blind of 0.10",2021-02-19T00:16:31.939Z,161369379194006
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-19T00:16:31.939Z,161369379194005
"Your hand is 6♠, 5♥",2021-02-19T00:16:31.939Z,161369379194003
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (22.26) | #8 ""Blake @ UmDnqTo27H"" (36.62) | #10 ""Noah @ jLblaRls_D"" (8.12)",2021-02-19T00:16:31.939Z,161369379194001
"-- starting hand #122  (No Limit Texas Hold'em) (dealer: ""Steve @ YzCZkAUETt"") --",2021-02-19T00:16:31.939Z,161369379194000
"""Steve @ YzCZkAUETt"" shows a A♦, 6♦.",2021-02-19T00:16:27.358Z,161369378735900
"-- ending hand #121 --",2021-02-19T00:16:25.424Z,161369378542502
"""Blake @ UmDnqTo27H"" collected 2.20 from pot with Straight, J High (combination: J♣, 10♠, 9♦, 8♥, 7♣)",2021-02-19T00:16:25.424Z,161369378542501
"""Blake @ UmDnqTo27H"" shows a 10♠, 8♥.",2021-02-19T00:16:25.424Z,161369378542500
"""Steve @ YzCZkAUETt"" calls 0.65",2021-02-19T00:16:24.617Z,161369378461800
"""Blake @ UmDnqTo27H"" bets 0.65",2021-02-19T00:16:23.418Z,161369378341800
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:16:21.249Z,161369378125000
"River: J♣, 4♣, 7♣, 4♥ [9♦]",2021-02-19T00:16:18.103Z,161369377810700
"""Noah @ jLblaRls_D"" folds",2021-02-19T00:16:17.288Z,161369377728900
"""Blake @ UmDnqTo27H"" calls 0.15",2021-02-19T00:16:16.061Z,161369377606200
"""Steve @ YzCZkAUETt"" bets 0.15",2021-02-19T00:16:14.907Z,161369377490800
"Turn: J♣, 4♣, 7♣ [4♥]",2021-02-19T00:16:09.993Z,161369376999500
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:16:09.186Z,161369376918700
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:16:07.658Z,161369376765900
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:16:06.526Z,161369376652700
"Flop:  [J♣, 4♣, 7♣]",2021-02-19T00:16:03.301Z,161369376330200
"""Noah @ jLblaRls_D"" calls 0.20",2021-02-19T00:16:02.495Z,161369376249600
"""Blake @ UmDnqTo27H"" calls 0.20",2021-02-19T00:15:59.191Z,161369375919200
"""Steve @ YzCZkAUETt"" raises to 0.20",2021-02-19T00:15:54.688Z,161369375468800
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-19T00:15:51.007Z,161369375100800
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-19T00:15:47.994Z,161369374799506
"""Steve @ YzCZkAUETt"" posts a small blind of 0.05",2021-02-19T00:15:47.994Z,161369374799505
"Your hand is 10♠, 8♥",2021-02-19T00:15:47.994Z,161369374799503
"Player stacks: #6 ""Steve @ YzCZkAUETt"" (23.26) | #8 ""Blake @ UmDnqTo27H"" (35.42) | #10 ""Noah @ jLblaRls_D"" (8.32)",2021-02-19T00:15:47.994Z,161369374799501
"-- starting hand #121  (No Limit Texas Hold'em) (dealer: ""Noah @ jLblaRls_D"") --",2021-02-19T00:15:47.994Z,161369374799500
"""Steve @ YzCZkAUETt"" shows a 7♥, 3♥.",2021-02-19T00:15:45.169Z,161369374517000
"-- ending hand #120 --",2021-02-19T00:15:41.476Z,161369374147803
"""Blake @ UmDnqTo27H"" shows a 6♣, 9♣.",2021-02-19T00:15:41.476Z,161369374147802
"""Noah @ jLblaRls_D"" collected 8.32 from pot with Flush, Jc High (combination: J♣, 10♣, 8♣, 5♣, 2♣)",2021-02-19T00:15:41.476Z,161369374147801
"""Noah @ jLblaRls_D"" shows a 10♣, 5♣.",2021-02-19T00:15:41.476Z,161369374147800
"""Blake @ UmDnqTo27H"" calls 4.01",2021-02-19T00:15:40.668Z,161369374066900
"""Steve @ YzCZkAUETt"" folds",2021-02-19T00:15:39.797Z,161369373979800
"""Noah @ jLblaRls_D"" bets 4.01 and go all in",2021-02-19T00:15:38.945Z,161369373894500
"River: J♣, 8♥, 5♦, 2♣ [8♣]",2021-02-19T00:15:33.355Z,161369373336100
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:15:32.547Z,161369373254800
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:15:31.704Z,161369373170500
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:15:30.064Z,161369373006400
"Turn: J♣, 8♥, 5♦ [2♣]",2021-02-19T00:15:28.848Z,161369372884900
"""Blake @ UmDnqTo27H"" checks",2021-02-19T00:15:28.042Z,161369372804200
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:15:27.207Z,161369372720800
"""Noah @ jLblaRls_D"" checks",2021-02-19T00:15:25.525Z,161369372552500
"Flop:  [J♣, 8♥, 5♦]",2021-02-19T00:15:22.391Z,161369372239200
"""Steve @ YzCZkAUETt"" checks",2021-02-19T00:15:21.549Z,161369372155000
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-19T00:15:20.093Z,161369372009400
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-19T00:15:16.929Z,161369371693000
