entry,at,order
"""Michael @ 0_t7tmA14z"" shows a Q♥, 3♦.",2021-03-31T02:15:20.158Z,161715692015900
"""Blake @ UmDnqTo27H"" shows a K♣, 8♥.",2021-03-31T02:15:17.973Z,161715691797400
"Undealt cards: A♠, 3♠, 10♥ [K♦, 4♥]",2021-03-31T02:15:16.952Z,161715691695400
"-- ending hand #78 --",2021-03-31T02:15:16.551Z,161715691655202
"""Blake @ UmDnqTo27H"" collected 0.30 from pot",2021-03-31T02:15:16.551Z,161715691655201
"Uncalled bet of 0.35 returned to ""Blake @ UmDnqTo27H""",2021-03-31T02:15:16.551Z,161715691655200
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:15:15.745Z,161715691574600
"""hangbrain @ uJPRejo7QY"" folds",2021-03-31T02:15:11.209Z,161715691121000
"""Blake @ UmDnqTo27H"" bets 0.35",2021-03-31T02:15:09.021Z,161715690902200
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:15:06.947Z,161715690694700
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:15:05.106Z,161715690510700
"Flop:  [A♠, 3♠, 10♥]",2021-03-31T02:15:02.266Z,161715690226800
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:15:01.456Z,161715690145700
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:15:00.359Z,161715690036000
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-31T02:14:59.424Z,161715689942500
"""Michael @ 0_t7tmA14z"" posts a big blind of 0.10",2021-03-31T02:14:58.399Z,161715689840006
"""hangbrain @ uJPRejo7QY"" posts a small blind of 0.05",2021-03-31T02:14:58.399Z,161715689840005
"Your hand is K♣, 8♥",2021-03-31T02:14:58.399Z,161715689840003
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (12.10) | #8 ""Blake @ UmDnqTo27H"" (8.80) | #9 ""hangbrain @ uJPRejo7QY"" (2.90)",2021-03-31T02:14:58.399Z,161715689840001
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-31T02:14:58.399Z,161715689840000
"""Michael @ 0_t7tmA14z"" shows a 5♦, 8♦.",2021-03-31T02:14:55.679Z,161715689568000
"""Blake @ UmDnqTo27H"" shows a 2♦, A♥.",2021-03-31T02:14:55.495Z,161715689549600
"Undealt cards:  [7♦, 3♣, 4♦, 8♥, 4♣]",2021-03-31T02:14:54.539Z,161715689454300
"-- ending hand #77 --",2021-03-31T02:14:53.773Z,161715689377402
"""Blake @ UmDnqTo27H"" collected 0.30 from pot",2021-03-31T02:14:53.773Z,161715689377401
"Uncalled bet of 0.35 returned to ""Blake @ UmDnqTo27H""",2021-03-31T02:14:53.773Z,161715689377400
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:14:52.966Z,161715689296700
"""hangbrain @ uJPRejo7QY"" folds",2021-03-31T02:14:50.052Z,161715689005200
"""Blake @ UmDnqTo27H"" raises to 0.45",2021-03-31T02:14:47.438Z,161715688743800
"""Michael @ 0_t7tmA14z"" calls 0.10",2021-03-31T02:14:44.968Z,161715688496900
"""hangbrain @ uJPRejo7QY"" posts a big blind of 0.10",2021-03-31T02:14:42.239Z,161715688224006
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-31T02:14:42.239Z,161715688224005
"Your hand is 2♦, A♥",2021-03-31T02:14:42.239Z,161715688224003
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (12.20) | #8 ""Blake @ UmDnqTo27H"" (8.60) | #9 ""hangbrain @ uJPRejo7QY"" (3.00)",2021-03-31T02:14:42.239Z,161715688224001
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Michael @ 0_t7tmA14z"") --",2021-03-31T02:14:42.239Z,161715688224000
"""Blake @ UmDnqTo27H"" shows a Q♥, 3♣.",2021-03-31T02:14:39.610Z,161715687961100
"-- ending hand #76 --",2021-03-31T02:14:38.077Z,161715687807803
"""Michael @ 0_t7tmA14z"" shows a 10♣, 9♣.",2021-03-31T02:14:38.077Z,161715687807802
"""hangbrain @ uJPRejo7QY"" collected 0.70 from pot with Pair, K's (combination: K♥, K♣, Q♦, 10♥, 8♦)",2021-03-31T02:14:38.077Z,161715687807801
"""hangbrain @ uJPRejo7QY"" shows a Q♦, 10♥.",2021-03-31T02:14:38.077Z,161715687807800
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:14:37.258Z,161715687725800
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:14:35.530Z,161715687553100
"River: 6♦, K♥, 3♦, K♣ [8♦]",2021-03-31T02:14:32.827Z,161715687282900
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:14:32.006Z,161715687200700
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:14:30.034Z,161715687003500
"Turn: 6♦, K♥, 3♦ [K♣]",2021-03-31T02:14:27.840Z,161715686784200
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:14:27.017Z,161715686701800
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:14:25.328Z,161715686532900
"Flop:  [6♦, K♥, 3♦]",2021-03-31T02:14:21.445Z,161715686144600
"""hangbrain @ uJPRejo7QY"" calls 0.30",2021-03-31T02:14:20.635Z,161715686063600
"""Blake @ UmDnqTo27H"" folds",2021-03-31T02:14:19.224Z,161715685922500
"""Michael @ 0_t7tmA14z"" raises to 0.30",2021-03-31T02:14:14.321Z,161715685432200
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:14:11.764Z,161715685176500
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-31T02:14:10.134Z,161715685013506
"""Michael @ 0_t7tmA14z"" posts a small blind of 0.05",2021-03-31T02:14:10.134Z,161715685013505
"Your hand is Q♥, 3♣",2021-03-31T02:14:10.134Z,161715685013503
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (12.50) | #8 ""Blake @ UmDnqTo27H"" (8.70) | #9 ""hangbrain @ uJPRejo7QY"" (2.60)",2021-03-31T02:14:10.134Z,161715685013501
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""hangbrain @ uJPRejo7QY"") --",2021-03-31T02:14:10.134Z,161715685013500
"""hangbrain @ uJPRejo7QY"" shows a 5♠, 10♣.",2021-03-31T02:14:01.667Z,161715684166800
"""Blake @ UmDnqTo27H"" shows a 4♦, 9♦.",2021-03-31T02:14:01.258Z,161715684125900
"""Michael @ 0_t7tmA14z"" shows a 3♣, 8♠.",2021-03-31T02:13:59.813Z,161715683981400
"Undealt cards: J♥, 10♠, 10♥ [8♥, 7♦]",2021-03-31T02:13:59.113Z,161715683911500
"-- ending hand #75 --",2021-03-31T02:13:58.291Z,161715683829202
"""hangbrain @ uJPRejo7QY"" collected 0.50 from pot",2021-03-31T02:13:58.291Z,161715683829201
"Uncalled bet of 2.10 returned to ""hangbrain @ uJPRejo7QY""",2021-03-31T02:13:58.291Z,161715683829200
"""Blake @ UmDnqTo27H"" folds",2021-03-31T02:13:57.480Z,161715683748100
"""hangbrain @ uJPRejo7QY"" raises to 2.20 and go all in",2021-03-31T02:13:55.958Z,161715683595900
"""Blake @ UmDnqTo27H"" bets 0.10",2021-03-31T02:13:52.303Z,161715683230400
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:13:49.830Z,161715682983100
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:13:46.402Z,161715682640300
"Flop:  [J♥, 10♠, 10♥]",2021-03-31T02:13:44.032Z,161715682403300
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:13:43.204Z,161715682320400
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:13:42.085Z,161715682208600
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-31T02:13:40.844Z,161715682084500
"""Michael @ 0_t7tmA14z"" posts a big blind of 0.10",2021-03-31T02:13:39.541Z,161715681954206
"""hangbrain @ uJPRejo7QY"" posts a small blind of 0.05",2021-03-31T02:13:39.541Z,161715681954205
"Your hand is 4♦, 9♦",2021-03-31T02:13:39.541Z,161715681954203
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (12.60) | #8 ""Blake @ UmDnqTo27H"" (8.90) | #9 ""hangbrain @ uJPRejo7QY"" (2.30)",2021-03-31T02:13:39.541Z,161715681954201
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-31T02:13:39.541Z,161715681954200
"""Michael @ 0_t7tmA14z"" shows a Q♣, 5♠.",2021-03-31T02:13:32.440Z,161715681244100
"-- ending hand #74 --",2021-03-31T02:13:30.704Z,161715681070504
"""hangbrain @ uJPRejo7QY"" collected 0.20 from pot with Full House, Q's over 6's (combination: Q♠, Q♦, Q♥, 6♣, 6♥)",2021-03-31T02:13:30.704Z,161715681070503
"""hangbrain @ uJPRejo7QY"" shows a K♦, 4♦.",2021-03-31T02:13:30.704Z,161715681070502
"""Blake @ UmDnqTo27H"" collected 0.20 from pot with Full House, Q's over 6's (combination: Q♠, Q♦, Q♥, 6♣, 6♥)",2021-03-31T02:13:30.704Z,161715681070501
"""Blake @ UmDnqTo27H"" shows a 8♣, 3♦.",2021-03-31T02:13:30.704Z,161715681070500
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:13:29.898Z,161715680989900
"""Blake @ UmDnqTo27H"" bets 0.10",2021-03-31T02:13:28.389Z,161715680841300
"River: 6♣, 6♥, Q♠, Q♦ [Q♥]",2021-03-31T02:13:24.217Z,161715680422000
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:13:23.409Z,161715680341000
"""Blake @ UmDnqTo27H"" checks",2021-03-31T02:13:22.017Z,161715680201800
"Turn: 6♣, 6♥, Q♠ [Q♦]",2021-03-31T02:13:21.529Z,161715680153100
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:13:20.722Z,161715680072300
"""Blake @ UmDnqTo27H"" checks",2021-03-31T02:13:19.365Z,161715679936600
"Flop:  [6♣, 6♥, Q♠]",2021-03-31T02:13:17.465Z,161715679746600
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:13:16.659Z,161715679666000
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-31T02:13:13.929Z,161715679393000
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:13:12.220Z,161715679222100
"""hangbrain @ uJPRejo7QY"" posts a big blind of 0.10",2021-03-31T02:13:10.381Z,161715679038206
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-31T02:13:10.381Z,161715679038205
"Your hand is 8♣, 3♦",2021-03-31T02:13:10.381Z,161715679038203
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (12.60) | #8 ""Blake @ UmDnqTo27H"" (8.90) | #9 ""hangbrain @ uJPRejo7QY"" (2.30)",2021-03-31T02:13:10.381Z,161715679038201
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""Michael @ 0_t7tmA14z"") --",2021-03-31T02:13:10.381Z,161715679038200
"""hangbrain @ uJPRejo7QY"" shows a Q♠, K♦.",2021-03-31T02:12:54.885Z,161715677488600
"""Michael @ 0_t7tmA14z"" shows a 6♦, A♦.",2021-03-31T02:12:54.019Z,161715677402000
"Undealt cards: J♠, 8♠, 3♠ [4♣, Q♥]",2021-03-31T02:12:52.961Z,161715677296100
"""Blake @ UmDnqTo27H"" shows a 10♠, 5♠.",2021-03-31T02:12:51.892Z,161715677189200
"-- ending hand #73 --",2021-03-31T02:12:50.945Z,161715677094602
"""Blake @ UmDnqTo27H"" collected 1.35 from pot",2021-03-31T02:12:50.945Z,161715677094601
"Uncalled bet of 7.55 returned to ""Blake @ UmDnqTo27H""",2021-03-31T02:12:50.945Z,161715677094600
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:12:50.137Z,161715677013700
"""hangbrain @ uJPRejo7QY"" folds",2021-03-31T02:12:48.381Z,161715676838200
"""Blake @ UmDnqTo27H"" bets 7.55 and go all in",2021-03-31T02:12:37.569Z,161715675757000
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:12:35.514Z,161715675551500
"Flop:  [J♠, 8♠, 3♠]",2021-03-31T02:12:32.356Z,161715675235700
"""Michael @ 0_t7tmA14z"" calls 0.45",2021-03-31T02:12:31.549Z,161715675155000
"""hangbrain @ uJPRejo7QY"" calls 0.45",2021-03-31T02:12:28.160Z,161715674816100
"""Blake @ UmDnqTo27H"" raises to 0.45",2021-03-31T02:12:26.136Z,161715674613700
"""Michael @ 0_t7tmA14z"" calls 0.10",2021-03-31T02:12:23.048Z,161715674305200
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:12:19.644Z,161715673964500
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-31T02:12:16.252Z,161715673625306
"""Michael @ 0_t7tmA14z"" posts a small blind of 0.05",2021-03-31T02:12:16.252Z,161715673625305
"Your hand is 10♠, 5♠",2021-03-31T02:12:16.252Z,161715673625303
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (13.05) | #8 ""Blake @ UmDnqTo27H"" (8.00) | #9 ""hangbrain @ uJPRejo7QY"" (2.75)",2021-03-31T02:12:16.252Z,161715673625301
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""hangbrain @ uJPRejo7QY"") --",2021-03-31T02:12:16.252Z,161715673625300
"""hangbrain @ uJPRejo7QY"" shows a 4♠, 4♥.",2021-03-31T02:12:13.825Z,161715673382500
"""Michael @ 0_t7tmA14z"" shows a K♠, 3♠.",2021-03-31T02:12:13.680Z,161715673368100
"""Blake @ UmDnqTo27H"" shows a 7♥, Q♥.",2021-03-31T02:12:12.740Z,161715673274100
"-- ending hand #72 --",2021-03-31T02:12:12.263Z,161715673226402
"""Blake @ UmDnqTo27H"" collected 0.30 from pot",2021-03-31T02:12:12.263Z,161715673226401
"Uncalled bet of 0.30 returned to ""Blake @ UmDnqTo27H""",2021-03-31T02:12:12.263Z,161715673226400
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:12:11.457Z,161715673145800
"""hangbrain @ uJPRejo7QY"" folds",2021-03-31T02:12:09.152Z,161715672915300
"""Blake @ UmDnqTo27H"" bets 0.30",2021-03-31T02:12:07.241Z,161715672724200
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:12:04.998Z,161715672500000
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:12:03.679Z,161715672368000
"River: 6♠, 9♥, 9♦, 10♣ [8♦]",2021-03-31T02:12:01.075Z,161715672107700
"""Blake @ UmDnqTo27H"" checks",2021-03-31T02:12:00.267Z,161715672026800
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:11:58.246Z,161715671824700
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:11:57.397Z,161715671739700
"Turn: 6♠, 9♥, 9♦ [10♣]",2021-03-31T02:11:55.648Z,161715671565000
"""Blake @ UmDnqTo27H"" checks",2021-03-31T02:11:54.842Z,161715671484300
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:11:53.421Z,161715671342200
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:11:48.625Z,161715670862600
"Flop:  [6♠, 9♥, 9♦]",2021-03-31T02:11:45.807Z,161715670580800
"""Michael @ 0_t7tmA14z"" checks",2021-03-31T02:11:44.998Z,161715670499900
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:11:43.948Z,161715670394900
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-31T02:11:43.063Z,161715670306400
"""Michael @ 0_t7tmA14z"" posts a big blind of 0.10",2021-03-31T02:11:41.859Z,161715670186006
"""hangbrain @ uJPRejo7QY"" posts a small blind of 0.05",2021-03-31T02:11:41.859Z,161715670186005
"Your hand is 7♥, Q♥",2021-03-31T02:11:41.859Z,161715670186003
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (13.15) | #8 ""Blake @ UmDnqTo27H"" (7.80) | #9 ""hangbrain @ uJPRejo7QY"" (2.85)",2021-03-31T02:11:41.859Z,161715670186001
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-31T02:11:41.859Z,161715670186000
"-- ending hand #71 --",2021-03-31T02:11:32.647Z,161715669264902
"""hangbrain @ uJPRejo7QY"" collected 1.42 from pot with Two Pair, A's & 5's on the second run  (combination: A♠, A♥, 5♠, 5♥, 8♣)",2021-03-31T02:11:32.647Z,161715669264901
"""hangbrain @ uJPRejo7QY"" collected 1.43 from pot with Pair, A's (combination: A♠, A♥, 8♥, 7♥, 5♠)",2021-03-31T02:11:32.647Z,161715669264900
"River (second run): 2♥, A♥, 5♠, 8♣ [5♥]",2021-03-31T02:11:28.613Z,161715668861600
"Turn (second run): 2♥, A♥, 5♠ [8♣]",2021-03-31T02:11:24.596Z,161715668459900
"River: 2♥, A♥, 5♠, 8♥ [7♥]",2021-03-31T02:11:20.558Z,161715668056000
"Turn: 2♥, A♥, 5♠ [8♥]",2021-03-31T02:11:16.533Z,161715667653800
"""hangbrain @ uJPRejo7QY"" shows a 4♦, A♠.",2021-03-31T02:11:12.518Z,161715667253001
"""Michael @ 0_t7tmA14z"" shows a 9♠, 9♣.",2021-03-31T02:11:12.518Z,161715667253000
"""Michael @ 0_t7tmA14z"" shows a 9♠, 9♣.",2021-03-31T02:11:12.462Z,161715667246300
"All players in hand choose to run it twice.",2021-03-31T02:11:11.709Z,161715667171001
"""Michael @ 0_t7tmA14z"" chooses to  run it twice.",2021-03-31T02:11:11.709Z,161715667171000
"""hangbrain @ uJPRejo7QY"" chooses to  run it twice.",2021-03-31T02:11:09.564Z,161715666956500
"Remaining players decide whether to run it twice.",2021-03-31T02:11:09.522Z,161715666952301
"""Michael @ 0_t7tmA14z"" calls 0.95",2021-03-31T02:11:09.522Z,161715666952300
"""hangbrain @ uJPRejo7QY"" raises to 0.95 and go all in",2021-03-31T02:11:01.502Z,161715666150300
"""Michael @ 0_t7tmA14z"" bets 0.50",2021-03-31T02:10:57.378Z,161715665737900
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:10:53.598Z,161715665359800
"Flop:  [2♥, A♥, 5♠]",2021-03-31T02:10:50.769Z,161715665077000
"""hangbrain @ uJPRejo7QY"" calls 0.45",2021-03-31T02:10:49.961Z,161715664996200
"""Blake @ UmDnqTo27H"" folds",2021-03-31T02:10:48.241Z,161715664824200
"""Michael @ 0_t7tmA14z"" raises to 0.45",2021-03-31T02:10:46.068Z,161715664606900
"""hangbrain @ uJPRejo7QY"" posts a big blind of 0.10",2021-03-31T02:10:37.882Z,161715663788306
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-31T02:10:37.882Z,161715663788305
"Your hand is 4♠, 7♠",2021-03-31T02:10:37.882Z,161715663788303
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (14.55) | #8 ""Blake @ UmDnqTo27H"" (7.85) | #9 ""hangbrain @ uJPRejo7QY"" (1.40)",2021-03-31T02:10:37.882Z,161715663788301
"-- starting hand #71  (No Limit Texas Hold'em) (dealer: ""Michael @ 0_t7tmA14z"") --",2021-03-31T02:10:37.882Z,161715663788300
"""hangbrain @ uJPRejo7QY"" shows a A♠, 3♦.",2021-03-31T02:10:27.915Z,161715662791600
"""Michael @ 0_t7tmA14z"" shows a 5♥, 4♠.",2021-03-31T02:10:26.568Z,161715662656900
"-- ending hand #70 --",2021-03-31T02:10:25.036Z,161715662503802
"""Blake @ UmDnqTo27H"" collected 1.30 from pot with Full House, 10's over 9's (combination: 10♥, 10♠, 10♦, 9♦, 9♠)",2021-03-31T02:10:25.036Z,161715662503801
"""Blake @ UmDnqTo27H"" shows a 9♦, 7♣.",2021-03-31T02:10:25.036Z,161715662503800
"""hangbrain @ uJPRejo7QY"" checks",2021-03-31T02:10:24.230Z,161715662423100
"""Blake @ UmDnqTo27H"" checks",2021-03-31T02:10:22.200Z,161715662220100
"River: 9♠, 10♥, 10♠, 10♦ [Q♦]",2021-03-31T02:10:21.040Z,161715662104500
"""hangbrain @ uJPRejo7QY"" calls 0.25",2021-03-31T02:10:20.218Z,161715662021900
"""Blake @ UmDnqTo27H"" bets 0.25",2021-03-31T02:10:18.795Z,161715661879600
"Turn: 9♠, 10♥, 10♠ [10♦]",2021-03-31T02:10:13.480Z,161715661348200
"""hangbrain @ uJPRejo7QY"" calls 0.25",2021-03-31T02:10:12.675Z,161715661267600
"""Blake @ UmDnqTo27H"" bets 0.25",2021-03-31T02:10:11.257Z,161715661125700
"""Michael @ 0_t7tmA14z"" folds",2021-03-31T02:10:08.865Z,161715660886600
"Flop:  [9♠, 10♥, 10♠]",2021-03-31T02:10:04.238Z,161715660424000
"""Blake @ UmDnqTo27H"" checks",2021-03-31T02:10:03.425Z,161715660342800
"""Michael @ 0_t7tmA14z"" calls 0.10",2021-03-31T02:10:01.281Z,161715660128100
"""hangbrain @ uJPRejo7QY"" calls 0.10",2021-03-31T02:09:59.039Z,161715659904000
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-31T02:09:54.152Z,161715659415306
"""Michael @ 0_t7tmA14z"" posts a small blind of 0.05",2021-03-31T02:09:54.152Z,161715659415305
"Your hand is 9♦, 7♣",2021-03-31T02:09:54.152Z,161715659415303
"Player stacks: #3 ""Michael @ 0_t7tmA14z"" (14.65) | #8 ""Blake @ UmDnqTo27H"" (7.15) | #9 ""hangbrain @ uJPRejo7QY"" (2.00)",2021-03-31T02:09:54.152Z,161715659415301
"-- starting hand #70  (No Limit Texas Hold'em) (dealer: ""hangbrain @ uJPRejo7QY"") --",2021-03-31T02:09:54.152Z,161715659415300
"""hangbrain @ uJPRejo7QY"" shows a 7♦, 4♥.",2021-03-31T02:09:50.316Z,161715659031700
"""Blake @ UmDnqTo27H"" shows a Q♠, 8♥.",2021-03-31T02:09:48.932Z,161715658893300
"""Michael @ 0_t7tmA14z"" shows a 10♦, A♣.",2021-03-31T02:09:48.629Z,161715658862900
"Undealt cards: K♠, 10♠, 9♥, 5♣ [Q♣]",2021-03-31T02:09:47.918Z,161715658792100
"-- ending hand #69 --",2021-03-31T02:09:46.992Z,161715658699302
