entry,at,order
"""Hood Zirp @ HtWgAGLk1V"" calls 0.10",2021-03-17T03:30:34.874Z,161595183487400
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-17T03:30:33.401Z,161595183340205
"""Hood Zirp @ HtWgAGLk1V"" posts a small blind of 0.05",2021-03-17T03:30:33.401Z,161595183340204
"Your hand is 8♠, 10♣",2021-03-17T03:30:33.401Z,161595183340203
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.29) | #8 ""Blake @ UmDnqTo27H"" (47.14)",2021-03-17T03:30:33.401Z,161595183340201
"-- starting hand #185  (No Limit Texas Hold'em) (dealer: ""Hood Zirp @ HtWgAGLk1V"") --",2021-03-17T03:30:33.401Z,161595183340200
"""Blake @ UmDnqTo27H"" shows a 7♠, 10♥.",2021-03-17T03:30:30.549Z,161595183055100
"""Hood Zirp @ HtWgAGLk1V"" shows a 4♣, 3♦.",2021-03-17T03:30:29.717Z,161595182971800
"Undealt cards: K♥, 5♣, J♠ [Q♣, 3♥]",2021-03-17T03:30:29.265Z,161595182926600
"-- ending hand #184 --",2021-03-17T03:30:28.199Z,161595182820002
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-17T03:30:28.199Z,161595182820001
"Uncalled bet of 0.10 returned to ""Blake @ UmDnqTo27H""",2021-03-17T03:30:28.199Z,161595182820000
"""Hood Zirp @ HtWgAGLk1V"" folds",2021-03-17T03:30:27.394Z,161595182739500
"""Blake @ UmDnqTo27H"" bets 0.10",2021-03-17T03:30:24.608Z,161595182460900
"""Hood Zirp @ HtWgAGLk1V"" checks",2021-03-17T03:30:21.540Z,161595182154100
"Flop:  [K♥, 5♣, J♠]",2021-03-17T03:30:19.867Z,161595181986800
"""Hood Zirp @ HtWgAGLk1V"" checks",2021-03-17T03:30:19.006Z,161595181900700
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-17T03:30:17.880Z,161595181788000
"""Hood Zirp @ HtWgAGLk1V"" posts a big blind of 0.10",2021-03-17T03:30:16.368Z,161595181636905
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-17T03:30:16.368Z,161595181636904
"Your hand is 7♠, 10♥",2021-03-17T03:30:16.368Z,161595181636903
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.39) | #8 ""Blake @ UmDnqTo27H"" (47.04)",2021-03-17T03:30:16.368Z,161595181636901
"-- starting hand #184  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-17T03:30:16.368Z,161595181636900
"Undealt cards:  [K♠, 5♠, 4♥, J♣, 10♥]",2021-03-17T03:30:13.731Z,161595181373200
"""Blake @ UmDnqTo27H"" shows a 10♣, K♣.",2021-03-17T03:30:12.932Z,161595181293300
"""Hood Zirp @ HtWgAGLk1V"" shows a 9♣, 2♣.",2021-03-17T03:30:12.688Z,161595181268900
"-- ending hand #183 --",2021-03-17T03:30:11.253Z,161595181125402
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-17T03:30:11.253Z,161595181125401
"Uncalled bet of 0.10 returned to ""Blake @ UmDnqTo27H""",2021-03-17T03:30:11.253Z,161595181125400
"""Hood Zirp @ HtWgAGLk1V"" folds",2021-03-17T03:30:10.421Z,161595181042100
"""Blake @ UmDnqTo27H"" raises to 0.20",2021-03-17T03:30:09.117Z,161595180911800
"""Hood Zirp @ HtWgAGLk1V"" calls 0.10",2021-03-17T03:30:03.069Z,161595180307000
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-17T03:30:00.343Z,161595180034505
"""Hood Zirp @ HtWgAGLk1V"" posts a small blind of 0.05",2021-03-17T03:30:00.343Z,161595180034504
"Your hand is 10♣, K♣",2021-03-17T03:30:00.343Z,161595180034503
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.49) | #8 ""Blake @ UmDnqTo27H"" (46.94)",2021-03-17T03:30:00.343Z,161595180034501
"-- starting hand #183  (No Limit Texas Hold'em) (dealer: ""Hood Zirp @ HtWgAGLk1V"") --",2021-03-17T03:30:00.343Z,161595180034500
"""Blake @ UmDnqTo27H"" shows a 5♣, 2♠.",2021-03-17T03:29:56.177Z,161595179617800
"""Hood Zirp @ HtWgAGLk1V"" shows a 5♠, A♠.",2021-03-17T03:29:55.248Z,161595179524900
"Undealt cards:  [10♥, 3♦, 9♣, 7♦, 3♣]",2021-03-17T03:29:54.523Z,161595179452600
"-- ending hand #182 --",2021-03-17T03:29:53.904Z,161595179390502
"""Hood Zirp @ HtWgAGLk1V"" collected 0.10 from pot",2021-03-17T03:29:53.904Z,161595179390501
"Uncalled bet of 0.05 returned to ""Hood Zirp @ HtWgAGLk1V""",2021-03-17T03:29:53.904Z,161595179390500
"""Blake @ UmDnqTo27H"" folds",2021-03-17T03:29:53.095Z,161595179309600
"""Hood Zirp @ HtWgAGLk1V"" posts a big blind of 0.10",2021-03-17T03:29:49.067Z,161595178906805
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-17T03:29:49.067Z,161595178906804
"Your hand is 5♣, 2♠",2021-03-17T03:29:49.067Z,161595178906803
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.44) | #8 ""Blake @ UmDnqTo27H"" (46.99)",2021-03-17T03:29:49.067Z,161595178906801
"-- starting hand #182  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-17T03:29:49.067Z,161595178906800
"""Blake @ UmDnqTo27H"" shows a J♥, 2♣.",2021-03-17T03:29:48.252Z,161595178825300
"""Hood Zirp @ HtWgAGLk1V"" shows a 9♥, 4♦.",2021-03-17T03:29:48.198Z,161595178819900
"Undealt cards: 9♦, Q♣, 6♠ [4♣, 10♣]",2021-03-17T03:29:47.360Z,161595178736300
"-- ending hand #181 --",2021-03-17T03:29:47.076Z,161595178707702
"""Hood Zirp @ HtWgAGLk1V"" collected 0.20 from pot",2021-03-17T03:29:47.076Z,161595178707701
"Uncalled bet of 0.30 returned to ""Hood Zirp @ HtWgAGLk1V""",2021-03-17T03:29:47.076Z,161595178707700
"""Blake @ UmDnqTo27H"" folds",2021-03-17T03:29:46.258Z,161595178625900
"""Hood Zirp @ HtWgAGLk1V"" bets 0.30",2021-03-17T03:29:43.996Z,161595178399600
"""Blake @ UmDnqTo27H"" checks",2021-03-17T03:29:41.355Z,161595178135600
"Flop:  [9♦, Q♣, 6♠]",2021-03-17T03:29:39.910Z,161595177991200
"""Blake @ UmDnqTo27H"" checks",2021-03-17T03:29:39.101Z,161595177910200
"""Hood Zirp @ HtWgAGLk1V"" calls 0.10",2021-03-17T03:29:37.839Z,161595177784000
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-17T03:29:35.060Z,161595177506105
"""Hood Zirp @ HtWgAGLk1V"" posts a small blind of 0.05",2021-03-17T03:29:35.060Z,161595177506104
"Your hand is J♥, 2♣",2021-03-17T03:29:35.060Z,161595177506103
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.34) | #8 ""Blake @ UmDnqTo27H"" (47.09)",2021-03-17T03:29:35.060Z,161595177506101
"-- starting hand #181  (No Limit Texas Hold'em) (dealer: ""Hood Zirp @ HtWgAGLk1V"") --",2021-03-17T03:29:35.060Z,161595177506100
"""Blake @ UmDnqTo27H"" shows a 9♥, 6♣.",2021-03-17T03:29:32.434Z,161595177243500
"""Hood Zirp @ HtWgAGLk1V"" shows a 6♠, A♣.",2021-03-17T03:29:30.983Z,161595177098400
"Undealt cards:  [Q♦, 5♣, 2♥, 6♥, K♦]",2021-03-17T03:29:30.415Z,161595177041800
"-- ending hand #180 --",2021-03-17T03:29:29.803Z,161595176980602
"""Hood Zirp @ HtWgAGLk1V"" collected 0.20 from pot",2021-03-17T03:29:29.803Z,161595176980601
"Uncalled bet of 0.30 returned to ""Hood Zirp @ HtWgAGLk1V""",2021-03-17T03:29:29.803Z,161595176980600
"""Blake @ UmDnqTo27H"" folds",2021-03-17T03:29:28.996Z,161595176899700
"""Hood Zirp @ HtWgAGLk1V"" raises to 0.40",2021-03-17T03:29:27.273Z,161595176727300
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-17T03:29:24.418Z,161595176441800
"""Hood Zirp @ HtWgAGLk1V"" posts a big blind of 0.10",2021-03-17T03:29:20.744Z,161595176074605
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-17T03:29:20.744Z,161595176074604
"Your hand is 9♥, 6♣",2021-03-17T03:29:20.744Z,161595176074603
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.24) | #8 ""Blake @ UmDnqTo27H"" (47.19)",2021-03-17T03:29:20.744Z,161595176074601
"-- starting hand #180  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-17T03:29:20.744Z,161595176074600
"""Hood Zirp @ HtWgAGLk1V"" shows a K♦, Q♠.",2021-03-17T03:29:14.847Z,161595175484800
"Undealt cards: 4♥, 5♣, 3♣, 8♥ [Q♦]",2021-03-17T03:29:12.736Z,161595175273700
"""Blake @ UmDnqTo27H"" shows a 4♠, A♦.",2021-03-17T03:29:12.053Z,161595175205300
"-- ending hand #179 --",2021-03-17T03:29:11.091Z,161595175109202
"""Blake @ UmDnqTo27H"" collected 2.30 from pot",2021-03-17T03:29:11.091Z,161595175109201
"Uncalled bet of 0.95 returned to ""Blake @ UmDnqTo27H""",2021-03-17T03:29:11.091Z,161595175109200
"""Hood Zirp @ HtWgAGLk1V"" folds",2021-03-17T03:29:10.277Z,161595175027800
"""Blake @ UmDnqTo27H"" bets 0.95",2021-03-17T03:29:06.592Z,161595174659300
"Turn: 4♥, 5♣, 3♣ [8♥]",2021-03-17T03:29:03.092Z,161595174309300
"""Blake @ UmDnqTo27H"" calls 0.70",2021-03-17T03:29:02.269Z,161595174227000
"""Hood Zirp @ HtWgAGLk1V"" raises to 0.70",2021-03-17T03:29:01.193Z,161595174119400
"""Blake @ UmDnqTo27H"" bets 0.35",2021-03-17T03:28:57.950Z,161595173795100
"Flop:  [4♥, 5♣, 3♣]",2021-03-17T03:28:53.260Z,161595173326000
"""Blake @ UmDnqTo27H"" calls 0.45",2021-03-17T03:28:52.454Z,161595173245400
"""Hood Zirp @ HtWgAGLk1V"" raises to 0.45",2021-03-17T03:28:51.144Z,161595173114500
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-17T03:28:47.769Z,161595172777005
"""Hood Zirp @ HtWgAGLk1V"" posts a small blind of 0.05",2021-03-17T03:28:47.769Z,161595172777004
"Your hand is 4♠, A♦",2021-03-17T03:28:47.769Z,161595172777003
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (8.39) | #8 ""Blake @ UmDnqTo27H"" (46.04)",2021-03-17T03:28:47.769Z,161595172777001
"-- starting hand #179  (No Limit Texas Hold'em) (dealer: ""Hood Zirp @ HtWgAGLk1V"") --",2021-03-17T03:28:47.769Z,161595172777000
"""Blake @ UmDnqTo27H"" shows a A♣, 9♥.",2021-03-17T03:28:42.691Z,161595172269200
"""Hood Zirp @ HtWgAGLk1V"" shows a A♦, Q♥.",2021-03-17T03:28:41.580Z,161595172158100
"Undealt cards: 10♥, 4♣, 2♥ [4♦, 3♠]",2021-03-17T03:28:40.644Z,161595172064600
"-- ending hand #178 --",2021-03-17T03:28:40.326Z,161595172032702
"""Hood Zirp @ HtWgAGLk1V"" collected 1.38 from pot",2021-03-17T03:28:40.326Z,161595172032701
"Uncalled bet of 1.20 returned to ""Hood Zirp @ HtWgAGLk1V""",2021-03-17T03:28:40.326Z,161595172032700
"""Blake @ UmDnqTo27H"" folds",2021-03-17T03:28:39.514Z,161595171951600
"""Hood Zirp @ HtWgAGLk1V"" bets 1.20",2021-03-17T03:28:37.128Z,161595171712800
"Flop:  [10♥, 4♣, 2♥]",2021-03-17T03:28:30.601Z,161595171060200
"""Blake @ UmDnqTo27H"" calls 0.69",2021-03-17T03:28:29.796Z,161595170979700
"""Hood Zirp @ HtWgAGLk1V"" raises to 0.69",2021-03-17T03:28:26.825Z,161595170682600
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-17T03:28:21.565Z,161595170156600
"""Hood Zirp @ HtWgAGLk1V"" posts a big blind of 0.10",2021-03-17T03:28:19.076Z,161595169907705
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-17T03:28:19.076Z,161595169907704
"Your hand is A♣, 9♥",2021-03-17T03:28:19.076Z,161595169907703
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.70) | #8 ""Blake @ UmDnqTo27H"" (46.73)",2021-03-17T03:28:19.076Z,161595169907701
"-- starting hand #178  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-17T03:28:19.076Z,161595169907700
"""Hood Zirp @ HtWgAGLk1V"" shows a 6♥, 10♠.",2021-03-17T03:28:15.635Z,161595169563600
"Undealt cards:  [7♥, Q♠, 2♦, 9♠, J♣]",2021-03-17T03:28:15.629Z,161595169563000
"""Blake @ UmDnqTo27H"" shows a 10♥, K♦.",2021-03-17T03:28:15.009Z,161595169501100
"-- ending hand #177 --",2021-03-17T03:28:14.328Z,161595169432902
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-17T03:28:14.328Z,161595169432901
"Uncalled bet of 0.10 returned to ""Blake @ UmDnqTo27H""",2021-03-17T03:28:14.328Z,161595169432900
"""Hood Zirp @ HtWgAGLk1V"" folds",2021-03-17T03:28:13.520Z,161595169352000
"""Blake @ UmDnqTo27H"" raises to 0.20",2021-03-17T03:28:11.887Z,161595169188800
"""Hood Zirp @ HtWgAGLk1V"" calls 0.10",2021-03-17T03:28:08.461Z,161595168846100
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-17T03:28:04.649Z,161595168465005
"""Hood Zirp @ HtWgAGLk1V"" posts a small blind of 0.05",2021-03-17T03:28:04.649Z,161595168465004
"Your hand is 10♥, K♦",2021-03-17T03:28:04.649Z,161595168465003
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.80) | #8 ""Blake @ UmDnqTo27H"" (46.63)",2021-03-17T03:28:04.649Z,161595168465001
"-- starting hand #177  (No Limit Texas Hold'em) (dealer: ""Hood Zirp @ HtWgAGLk1V"") --",2021-03-17T03:28:04.649Z,161595168465000
"Undealt cards: 6♦, 2♦, 4♠ [5♣, 5♥]",2021-03-17T03:27:58.594Z,161595167859500
"""Hood Zirp @ HtWgAGLk1V"" shows a 3♣, J♠.",2021-03-17T03:27:58.584Z,161595167858500
"""Blake @ UmDnqTo27H"" shows a 2♠, 7♦.",2021-03-17T03:27:57.972Z,161595167797700
"-- ending hand #176 --",2021-03-17T03:27:57.376Z,161595167737702
"""Blake @ UmDnqTo27H"" collected 0.20 from pot",2021-03-17T03:27:57.376Z,161595167737701
"Uncalled bet of 0.45 returned to ""Blake @ UmDnqTo27H""",2021-03-17T03:27:57.376Z,161595167737700
"""Hood Zirp @ HtWgAGLk1V"" folds",2021-03-17T03:27:56.552Z,161595167655400
"""Blake @ UmDnqTo27H"" bets 0.45",2021-03-17T03:27:55.383Z,161595167538400
"""Hood Zirp @ HtWgAGLk1V"" checks",2021-03-17T03:27:52.713Z,161595167271400
"Flop:  [6♦, 2♦, 4♠]",2021-03-17T03:27:50.479Z,161595167048100
"""Hood Zirp @ HtWgAGLk1V"" checks",2021-03-17T03:27:49.668Z,161595166966900
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-17T03:27:48.165Z,161595166816600
"""Hood Zirp @ HtWgAGLk1V"" posts a big blind of 0.10",2021-03-17T03:27:46.785Z,161595166678605
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-17T03:27:46.785Z,161595166678604
"Your hand is 2♠, 7♦",2021-03-17T03:27:46.785Z,161595166678603
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (7.90) | #8 ""Blake @ UmDnqTo27H"" (46.53)",2021-03-17T03:27:46.785Z,161595166678601
"-- starting hand #176  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-17T03:27:46.785Z,161595166678600
"""Blake @ UmDnqTo27H"" shows a J♣, 5♠.",2021-03-17T03:27:44.294Z,161595166429500
"Undealt cards: 5♣, K♥, 3♥ [5♦, 2♦]",2021-03-17T03:27:42.903Z,161595166290300
"""Hood Zirp @ HtWgAGLk1V"" shows a 6♥, Q♠.",2021-03-17T03:27:42.881Z,161595166288200
"-- ending hand #175 --",2021-03-17T03:27:41.803Z,161595166180402
"""Blake @ UmDnqTo27H"" collected 0.60 from pot",2021-03-17T03:27:41.803Z,161595166180401
"Uncalled bet of 0.75 returned to ""Blake @ UmDnqTo27H""",2021-03-17T03:27:41.803Z,161595166180400
"""Hood Zirp @ HtWgAGLk1V"" folds",2021-03-17T03:27:40.996Z,161595166099700
"""Blake @ UmDnqTo27H"" bets 0.75",2021-03-17T03:27:38.659Z,161595165866000
"Flop:  [5♣, K♥, 3♥]",2021-03-17T03:27:34.396Z,161595165439700
"""Blake @ UmDnqTo27H"" calls 0.30",2021-03-17T03:27:33.586Z,161595165358700
"""Hood Zirp @ HtWgAGLk1V"" raises to 0.30",2021-03-17T03:27:31.564Z,161595165156500
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-17T03:27:28.540Z,161595164854105
"""Hood Zirp @ HtWgAGLk1V"" posts a small blind of 0.05",2021-03-17T03:27:28.540Z,161595164854104
"Your hand is J♣, 5♠",2021-03-17T03:27:28.540Z,161595164854103
"Player stacks: #3 ""Hood Zirp @ HtWgAGLk1V"" (8.20) | #8 ""Blake @ UmDnqTo27H"" (46.23)",2021-03-17T03:27:28.540Z,161595164854101
"-- starting hand #175  (No Limit Texas Hold'em) (dealer: ""Hood Zirp @ HtWgAGLk1V"") --",2021-03-17T03:27:28.540Z,161595164854100
"Undealt cards: K♣, Q♣, 5♥, 4♥ [8♦]",2021-03-17T03:27:26.627Z,161595164662700
"""Blake @ UmDnqTo27H"" shows a 6♥, J♣.",2021-03-17T03:27:25.851Z,161595164585300
"""Hood Zirp @ HtWgAGLk1V"" shows a 3♣, K♦.",2021-03-17T03:27:23.845Z,161595164384600
"-- ending hand #174 --",2021-03-17T03:27:22.826Z,161595164282702
"""Hood Zirp @ HtWgAGLk1V"" collected 0.20 from pot",2021-03-17T03:27:22.826Z,161595164282701
"Uncalled bet of 0.30 returned to ""Hood Zirp @ HtWgAGLk1V""",2021-03-17T03:27:22.826Z,161595164282700
"""Blake @ UmDnqTo27H"" folds",2021-03-17T03:27:22.020Z,161595164202100
"""Hood Zirp @ HtWgAGLk1V"" bets 0.30",2021-03-17T03:27:21.192Z,161595164119300
"Turn: K♣, Q♣, 5♥ [4♥]",2021-03-17T03:27:17.503Z,161595163750600
"""Blake @ UmDnqTo27H"" checks",2021-03-17T03:27:16.688Z,161595163668900
"""Hood Zirp @ HtWgAGLk1V"" checks",2021-03-17T03:27:15.010Z,161595163501100
"Flop:  [K♣, Q♣, 5♥]",2021-03-17T03:27:12.714Z,161595163271500
