entry,at,order
"""Blake @ UmDnqTo27H"" collected 1.00 from pot with Two Pair, 9's & 4's on the second run  (combination: 9♥, 9♣, 4♠, 4♥, A♥)",2021-03-24T02:42:30.624Z,161655375062601
"""Blake @ UmDnqTo27H"" collected 1.00 from pot with Two Pair, 8's & 4's (combination: 8♥, 8♦, 4♠, 4♦, A♦)",2021-03-24T02:42:30.624Z,161655375062600
"River (second run): 9♣, A♥, 4♥, K♣ [J♣]",2021-03-24T02:42:26.587Z,161655374659000
"Turn (second run): 9♣, A♥, 4♥ [K♣]",2021-03-24T02:42:22.564Z,161655374256700
"Flop (second run):  [9♣, A♥, 4♥]",2021-03-24T02:42:18.557Z,161655373857400
"River: A♦, 4♦, 8♥, K♥ [8♦]",2021-03-24T02:42:14.529Z,161655373453300
"Turn: A♦, 4♦, 8♥ [K♥]",2021-03-24T02:42:10.519Z,161655373052200
"Flop:  [A♦, 4♦, 8♥]",2021-03-24T02:42:06.505Z,161655372656200
"""Blake @ UmDnqTo27H"" shows a 9♥, 4♠.",2021-03-24T02:42:02.466Z,161655372247901
"""Fake News @ 1IunLsscdK"" shows a 9♠, 6♣.",2021-03-24T02:42:02.466Z,161655372247900
"All players in hand choose to run it twice.",2021-03-24T02:42:01.658Z,161655372165901
"""Fake News @ 1IunLsscdK"" chooses to  run it twice.",2021-03-24T02:42:01.658Z,161655372165900
"""Blake @ UmDnqTo27H"" shows a 9♥, 4♠.",2021-03-24T02:42:00.393Z,161655372039400
"""Blake @ UmDnqTo27H"" chooses to  run it twice.",2021-03-24T02:41:59.427Z,161655371942800
"Remaining players decide whether to run it twice.",2021-03-24T02:41:59.395Z,161655371939601
"""Blake @ UmDnqTo27H"" calls 1.00 and go all in",2021-03-24T02:41:59.395Z,161655371939600
"""Fake News @ 1IunLsscdK"" raises to 1.00",2021-03-24T02:41:57.787Z,161655371778800
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-24T02:41:50.009Z,161655371001406
"""Fake News @ 1IunLsscdK"" posts a small blind of 0.05",2021-03-24T02:41:50.009Z,161655371001405
"Your hand is 9♥, 4♠",2021-03-24T02:41:50.009Z,161655371001404
"Player stacks: #5 ""Fake News @ 1IunLsscdK"" (11.99) | #8 ""Blake @ UmDnqTo27H"" (1.00)",2021-03-24T02:41:50.009Z,161655371001402
"-- starting hand #85  (No Limit Texas Hold'em) (dealer: ""Fake News @ 1IunLsscdK"") --",2021-03-24T02:41:50.009Z,161655371001401
"The admin updated the player ""Blake @ UmDnqTo27H"" stack from 2.00 to 1.00.",2021-03-24T02:41:50.009Z,161655371001400
"WARNING: the admin queued the stack change for the player ""Blake @ UmDnqTo27H"" reseting to 1.00 chips in the next hand.",2021-03-24T02:41:46.607Z,161655370660800
"-- ending hand #84 --",2021-03-24T02:41:07.491Z,161655366749702
"""Blake @ UmDnqTo27H"" collected 1.00 from pot with A High on the second run  (combination: A♦, K♠, J♠, 10♦, 4♣)",2021-03-24T02:41:07.491Z,161655366749701
"""Blake @ UmDnqTo27H"" collected 1.00 from pot with Three of a Kind, 4's (combination: 4♣, 4♠, 4♥, Q♠, J♦)",2021-03-24T02:41:07.491Z,161655366749700
"River (second run): J♠, 2♦, 3♦, K♠ [A♦]",2021-03-24T02:41:03.456Z,161655366345900
"Turn (second run): J♠, 2♦, 3♦ [K♠]",2021-03-24T02:40:59.444Z,161655365945400
"Flop (second run):  [J♠, 2♦, 3♦]",2021-03-24T02:40:55.401Z,161655365541600
"River: Q♠, 9♣, 4♠, 4♥ [J♦]",2021-03-24T02:40:51.389Z,161655365139100
"Turn: Q♠, 9♣, 4♠ [4♥]",2021-03-24T02:40:47.368Z,161655364737000
"Flop:  [Q♠, 9♣, 4♠]",2021-03-24T02:40:43.319Z,161655364333700
"""Blake @ UmDnqTo27H"" shows a 10♦, 4♣.",2021-03-24T02:40:39.269Z,161655363929201
"""Fake News @ 1IunLsscdK"" shows a 5♥, 6♠.",2021-03-24T02:40:39.269Z,161655363929200
"All players in hand choose to run it twice.",2021-03-24T02:40:38.459Z,161655363846001
"""Fake News @ 1IunLsscdK"" chooses to  run it twice.",2021-03-24T02:40:38.459Z,161655363846000
"""Blake @ UmDnqTo27H"" shows a 10♦, 4♣.",2021-03-24T02:40:37.713Z,161655363771400
"""Blake @ UmDnqTo27H"" chooses to  run it twice.",2021-03-24T02:40:36.472Z,161655363647300
"Remaining players decide whether to run it twice.",2021-03-24T02:40:36.444Z,161655363644601
"""Fake News @ 1IunLsscdK"" calls 1.00",2021-03-24T02:40:36.444Z,161655363644600
"""Blake @ UmDnqTo27H"" raises to 1.00 and go all in",2021-03-24T02:40:32.218Z,161655363221900
"""Fake News @ 1IunLsscdK"" posts a big blind of 0.10",2021-03-24T02:40:29.168Z,161655362917607
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-24T02:40:29.168Z,161655362917606
"Your hand is 10♦, 4♣",2021-03-24T02:40:29.168Z,161655362917605
"Player stacks: #5 ""Fake News @ 1IunLsscdK"" (12.99) | #8 ""Blake @ UmDnqTo27H"" (1.00)",2021-03-24T02:40:29.168Z,161655362917603
"-- starting hand #84  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-24T02:40:29.168Z,161655362917602
"The player ""NotRacist @ 8931s3Tqpq"" quits the game with a stack of 8.96.",2021-03-24T02:40:29.168Z,161655362917601
"The admin updated the player ""Blake @ UmDnqTo27H"" stack from 5.20 to 1.00.",2021-03-24T02:40:29.168Z,161655362917600
"WARNING: the admin queued the stack change for the player ""Blake @ UmDnqTo27H"" reseting to 1.00 chips in the next hand.",2021-03-24T02:40:09.422Z,161655360942300
"""NotRacist @ 8931s3Tqpq"" shows a 7♠, 7♥.",2021-03-24T02:37:50.608Z,161655347060900
"""Blake @ UmDnqTo27H"" shows a 2♠, 6♠.",2021-03-24T02:37:50.275Z,161655347027600
"Undealt cards: Q♠, 8♣, A♣ [4♥, 6♦]",2021-03-24T02:37:49.372Z,161655346937300
"""Fake News @ 1IunLsscdK"" shows a A♠, 10♣.",2021-03-24T02:37:47.847Z,161655346784800
"-- ending hand #83 --",2021-03-24T02:37:46.831Z,161655346683202
"""Fake News @ 1IunLsscdK"" collected 0.80 from pot",2021-03-24T02:37:46.831Z,161655346683201
"Uncalled bet of 0.50 returned to ""Fake News @ 1IunLsscdK""",2021-03-24T02:37:46.831Z,161655346683200
"""NotRacist @ 8931s3Tqpq"" folds",2021-03-24T02:37:46.017Z,161655346601800
"""Fake News @ 1IunLsscdK"" bets 0.50",2021-03-24T02:37:44.621Z,161655346462100
"""NotRacist @ 8931s3Tqpq"" checks",2021-03-24T02:37:41.018Z,161655346101900
"Flop:  [Q♠, 8♣, A♣]",2021-03-24T02:37:38.833Z,161655345883400
"""Blake @ UmDnqTo27H"" folds",2021-03-24T02:37:38.021Z,161655345802200
"""NotRacist @ 8931s3Tqpq"" calls 0.35",2021-03-24T02:37:37.094Z,161655345709600
"""Fake News @ 1IunLsscdK"" raises to 0.35",2021-03-24T02:37:35.336Z,161655345533700
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-24T02:37:31.999Z,161655345201508
"""NotRacist @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-24T02:37:31.999Z,161655345201507
"Your hand is 2♠, 6♠",2021-03-24T02:37:31.999Z,161655345201506
"Player stacks: #5 ""Fake News @ 1IunLsscdK"" (12.54) | #7 ""NotRacist @ 8931s3Tqpq"" (9.31) | #8 ""Blake @ UmDnqTo27H"" (5.30)",2021-03-24T02:37:31.999Z,161655345201503
"-- starting hand #83  (No Limit Texas Hold'em) (dealer: ""Fake News @ 1IunLsscdK"") --",2021-03-24T02:37:31.999Z,161655345201502
"The player ""JoeyDees @ uJPRejo7QY"" quits the game with a stack of 24.79.",2021-03-24T02:37:31.999Z,161655345201501
"The player ""pp @ 6pWE6q8vE8"" quits the game with a stack of 8.70.",2021-03-24T02:37:31.999Z,161655345201500
"""JoeyDees @ uJPRejo7QY"" shows a 5♣, 3♥.",2021-03-24T02:36:46.622Z,161655340662300
"""pp @ 6pWE6q8vE8"" shows a 4♣, 3♠.",2021-03-24T02:36:41.780Z,161655340178100
"""Blake @ UmDnqTo27H"" shows a 2♦, 9♣.",2021-03-24T02:36:24.788Z,161655338478900
"Undealt cards: 4♠, Q♣, 7♠, K♥ [4♦]",2021-03-24T02:36:21.765Z,161655338176600
"""NotRacist @ 8931s3Tqpq"" shows a 8♦, J♦.",2021-03-24T02:36:17.687Z,161655337768800
"""Fake News @ 1IunLsscdK"" shows a K♠, A♦.",2021-03-24T02:36:15.391Z,161655337539200
"-- ending hand #82 --",2021-03-24T02:36:13.509Z,161655337351002
"""Fake News @ 1IunLsscdK"" collected 0.20 from pot",2021-03-24T02:36:13.509Z,161655337351001
"Uncalled bet of 0.10 returned to ""Fake News @ 1IunLsscdK""",2021-03-24T02:36:13.509Z,161655337351000
"""NotRacist @ 8931s3Tqpq"" folds",2021-03-24T02:36:12.700Z,161655337270100
"""Fake News @ 1IunLsscdK"" bets 0.10",2021-03-24T02:36:11.099Z,161655337110000
"Turn: 4♠, Q♣, 7♠ [K♥]",2021-03-24T02:36:06.594Z,161655336659600
"""NotRacist @ 8931s3Tqpq"" checks",2021-03-24T02:36:05.788Z,161655336578900
"""Fake News @ 1IunLsscdK"" checks",2021-03-24T02:36:04.305Z,161655336430900
"Flop:  [4♠, Q♣, 7♠]",2021-03-24T02:36:01.956Z,161655336195800
"""NotRacist @ 8931s3Tqpq"" checks",2021-03-24T02:36:01.067Z,161655336106800
"""Fake News @ 1IunLsscdK"" calls 0.10",2021-03-24T02:35:59.701Z,161655335970100
"""pp @ 6pWE6q8vE8"" folds",2021-03-24T02:35:57.984Z,161655335798500
"""JoeyDees @ uJPRejo7QY"" folds",2021-03-24T02:35:57.146Z,161655335714700
"""Blake @ UmDnqTo27H"" folds",2021-03-24T02:35:56.289Z,161655335629000
"""NotRacist @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-24T02:35:54.010Z,161655335401409
"""Fake News @ 1IunLsscdK"" posts a small blind of 0.05",2021-03-24T02:35:54.010Z,161655335401408
"Your hand is 2♦, 9♣",2021-03-24T02:35:54.010Z,161655335401407
"Player stacks: #1 ""JoeyDees @ uJPRejo7QY"" (24.79) | #2 ""pp @ 6pWE6q8vE8"" (8.70) | #5 ""Fake News @ 1IunLsscdK"" (12.44) | #7 ""NotRacist @ 8931s3Tqpq"" (9.41) | #8 ""Blake @ UmDnqTo27H"" (5.30)",2021-03-24T02:35:54.010Z,161655335401402
"-- starting hand #82  (No Limit Texas Hold'em) (dead button) --",2021-03-24T02:35:54.010Z,161655335401401
"The player ""big pp @ JSqg0fXk2Y"" quits the game with a stack of 15.33.",2021-03-24T02:35:54.010Z,161655335401400
"""JoeyDees @ uJPRejo7QY"" shows a 2♥, 8♠.",2021-03-24T02:35:34.249Z,161655333425000
"""NotRacist @ 8931s3Tqpq"" shows a 3♦, 7♥.",2021-03-24T02:35:31.254Z,161655333125500
"""pp @ 6pWE6q8vE8"" shows a 9♦, 10♣.",2021-03-24T02:35:30.464Z,161655333046500
"""Blake @ UmDnqTo27H"" shows a 7♣, 7♦.",2021-03-24T02:35:29.861Z,161655332986200
"-- ending hand #81 --",2021-03-24T02:35:29.085Z,161655332908702
"""Fake News @ 1IunLsscdK"" collected 6.22 from pot with Three of a Kind, 5's on the second run  (combination: 5♦, 5♠, 5♣, K♦, Q♦)",2021-03-24T02:35:29.085Z,161655332908701
"""Fake News @ 1IunLsscdK"" collected 6.22 from pot with Three of a Kind, 5's (combination: 5♦, 5♠, 5♣, Q♦, 8♥)",2021-03-24T02:35:29.085Z,161655332908700
"River (second run): 3♠, 5♠, 5♣, 8♥ [K♦]",2021-03-24T02:35:25.053Z,161655332506300
"River: 3♠, 5♠, 5♣, 8♥ [4♦]",2021-03-24T02:35:21.027Z,161655332103100
"""Fake News @ 1IunLsscdK"" shows a Q♦, 5♦.",2021-03-24T02:35:17.007Z,161655331700901
"""big pp @ JSqg0fXk2Y"" shows a 10♠, J♠.",2021-03-24T02:35:17.007Z,161655331700900
"All players in hand choose to run it twice.",2021-03-24T02:35:16.199Z,161655331620001
"""Fake News @ 1IunLsscdK"" chooses to  run it twice.",2021-03-24T02:35:16.199Z,161655331620000
"""big pp @ JSqg0fXk2Y"" chooses to  run it twice.",2021-03-24T02:35:13.997Z,161655331399800
"Remaining players decide whether to run it twice.",2021-03-24T02:35:13.950Z,161655331395101
"""big pp @ JSqg0fXk2Y"" calls 4.42",2021-03-24T02:35:13.950Z,161655331395100
"""pp @ 6pWE6q8vE8"" folds",2021-03-24T02:35:03.473Z,161655330347400
"""Fake News @ 1IunLsscdK"" bets 4.42 and go all in",2021-03-24T02:34:46.781Z,161655328678200
"""big pp @ JSqg0fXk2Y"" checks",2021-03-24T02:34:43.171Z,161655328317100
"Turn: 3♠, 5♠, 5♣ [8♥]",2021-03-24T02:34:39.741Z,161655327974400
"""pp @ 6pWE6q8vE8"" calls 1.00",2021-03-24T02:34:38.919Z,161655327891900
"""JoeyDees @ uJPRejo7QY"" folds",2021-03-24T02:34:36.816Z,161655327681700
"""Blake @ UmDnqTo27H"" folds",2021-03-24T02:34:34.017Z,161655327401800
"""NotRacist @ 8931s3Tqpq"" folds",2021-03-24T02:34:13.986Z,161655325398700
"""Fake News @ 1IunLsscdK"" calls 1.00",2021-03-24T02:34:12.264Z,161655325226400
"""big pp @ JSqg0fXk2Y"" bets 1.00",2021-03-24T02:34:10.805Z,161655325080600
"Flop:  [3♠, 5♠, 5♣]",2021-03-24T02:34:04.683Z,161655324468400
"""Fake News @ 1IunLsscdK"" checks",2021-03-24T02:34:03.872Z,161655324387400
"""big pp @ JSqg0fXk2Y"" calls 0.10",2021-03-24T02:34:02.763Z,161655324276500
"""pp @ 6pWE6q8vE8"" calls 0.10",2021-03-24T02:34:01.524Z,161655324152500
"""JoeyDees @ uJPRejo7QY"" calls 0.10",2021-03-24T02:34:00.316Z,161655324031700
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-24T02:33:58.861Z,161655323886200
"""NotRacist @ 8931s3Tqpq"" calls 0.10",2021-03-24T02:33:57.420Z,161655323742100
"""Fake News @ 1IunLsscdK"" posts a big blind of 0.10",2021-03-24T02:33:50.662Z,161655323066309
"""big pp @ JSqg0fXk2Y"" posts a small blind of 0.05",2021-03-24T02:33:50.662Z,161655323066308
"Your hand is 7♣, 7♦",2021-03-24T02:33:50.662Z,161655323066307
"Player stacks: #1 ""JoeyDees @ uJPRejo7QY"" (24.89) | #2 ""pp @ 6pWE6q8vE8"" (9.80) | #3 ""big pp @ JSqg0fXk2Y"" (20.85) | #5 ""Fake News @ 1IunLsscdK"" (5.52) | #7 ""NotRacist @ 8931s3Tqpq"" (9.51) | #8 ""Blake @ UmDnqTo27H"" (5.40)",2021-03-24T02:33:50.662Z,161655323066301
"-- starting hand #81  (No Limit Texas Hold'em) (dealer: ""pp @ 6pWE6q8vE8"") --",2021-03-24T02:33:50.662Z,161655323066300
"""JoeyDees @ uJPRejo7QY"" shows a J♠, 8♥.",2021-03-24T02:33:50.266Z,161655323026700
"""big pp @ JSqg0fXk2Y"" shows a 8♦, 3♣.",2021-03-24T02:33:34.869Z,161655321487000
"""pp @ 6pWE6q8vE8"" shows a 5♥, Q♦.",2021-03-24T02:33:33.033Z,161655321303400
"""NotRacist @ 8931s3Tqpq"" shows a 5♣, 10♥.",2021-03-24T02:33:32.810Z,161655321281100
"""Fake News @ 1IunLsscdK"" shows a K♥, 9♠.",2021-03-24T02:33:32.382Z,161655321238300
"Undealt cards: 6♥, 5♦, 7♦ [4♦, 9♦]",2021-03-24T02:33:31.357Z,161655321135800
"""Blake @ UmDnqTo27H"" shows a 4♠, 3♠.",2021-03-24T02:33:30.500Z,161655321050100
"-- ending hand #80 --",2021-03-24T02:33:29.398Z,161655320939902
"""Blake @ UmDnqTo27H"" collected 1.30 from pot",2021-03-24T02:33:29.398Z,161655320939901
"Uncalled bet of 4.10 returned to ""Blake @ UmDnqTo27H""",2021-03-24T02:33:29.398Z,161655320939900
"""big pp @ JSqg0fXk2Y"" folds",2021-03-24T02:33:28.590Z,161655320859100
"""pp @ 6pWE6q8vE8"" folds",2021-03-24T02:33:27.738Z,161655320773800
"""Blake @ UmDnqTo27H"" raises to 4.40 and go all in",2021-03-24T02:33:20.629Z,161655320063000
"""Fake News @ 1IunLsscdK"" folds",2021-03-24T02:33:17.732Z,161655319773300
"""big pp @ JSqg0fXk2Y"" calls 0.30",2021-03-24T02:33:16.001Z,161655319600200
"""pp @ 6pWE6q8vE8"" bets 0.30",2021-03-24T02:33:13.605Z,161655319360600
"Flop:  [6♥, 5♦, 7♦]",2021-03-24T02:33:09.037Z,161655318903800
"""big pp @ JSqg0fXk2Y"" checks",2021-03-24T02:33:08.229Z,161655318823000
"""pp @ 6pWE6q8vE8"" calls 0.10",2021-03-24T02:33:07.385Z,161655318738500
"""JoeyDees @ uJPRejo7QY"" folds",2021-03-24T02:33:06.540Z,161655318654100
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-24T02:33:05.552Z,161655318555300
"""NotRacist @ 8931s3Tqpq"" folds",2021-03-24T02:33:04.489Z,161655318449000
"""Fake News @ 1IunLsscdK"" calls 0.10",2021-03-24T02:33:03.634Z,161655318363500
"""big pp @ JSqg0fXk2Y"" posts a big blind of 0.10",2021-03-24T02:33:01.337Z,161655318133809
"""pp @ 6pWE6q8vE8"" posts a small blind of 0.05",2021-03-24T02:33:01.337Z,161655318133808
"Your hand is 4♠, 3♠",2021-03-24T02:33:01.337Z,161655318133807
"Player stacks: #1 ""JoeyDees @ uJPRejo7QY"" (24.89) | #2 ""pp @ 6pWE6q8vE8"" (10.20) | #3 ""big pp @ JSqg0fXk2Y"" (21.25) | #5 ""Fake News @ 1IunLsscdK"" (5.62) | #7 ""NotRacist @ 8931s3Tqpq"" (9.51) | #8 ""Blake @ UmDnqTo27H"" (4.50)",2021-03-24T02:33:01.337Z,161655318133801
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""JoeyDees @ uJPRejo7QY"") --",2021-03-24T02:33:01.337Z,161655318133800
"""big pp @ JSqg0fXk2Y"" shows a 8♦, 2♠.",2021-03-24T02:32:59.117Z,161655317911800
"""Blake @ UmDnqTo27H"" shows a A♣, 5♣.",2021-03-24T02:32:58.493Z,161655317849400
"""NotRacist @ 8931s3Tqpq"" shows a 3♠, 3♥.",2021-03-24T02:32:55.992Z,161655317599300
"""Fake News @ 1IunLsscdK"" shows a A♥, 8♣.",2021-03-24T02:32:54.542Z,161655317454300
"""pp @ 6pWE6q8vE8"" shows a A♦, 9♥.",2021-03-24T02:32:53.967Z,161655317396700
"-- ending hand #79 --",2021-03-24T02:32:52.962Z,161655317296402
"""JoeyDees @ uJPRejo7QY"" collected 1.20 from pot with Pair, J's (combination: J♥, J♠, K♣, 10♥, 9♣)",2021-03-24T02:32:52.962Z,161655317296401
"""JoeyDees @ uJPRejo7QY"" shows a J♥, 10♥.",2021-03-24T02:32:52.962Z,161655317296400
"""Blake @ UmDnqTo27H"" checks",2021-03-24T02:32:52.159Z,161655317216000
"""Fake News @ 1IunLsscdK"" checks",2021-03-24T02:32:51.319Z,161655317132000
"""pp @ 6pWE6q8vE8"" checks",2021-03-24T02:32:48.832Z,161655316883300
"""JoeyDees @ uJPRejo7QY"" checks",2021-03-24T02:32:47.909Z,161655316791000
"River: 6♥, K♣, J♠, 8♥ [9♣]",2021-03-24T02:32:44.517Z,161655316452000
"""Blake @ UmDnqTo27H"" checks",2021-03-24T02:32:43.708Z,161655316370900
"""Fake News @ 1IunLsscdK"" checks",2021-03-24T02:32:42.866Z,161655316286700
"""pp @ 6pWE6q8vE8"" checks",2021-03-24T02:32:40.177Z,161655316017700
"""JoeyDees @ uJPRejo7QY"" checks",2021-03-24T02:32:39.227Z,161655315922800
"Turn: 6♥, K♣, J♠ [8♥]",2021-03-24T02:32:37.055Z,161655315705700
"""Blake @ UmDnqTo27H"" checks",2021-03-24T02:32:36.248Z,161655315624900
"""Fake News @ 1IunLsscdK"" checks",2021-03-24T02:32:35.404Z,161655315540500
"""pp @ 6pWE6q8vE8"" checks",2021-03-24T02:32:34.130Z,161655315413100
"""JoeyDees @ uJPRejo7QY"" checks",2021-03-24T02:32:29.784Z,161655314978500
"Flop:  [6♥, K♣, J♠]",2021-03-24T02:32:25.509Z,161655314551000
"""pp @ 6pWE6q8vE8"" calls 0.30",2021-03-24T02:32:24.696Z,161655314469700
"""JoeyDees @ uJPRejo7QY"" calls 0.30",2021-03-24T02:32:23.847Z,161655314384800
"""Blake @ UmDnqTo27H"" calls 0.30",2021-03-24T02:32:21.884Z,161655314188500
"""NotRacist @ 8931s3Tqpq"" folds",2021-03-24T02:32:20.439Z,161655314044300
"""Fake News @ 1IunLsscdK"" raises to 0.30",2021-03-24T02:32:18.724Z,161655313872500
"""big pp @ JSqg0fXk2Y"" folds",2021-03-24T02:32:15.157Z,161655313515800
"""pp @ 6pWE6q8vE8"" posts a big blind of 0.10",2021-03-24T02:32:08.110Z,161655312811109
"""JoeyDees @ uJPRejo7QY"" posts a small blind of 0.05",2021-03-24T02:32:08.110Z,161655312811108
"Your hand is A♣, 5♣",2021-03-24T02:32:08.110Z,161655312811107
"Player stacks: #1 ""JoeyDees @ uJPRejo7QY"" (23.99) | #2 ""pp @ 6pWE6q8vE8"" (10.50) | #3 ""big pp @ JSqg0fXk2Y"" (21.25) | #5 ""Fake News @ 1IunLsscdK"" (5.92) | #7 ""NotRacist @ 8931s3Tqpq"" (9.51) | #8 ""Blake @ UmDnqTo27H"" (4.80)",2021-03-24T02:32:08.110Z,161655312811101
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-24T02:32:08.110Z,161655312811100
"""JoeyDees @ uJPRejo7QY"" shows a 10♣, 3♣.",2021-03-24T02:32:04.086Z,161655312408700
"""Blake @ UmDnqTo27H"" shows a 7♣, 10♦.",2021-03-24T02:32:03.138Z,161655312313900
"Undealt cards: 3♦, 6♥, 2♠, J♥ [5♠]",2021-03-24T02:32:01.883Z,161655312188400
"""pp @ 6pWE6q8vE8"" shows a 3♠, Q♥.",2021-03-24T02:32:01.811Z,161655312181200
"""Fake News @ 1IunLsscdK"" shows a 10♥, K♣.",2021-03-24T02:32:01.694Z,161655312169500
"-- ending hand #78 --",2021-03-24T02:32:00.375Z,161655312037602
"""Fake News @ 1IunLsscdK"" collected 1.95 from pot",2021-03-24T02:32:00.375Z,161655312037601
"Uncalled bet of 0.75 returned to ""Fake News @ 1IunLsscdK""",2021-03-24T02:32:00.375Z,161655312037600
"""pp @ 6pWE6q8vE8"" folds",2021-03-24T02:31:59.566Z,161655311956700
"""Fake News @ 1IunLsscdK"" bets 0.75",2021-03-24T02:31:57.746Z,161655311774700
"""pp @ 6pWE6q8vE8"" checks",2021-03-24T02:31:51.834Z,161655311183500
"Turn: 3♦, 6♥, 2♠ [J♥]",2021-03-24T02:31:49.724Z,161655310972600
"""NotRacist @ 8931s3Tqpq"" folds",2021-03-24T02:31:48.914Z,161655310891500
"""Fake News @ 1IunLsscdK"" calls 0.30",2021-03-24T02:31:48.063Z,161655310806400
"""big pp @ JSqg0fXk2Y"" folds",2021-03-24T02:31:43.596Z,161655310359600
"""pp @ 6pWE6q8vE8"" bets 0.30",2021-03-24T02:31:36.305Z,161655309630600
"Flop:  [3♦, 6♥, 2♠]",2021-03-24T02:31:31.482Z,161655309148300
"""big pp @ JSqg0fXk2Y"" calls 0.30",2021-03-24T02:31:30.671Z,161655309067200
"""pp @ 6pWE6q8vE8"" calls 0.30",2021-03-24T02:31:27.064Z,161655308706500
"""JoeyDees @ uJPRejo7QY"" folds",2021-03-24T02:31:26.209Z,161655308621000
"""Blake @ UmDnqTo27H"" folds",2021-03-24T02:31:21.157Z,161655308115800
"""NotRacist @ 8931s3Tqpq"" calls 0.30",2021-03-24T02:31:15.113Z,161655307511400
"""Fake News @ 1IunLsscdK"" raises to 0.30",2021-03-24T02:31:12.993Z,161655307299400
"""big pp @ JSqg0fXk2Y"" calls 0.10",2021-03-24T02:31:09.529Z,161655306952900
"""pp @ 6pWE6q8vE8"" calls 0.10",2021-03-24T02:31:04.742Z,161655306474300
"""JoeyDees @ uJPRejo7QY"" posts a big blind of 0.10",2021-03-24T02:31:02.003Z,161655306200409
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-24T02:31:02.003Z,161655306200408
"Your hand is 7♣, 10♦",2021-03-24T02:31:02.003Z,161655306200407
