entry,at,order
"The player ""Steak Boy @ 8931s3Tqpq"" joined the game with a stack of 0.01.",2021-02-24T03:53:29.155Z,161413880916200
"-- ending hand #115 --",2021-02-24T03:53:23.723Z,161413880372503
"""いちごミルク @ dG2Or99XXe"" shows a 5♣, A♦.",2021-02-24T03:53:23.723Z,161413880372502
"""Blake @ UmDnqTo27H"" collected 0.30 from pot with Pair, 8's (combination: 8♣, 8♦, K♣, J♠, 6♦)",2021-02-24T03:53:23.723Z,161413880372501
"""Blake @ UmDnqTo27H"" shows a 5♥, 8♣.",2021-02-24T03:53:23.723Z,161413880372500
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:53:22.914Z,161413880291500
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:53:21.244Z,161413880124400
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:53:20.408Z,161413880040900
"River: K♣, 4♣, 6♦, J♠ [8♦]",2021-02-24T03:53:19.150Z,161413879915200
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:53:18.340Z,161413879834100
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:53:14.021Z,161413879402200
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:53:13.175Z,161413879317500
"Turn: K♣, 4♣, 6♦ [J♠]",2021-02-24T03:53:11.268Z,161413879126900
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:53:10.448Z,161413879044800
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:53:09.603Z,161413878960500
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:53:08.765Z,161413878876600
"Flop:  [K♣, 4♣, 6♦]",2021-02-24T03:53:05.848Z,161413878584900
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:53:05.038Z,161413878503900
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:53:04.135Z,161413878413500
"""Gin @ JSqg0fXk2Y"" folds",2021-02-24T03:53:00.837Z,161413878083800
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:52:44.149Z,161413876415000
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-24T03:52:40.469Z,161413876047107
"""いちごミルク @ dG2Or99XXe"" posts a small blind of 0.05",2021-02-24T03:52:40.469Z,161413876047106
"Your hand is 5♥, 8♣",2021-02-24T03:52:40.469Z,161413876047104
"Player stacks: #3 ""Gin @ JSqg0fXk2Y"" (4.28) | #7 ""いちごミルク @ dG2Or99XXe"" (17.53) | #8 ""Blake @ UmDnqTo27H"" (24.88) | #9 ""kerg @ 6pWE6q8vE8"" (2.39)",2021-02-24T03:52:40.469Z,161413876047101
"-- starting hand #115  (No Limit Texas Hold'em) (dead button) --",2021-02-24T03:52:40.469Z,161413876047100
"""いちごミルク @ dG2Or99XXe"" shows a 7♥, 8♦.",2021-02-24T03:52:31.840Z,161413875184000
"""Gin @ JSqg0fXk2Y"" shows a Q♦, 8♠.",2021-02-24T03:52:31.654Z,161413875165500
"""Blake @ UmDnqTo27H"" shows a 5♣, 2♦.",2021-02-24T03:52:31.310Z,161413875131100
"-- ending hand #114 --",2021-02-24T03:52:28.223Z,161413874822502
"""kerg @ 6pWE6q8vE8"" collected 0.60 from pot with Full House, J's over 6's (combination: J♣, J♠, J♥, 6♦, 6♥)",2021-02-24T03:52:28.223Z,161413874822501
"""kerg @ 6pWE6q8vE8"" shows a 2♣, J♣.",2021-02-24T03:52:28.223Z,161413874822500
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-24T03:52:27.412Z,161413874741300
"""いちごミルク @ dG2Or99XXe"" folds",2021-02-24T03:52:25.169Z,161413874516900
"""Gin @ JSqg0fXk2Y"" folds",2021-02-24T03:52:24.275Z,161413874427600
"""kerg @ 6pWE6q8vE8"" bets 0.10",2021-02-24T03:52:23.426Z,161413874342700
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:52:22.004Z,161413874200400
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:52:17.484Z,161413873748500
"River: J♠, 6♦, 6♥, J♥ [A♦]",2021-02-24T03:52:15.512Z,161413873551500
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:52:14.707Z,161413873470800
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:52:13.848Z,161413873384800
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:52:09.695Z,161413872969600
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:52:08.858Z,161413872885900
"Turn: J♠, 6♦, 6♥ [J♥]",2021-02-24T03:52:05.959Z,161413872596100
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:52:05.152Z,161413872515300
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:52:04.290Z,161413872429100
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:51:49.701Z,161413870970400
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:51:48.784Z,161413870878500
"Flop:  [J♠, 6♦, 6♥]",2021-02-24T03:51:45.472Z,161413870547400
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:51:44.666Z,161413870466600
"""Gin @ JSqg0fXk2Y"" calls 0.10",2021-02-24T03:51:41.975Z,161413870197700
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:51:41.126Z,161413870112700
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-24T03:51:40.259Z,161413870026000
"""いちごミルク @ dG2Or99XXe"" posts a big blind of 0.10",2021-02-24T03:51:37.936Z,161413869794408
"Dead Small Blind",2021-02-24T03:51:37.936Z,161413869794407
"Your hand is 5♣, 2♦",2021-02-24T03:51:37.936Z,161413869794405
"Player stacks: #3 ""Gin @ JSqg0fXk2Y"" (4.38) | #7 ""いちごミルク @ dG2Or99XXe"" (17.63) | #8 ""Blake @ UmDnqTo27H"" (25.08) | #9 ""kerg @ 6pWE6q8vE8"" (1.99)",2021-02-24T03:51:37.936Z,161413869794402
"-- starting hand #114  (No Limit Texas Hold'em) (dealer: ""Gin @ JSqg0fXk2Y"") --",2021-02-24T03:51:37.936Z,161413869794401
"The player ""bigjoe @ uJPRejo7QY"" quits the game with a stack of 15.92.",2021-02-24T03:51:37.936Z,161413869794400
"""Blake @ UmDnqTo27H"" shows a Q♠, 6♣.",2021-02-24T03:51:15.168Z,161413867516900
"""いちごミルク @ dG2Or99XXe"" shows a 10♥, K♦.",2021-02-24T03:51:12.463Z,161413867246400
"-- ending hand #113 --",2021-02-24T03:51:10.742Z,161413867074403
"""Gin @ JSqg0fXk2Y"" shows a 2♦, 5♠.",2021-02-24T03:51:10.742Z,161413867074402
"""kerg @ 6pWE6q8vE8"" collected 0.80 from pot with Pair, J's (combination: J♣, J♥, A♦, 9♦, 7♦)",2021-02-24T03:51:10.742Z,161413867074401
"""kerg @ 6pWE6q8vE8"" shows a J♣, 4♠.",2021-02-24T03:51:10.742Z,161413867074400
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:51:09.937Z,161413866993700
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:51:09.088Z,161413866908900
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:51:07.583Z,161413866758400
"River: A♦, 9♦, 2♣, 7♦ [J♥]",2021-02-24T03:51:05.928Z,161413866593100
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:51:05.119Z,161413866512000
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:51:04.271Z,161413866427200
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:51:01.176Z,161413866117700
"Turn: A♦, 9♦, 2♣ [7♦]",2021-02-24T03:50:48.882Z,161413864888400
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:50:48.074Z,161413864807500
"""Blake @ UmDnqTo27H"" folds",2021-02-24T03:50:47.230Z,161413864723200
"The admin approved the player ""Steak Boy @ 8931s3Tqpq"" participation with a stack of 0.01.",2021-02-24T03:50:43.123Z,161413864312800
"The player ""Steak Boy @ 8931s3Tqpq"" requested a seat.",2021-02-24T03:50:36.798Z,161413863679900
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:50:36.455Z,161413863645600
"""bigjoe @ uJPRejo7QY"" folds",2021-02-24T03:50:35.249Z,161413863525000
"""Gin @ JSqg0fXk2Y"" bets 0.10",2021-02-24T03:50:33.668Z,161413863366900
"Flop:  [A♦, 9♦, 2♣]",2021-02-24T03:50:29.086Z,161413862908800
"""bigjoe @ uJPRejo7QY"" checks",2021-02-24T03:50:28.276Z,161413862827700
"""Gin @ JSqg0fXk2Y"" calls 0.10",2021-02-24T03:50:26.334Z,161413862633500
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:50:25.476Z,161413862547700
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-24T03:50:24.630Z,161413862463100
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:50:23.790Z,161413862379100
"""bigjoe @ uJPRejo7QY"" posts a big blind of 0.10",2021-02-24T03:50:20.222Z,161413862023009
"""Gin @ JSqg0fXk2Y"" posts a small blind of 0.05",2021-02-24T03:50:20.222Z,161413862023008
"Your hand is Q♠, 6♣",2021-02-24T03:50:20.222Z,161413862023006
"Player stacks: #3 ""Gin @ JSqg0fXk2Y"" (4.58) | #4 ""bigjoe @ uJPRejo7QY"" (16.02) | #7 ""いちごミルク @ dG2Or99XXe"" (17.83) | #8 ""Blake @ UmDnqTo27H"" (25.18) | #9 ""kerg @ 6pWE6q8vE8"" (1.39)",2021-02-24T03:50:20.222Z,161413862023002
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""kerg @ 6pWE6q8vE8"") --",2021-02-24T03:50:20.222Z,161413862023001
"The player ""Steak Boy @ 8931s3Tqpq"" quits the game with a stack of 0.00.",2021-02-24T03:50:20.222Z,161413862023000
"""Gin @ JSqg0fXk2Y"" shows a 4♣, 9♥.",2021-02-24T03:49:53.244Z,161413859324500
"""いちごミルク @ dG2Or99XXe"" shows a 6♦, 2♣.",2021-02-24T03:49:48.422Z,161413858842200
"""kerg @ 6pWE6q8vE8"" shows a 5♣, 4♦.",2021-02-24T03:49:44.948Z,161413858494900
"-- ending hand #112 --",2021-02-24T03:49:43.137Z,161413858313804
"""Steak Boy @ 8931s3Tqpq"" shows a 6♠, A♥.",2021-02-24T03:49:43.137Z,161413858313803
"""Blake @ UmDnqTo27H"" collected 1.50 from pot with Four of a Kind, J's (combination: J♥, J♠, J♦, J♣, K♠)",2021-02-24T03:49:43.137Z,161413858313802
"""Blake @ UmDnqTo27H"" shows a 5♥, J♥.",2021-02-24T03:49:43.137Z,161413858313801
"Uncalled bet of 23.68 returned to ""Blake @ UmDnqTo27H""",2021-02-24T03:49:43.137Z,161413858313800
"""Steak Boy @ 8931s3Tqpq"" calls 0.40 and go all in",2021-02-24T03:49:42.330Z,161413858233100
"""kerg @ 6pWE6q8vE8"" folds",2021-02-24T03:49:32.921Z,161413857292100
"""Blake @ UmDnqTo27H"" raises to 24.08 and go all in",2021-02-24T03:49:29.435Z,161413856943600
"""いちごミルク @ dG2Or99XXe"" folds",2021-02-24T03:49:23.579Z,161413856357900
"""Steak Boy @ 8931s3Tqpq"" calls 0.10",2021-02-24T03:49:22.722Z,161413856272400
"""bigjoe @ uJPRejo7QY"" folds",2021-02-24T03:49:21.187Z,161413856118800
"""Gin @ JSqg0fXk2Y"" folds",2021-02-24T03:49:19.235Z,161413855923500
"""kerg @ 6pWE6q8vE8"" bets 0.10",2021-02-24T03:49:14.155Z,161413855415700
"River: 8♣, J♠, J♦, K♠ [J♣]",2021-02-24T03:49:08.433Z,161413854843700
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:49:07.626Z,161413854762700
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:49:06.788Z,161413854678800
"""Steak Boy @ 8931s3Tqpq"" checks",2021-02-24T03:49:05.929Z,161413854593000
"""bigjoe @ uJPRejo7QY"" checks",2021-02-24T03:49:05.075Z,161413854507600
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:49:02.322Z,161413854232300
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:49:01.465Z,161413854146500
"Turn: 8♣, J♠, J♦ [K♠]",2021-02-24T03:48:54.722Z,161413853472400
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:48:53.913Z,161413853391500
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:48:53.075Z,161413853307600
"""Steak Boy @ 8931s3Tqpq"" checks",2021-02-24T03:48:52.208Z,161413853220900
"""bigjoe @ uJPRejo7QY"" checks",2021-02-24T03:48:49.971Z,161413852997200
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:48:49.080Z,161413852908100
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:48:47.709Z,161413852770900
"Flop:  [8♣, J♠, J♦]",2021-02-24T03:48:31.642Z,161413851164700
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:48:30.825Z,161413851082600
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:48:28.601Z,161413850860100
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-24T03:48:27.756Z,161413850775600
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:48:26.918Z,161413850692000
"""Steak Boy @ 8931s3Tqpq"" calls 0.10",2021-02-24T03:48:25.260Z,161413850526000
"""bigjoe @ uJPRejo7QY"" calls 0.10",2021-02-24T03:48:23.952Z,161413850395300
"""Gin @ JSqg0fXk2Y"" posts a big blind of 0.10",2021-02-24T03:48:20.426Z,161413850042709
"""kerg @ 6pWE6q8vE8"" posts a small blind of 0.05",2021-02-24T03:48:20.426Z,161413850042708
"Your hand is 5♥, J♥",2021-02-24T03:48:20.426Z,161413850042706
"Player stacks: #3 ""Gin @ JSqg0fXk2Y"" (4.68) | #4 ""bigjoe @ uJPRejo7QY"" (16.12) | #5 ""Steak Boy @ 8931s3Tqpq"" (0.50) | #7 ""いちごミルク @ dG2Or99XXe"" (17.93) | #8 ""Blake @ UmDnqTo27H"" (24.18) | #9 ""kerg @ 6pWE6q8vE8"" (1.59)",2021-02-24T03:48:20.426Z,161413850042701
"-- starting hand #112  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-02-24T03:48:20.426Z,161413850042700
"""いちごミルク @ dG2Or99XXe"" shows a K♥, 5♦.",2021-02-24T03:48:15.120Z,161413849512100
"""Blake @ UmDnqTo27H"" shows a 3♣, 6♥.",2021-02-24T03:48:14.409Z,161413849441000
"""Gin @ JSqg0fXk2Y"" shows a 4♣, 4♦.",2021-02-24T03:48:14.269Z,161413849427000
"""Steak Boy @ 8931s3Tqpq"" shows a 2♣, A♠.",2021-02-24T03:48:12.763Z,161413849276400
"""bigjoe @ uJPRejo7QY"" shows a K♣, 8♠.",2021-02-24T03:48:12.705Z,161413849270700
"""kerg @ 6pWE6q8vE8"" shows a 7♥, 5♥.",2021-02-24T03:48:11.022Z,161413849102300
"-- ending hand #111 --",2021-02-24T03:48:10.377Z,161413849037802
"""kerg @ 6pWE6q8vE8"" collected 1.00 from pot",2021-02-24T03:48:10.377Z,161413849037801
"Uncalled bet of 0.50 returned to ""kerg @ 6pWE6q8vE8""",2021-02-24T03:48:10.377Z,161413849037800
"""Steak Boy @ 8931s3Tqpq"" folds",2021-02-24T03:48:09.534Z,161413848953500
"""bigjoe @ uJPRejo7QY"" folds",2021-02-24T03:47:45.106Z,161413846510800
"""Gin @ JSqg0fXk2Y"" folds",2021-02-24T03:47:43.476Z,161413846347700
"""kerg @ 6pWE6q8vE8"" bets 0.50",2021-02-24T03:47:38.503Z,161413845850400
"River: J♦, A♣, 9♠, J♠ [7♦]",2021-02-24T03:47:33.656Z,161413845366300
"""Steak Boy @ 8931s3Tqpq"" checks",2021-02-24T03:47:32.847Z,161413845284800
"""bigjoe @ uJPRejo7QY"" checks",2021-02-24T03:47:31.295Z,161413845129500
"""Gin @ JSqg0fXk2Y"" checks",2021-02-24T03:47:30.008Z,161413845000900
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:47:28.501Z,161413844850300
"Turn: J♦, A♣, 9♠ [J♠]",2021-02-24T03:47:21.582Z,161413844158500
"""Blake @ UmDnqTo27H"" folds",2021-02-24T03:47:20.775Z,161413844077600
"""いちごミルク @ dG2Or99XXe"" folds",2021-02-24T03:47:19.940Z,161413843994100
"""Steak Boy @ 8931s3Tqpq"" calls 0.10",2021-02-24T03:47:19.047Z,161413843904700
"""bigjoe @ uJPRejo7QY"" calls 0.10",2021-02-24T03:47:17.647Z,161413843764700
"""Gin @ JSqg0fXk2Y"" calls 0.10",2021-02-24T03:47:15.952Z,161413843595300
"""kerg @ 6pWE6q8vE8"" bets 0.10",2021-02-24T03:47:10.027Z,161413843002900
"""Blake @ UmDnqTo27H"" checks",2021-02-24T03:47:08.100Z,161413842810100
"Flop:  [J♦, A♣, 9♠]",2021-02-24T03:47:06.373Z,161413842637400
"""kerg @ 6pWE6q8vE8"" checks",2021-02-24T03:47:05.559Z,161413842556000
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-24T03:47:04.714Z,161413842471600
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:47:03.880Z,161413842388100
"""Steak Boy @ 8931s3Tqpq"" calls 0.10",2021-02-24T03:47:01.199Z,161413842120100
"""bigjoe @ uJPRejo7QY"" calls 0.10",2021-02-24T03:46:57.247Z,161413841724800
"""Gin @ JSqg0fXk2Y"" calls 0.10",2021-02-24T03:46:53.796Z,161413841379700
"""kerg @ 6pWE6q8vE8"" posts a big blind of 0.10",2021-02-24T03:46:47.377Z,161413840737809
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-24T03:46:47.377Z,161413840737808
"Your hand is 3♣, 6♥",2021-02-24T03:46:47.377Z,161413840737806
"Player stacks: #3 ""Gin @ JSqg0fXk2Y"" (4.88) | #4 ""bigjoe @ uJPRejo7QY"" (16.32) | #5 ""Steak Boy @ 8931s3Tqpq"" (0.70) | #7 ""いちごミルク @ dG2Or99XXe"" (18.03) | #8 ""Blake @ UmDnqTo27H"" (24.28) | #9 ""kerg @ 6pWE6q8vE8"" (0.79)",2021-02-24T03:46:47.377Z,161413840737801
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""いちごミルク @ dG2Or99XXe"") --",2021-02-24T03:46:47.377Z,161413840737800
"""Gin @ JSqg0fXk2Y"" shows a 9♦, J♥.",2021-02-24T03:46:37.867Z,161413839786900
"""いちごミルク @ dG2Or99XXe"" shows a K♦, J♦.",2021-02-24T03:46:36.060Z,161413839606100
"""Steak Boy @ 8931s3Tqpq"" shows a 10♣, 3♠.",2021-02-24T03:46:30.470Z,161413839047100
"""kerg @ 6pWE6q8vE8"" shows a 5♦, 8♦.",2021-02-24T03:46:29.894Z,161413838989500
"-- ending hand #110 --",2021-02-24T03:46:28.650Z,161413838865202
"""Blake @ UmDnqTo27H"" collected 3.10 from pot with Two Pair, 10's & 7's (combination: 10♠, 10♦, 7♣, 7♥, A♦)",2021-02-24T03:46:28.650Z,161413838865201
"""Blake @ UmDnqTo27H"" shows a 10♠, K♥.",2021-02-24T03:46:28.650Z,161413838865200
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:46:27.838Z,161413838783900
"""kerg @ 6pWE6q8vE8"" folds",2021-02-24T03:46:25.762Z,161413838576300
"""Blake @ UmDnqTo27H"" bets 0.10",2021-02-24T03:46:16.780Z,161413837678200
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:46:15.141Z,161413837514200
"River: 7♣, 2♣, A♦, 10♦ [7♥]",2021-02-24T03:46:10.255Z,161413837025800
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:46:09.450Z,161413836945100
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:46:07.861Z,161413836786300
"""Blake @ UmDnqTo27H"" bets 0.10",2021-02-24T03:46:06.153Z,161413836615400
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:46:04.473Z,161413836447400
"Turn: 7♣, 2♣, A♦ [10♦]",2021-02-24T03:46:02.037Z,161413836203900
"""いちごミルク @ dG2Or99XXe"" calls 0.10",2021-02-24T03:46:01.220Z,161413836122100
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:45:59.523Z,161413835952400
"""Blake @ UmDnqTo27H"" bets 0.10",2021-02-24T03:45:58.379Z,161413835838000
"""いちごミルク @ dG2Or99XXe"" checks",2021-02-24T03:45:55.098Z,161413835509900
"Flop:  [7♣, 2♣, A♦]",2021-02-24T03:45:44.557Z,161413834455900
"""いちごミルク @ dG2Or99XXe"" calls 0.70",2021-02-24T03:45:43.749Z,161413834375000
"""bigjoe @ uJPRejo7QY"" folds",2021-02-24T03:45:42.584Z,161413834258500
"""Gin @ JSqg0fXk2Y"" folds",2021-02-24T03:45:41.635Z,161413834163600
"""kerg @ 6pWE6q8vE8"" calls 0.70",2021-02-24T03:45:33.868Z,161413833387000
"""Blake @ UmDnqTo27H"" raises to 0.70",2021-02-24T03:45:32.988Z,161413833298900
"""いちごミルク @ dG2Or99XXe"" raises to 0.40",2021-02-24T03:45:31.554Z,161413833155500
"""Steak Boy @ 8931s3Tqpq"" folds",2021-02-24T03:45:28.151Z,161413832815200
"""bigjoe @ uJPRejo7QY"" calls 0.10",2021-02-24T03:45:27.301Z,161413832730200
"""Gin @ JSqg0fXk2Y"" calls 0.10",2021-02-24T03:45:25.715Z,161413832571600
"""kerg @ 6pWE6q8vE8"" calls 0.10",2021-02-24T03:45:06.922Z,161413830692300
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-24T03:45:05.183Z,161413830518409
"""いちごミルク @ dG2Or99XXe"" posts a small blind of 0.05",2021-02-24T03:45:05.183Z,161413830518408
"Your hand is 10♠, K♥",2021-02-24T03:45:05.183Z,161413830518406
"Player stacks: #3 ""Gin @ JSqg0fXk2Y"" (4.98) | #4 ""bigjoe @ uJPRejo7QY"" (16.42) | #5 ""Steak Boy @ 8931s3Tqpq"" (0.70) | #7 ""いちごミルク @ dG2Or99XXe"" (19.03) | #8 ""Blake @ UmDnqTo27H"" (22.18) | #9 ""kerg @ 6pWE6q8vE8"" (1.69)",2021-02-24T03:45:05.183Z,161413830518401
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""Steak Boy @ 8931s3Tqpq"") --",2021-02-24T03:45:05.183Z,161413830518400
"""いちごミルク @ dG2Or99XXe"" shows a 4♦, Q♥.",2021-02-24T03:44:51.022Z,161413829102300
"""Steak Boy @ 8931s3Tqpq"" shows a J♠, A♣.",2021-02-24T03:44:46.855Z,161413828685600
"""Gin @ JSqg0fXk2Y"" shows a 8♦, 2♥.",2021-02-24T03:44:45.523Z,161413828552400
"""Blake @ UmDnqTo27H"" shows a K♠, 2♦.",2021-02-24T03:44:44.892Z,161413828489400
"-- ending hand #109 --",2021-02-24T03:44:44.008Z,161413828401003
"""kerg @ 6pWE6q8vE8"" shows a Q♣, 6♥.",2021-02-24T03:44:44.008Z,161413828401002
"""bigjoe @ uJPRejo7QY"" collected 1.80 from pot with Three of a Kind, 9's (combination: 9♥, 9♠, 9♦, Q♦, 7♦)",2021-02-24T03:44:44.008Z,161413828401001
"""bigjoe @ uJPRejo7QY"" shows a 9♥, 9♠.",2021-02-24T03:44:44.008Z,161413828401000
"""Steak Boy @ 8931s3Tqpq"" folds",2021-02-24T03:44:43.197Z,161413828319900
"""bigjoe @ uJPRejo7QY"" calls 0.10",2021-02-24T03:44:42.339Z,161413828234000
"""kerg @ 6pWE6q8vE8"" bets 0.10",2021-02-24T03:44:33.928Z,161413827392900
"""Steak Boy @ 8931s3Tqpq"" checks",2021-02-24T03:44:30.642Z,161413827064300
