entry,at,order
"""jim @ 6pWE6q8vE8"" shows a 5♥, 3♦.",2021-03-03T02:27:48.425Z,161473846842700
"""Blake @ UmDnqTo27H"" calls 0.50",2021-03-03T02:27:47.577Z,161473846758100
"""jim @ 6pWE6q8vE8"" bets 0.50",2021-03-03T02:27:43.404Z,161473846340500
"River: 10♥, 4♥, 5♦, 3♥ [10♣]",2021-03-03T02:27:39.210Z,161473845921300
"""jim @ 6pWE6q8vE8"" calls 0.65",2021-03-03T02:27:38.399Z,161473845840000
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:27:37.552Z,161473845755300
"""Blake @ UmDnqTo27H"" raises to 0.65",2021-03-03T02:27:30.706Z,161473845070700
"""jim @ 6pWE6q8vE8"" bets 0.30",2021-03-03T02:27:26.907Z,161473844690800
"Turn: 10♥, 4♥, 5♦ [3♥]",2021-03-03T02:27:23.653Z,161473844365500
"""Super DU @ 8931s3Tqpq"" calls 0.30",2021-03-03T02:27:22.843Z,161473844284400
"""Blake @ UmDnqTo27H"" calls 0.30",2021-03-03T02:27:20.130Z,161473844013100
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:27:19.296Z,161473843929700
"""Posh DU @ enNhSNJA3H"" folds",2021-03-03T02:27:12.067Z,161473843206700
"""jim @ 6pWE6q8vE8"" bets 0.30",2021-03-03T02:27:11.038Z,161473843103900
"Flop:  [10♥, 4♥, 5♦]",2021-03-03T02:27:05.604Z,161473842560500
"""Posh DU @ enNhSNJA3H"" checks",2021-03-03T02:27:04.795Z,161473842479600
"""jim @ 6pWE6q8vE8"" calls 0.10",2021-03-03T02:27:02.525Z,161473842252600
"""Super DU @ 8931s3Tqpq"" calls 0.10",2021-03-03T02:27:01.038Z,161473842103900
"""Blake @ UmDnqTo27H"" calls 0.10",2021-03-03T02:26:58.603Z,161473841860400
"""Edongo @ q_oITmKaNu"" calls 0.10",2021-03-03T02:26:57.761Z,161473841776200
"""Posh DU @ enNhSNJA3H"" posts a big blind of 0.10",2021-03-03T02:26:51.361Z,161473841136308
"""jim @ 6pWE6q8vE8"" posts a small blind of 0.05",2021-03-03T02:26:51.361Z,161473841136307
"Your hand is 3♣, A♥",2021-03-03T02:26:51.361Z,161473841136305
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (7.15) | #3 ""Posh DU @ enNhSNJA3H"" (14.08) | #4 ""Edongo @ q_oITmKaNu"" (7.35) | #8 ""Blake @ UmDnqTo27H"" (11.07) | #9 ""Super DU @ 8931s3Tqpq"" (3.35)",2021-03-03T02:26:51.361Z,161473841136301
"-- starting hand #61  (No Limit Texas Hold'em) (dealer: ""Super DU @ 8931s3Tqpq"") --",2021-03-03T02:26:51.361Z,161473841136300
"""jim @ 6pWE6q8vE8"" shows a 5♠, Q♣.",2021-03-03T02:26:42.322Z,161473840232300
"""Edongo @ q_oITmKaNu"" shows a A♣, 3♥.",2021-03-03T02:26:39.003Z,161473839900400
"-- ending hand #60 --",2021-03-03T02:26:35.866Z,161473839586804
"""Super DU @ 8931s3Tqpq"" collected 2.25 from pot with Straight, K High (combination: K♥, Q♦, J♦, 10♠, 9♠)",2021-03-03T02:26:35.866Z,161473839586803
"""Super DU @ 8931s3Tqpq"" shows a Q♦, J♦.",2021-03-03T02:26:35.866Z,161473839586802
"""Posh DU @ enNhSNJA3H"" collected 2.25 from pot with Straight, K High (combination: K♥, Q♠, J♥, 10♠, 9♠)",2021-03-03T02:26:35.866Z,161473839586801
"""Posh DU @ enNhSNJA3H"" shows a J♥, Q♠.",2021-03-03T02:26:35.866Z,161473839586800
"""Super DU @ 8931s3Tqpq"" calls 1.75",2021-03-03T02:26:35.058Z,161473839505900
"""Posh DU @ enNhSNJA3H"" raises to 1.75",2021-03-03T02:26:32.931Z,161473839293200
"""Super DU @ 8931s3Tqpq"" bets 0.50",2021-03-03T02:26:16.530Z,161473837653100
"River: 10♠, K♥, 9♠, 3♠ [8♥]",2021-03-03T02:26:06.273Z,161473836627500
"""Posh DU @ enNhSNJA3H"" calls 0.10",2021-03-03T02:26:05.455Z,161473836545600
"""Super DU @ 8931s3Tqpq"" bets 0.10",2021-03-03T02:26:01.677Z,161473836167800
"Turn: 10♠, K♥, 9♠ [3♠]",2021-03-03T02:25:57.129Z,161473835713100
"""Posh DU @ enNhSNJA3H"" checks",2021-03-03T02:25:56.273Z,161473835627500
"""Super DU @ 8931s3Tqpq"" checks",2021-03-03T02:25:53.817Z,161473835381800
"Flop:  [10♠, K♥, 9♠]",2021-03-03T02:25:47.796Z,161473834779800
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:25:46.958Z,161473834696000
"""Super DU @ 8931s3Tqpq"" calls 0.35",2021-03-03T02:25:45.570Z,161473834557100
"""Blake @ UmDnqTo27H"" folds",2021-03-03T02:25:44.152Z,161473834415300
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:25:43.306Z,161473834330700
"""Posh DU @ enNhSNJA3H"" raises to 0.35",2021-03-03T02:25:30.292Z,161473833029200
"""jim @ 6pWE6q8vE8"" posts a big blind of 0.10",2021-03-03T02:25:17.764Z,161473831776508
"""Super DU @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-03T02:25:17.764Z,161473831776507
"Your hand is 3♣, 6♣",2021-03-03T02:25:17.764Z,161473831776505
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (7.25) | #3 ""Posh DU @ enNhSNJA3H"" (14.03) | #4 ""Edongo @ q_oITmKaNu"" (7.35) | #8 ""Blake @ UmDnqTo27H"" (11.07) | #9 ""Super DU @ 8931s3Tqpq"" (3.30)",2021-03-03T02:25:17.764Z,161473831776501
"-- starting hand #60  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-03T02:25:17.764Z,161473831776500
"""Posh DU @ enNhSNJA3H"" shows a 9♣, 9♥.",2021-03-03T02:24:51.485Z,161473829148600
"""Blake @ UmDnqTo27H"" shows a K♠, K♥.",2021-03-03T02:24:48.069Z,161473828807000
"""Edongo @ q_oITmKaNu"" shows a 6♣, K♦.",2021-03-03T02:24:40.161Z,161473828016200
"""Super DU @ 8931s3Tqpq"" shows a Q♣, 6♠.",2021-03-03T02:24:34.358Z,161473827435900
"""jim @ 6pWE6q8vE8"" shows a 5♠, Q♥.",2021-03-03T02:24:34.271Z,161473827427200
"Undealt cards: 8♠, 8♦, 2♦, 4♠ [3♣]",2021-03-03T02:24:32.365Z,161473827237000
"-- ending hand #59 --",2021-03-03T02:24:31.045Z,161473827104602
"""Blake @ UmDnqTo27H"" collected 5.30 from pot",2021-03-03T02:24:31.045Z,161473827104601
"Uncalled bet of 2.50 returned to ""Blake @ UmDnqTo27H""",2021-03-03T02:24:31.045Z,161473827104600
"""Posh DU @ enNhSNJA3H"" folds",2021-03-03T02:24:30.239Z,161473827024000
"""Blake @ UmDnqTo27H"" bets 2.50",2021-03-03T02:23:48.123Z,161473822812400
"Turn: 8♠, 8♦, 2♦ [4♠]",2021-03-03T02:23:42.388Z,161473822239300
"""Posh DU @ enNhSNJA3H"" calls 1.65",2021-03-03T02:23:41.576Z,161473822157700
"""Blake @ UmDnqTo27H"" bets 1.65",2021-03-03T02:23:27.488Z,161473820748900
"Flop:  [8♠, 8♦, 2♦]",2021-03-03T02:23:19.376Z,161473819937700
"""Posh DU @ enNhSNJA3H"" calls 0.95",2021-03-03T02:23:18.566Z,161473819856700
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:23:16.552Z,161473819655300
"""Blake @ UmDnqTo27H"" raises to 0.95",2021-03-03T02:23:14.803Z,161473819480400
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:23:08.868Z,161473818886900
"""Posh DU @ enNhSNJA3H"" raises to 0.40",2021-03-03T02:23:07.911Z,161473818791300
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:22:54.190Z,161473817419100
"""Super DU @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-03T02:22:51.783Z,161473817178809
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-03T02:22:51.783Z,161473817178808
"Your hand is K♠, K♥",2021-03-03T02:22:51.783Z,161473817178806
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (7.25) | #3 ""Posh DU @ enNhSNJA3H"" (16.63) | #4 ""Edongo @ q_oITmKaNu"" (7.35) | #8 ""Blake @ UmDnqTo27H"" (8.37) | #9 ""Super DU @ 8931s3Tqpq"" (3.40)",2021-03-03T02:22:51.783Z,161473817178802
"-- starting hand #59  (No Limit Texas Hold'em) (dealer: ""Edongo @ q_oITmKaNu"") --",2021-03-03T02:22:51.783Z,161473817178801
"The player ""Black DU @ V8uM1-mfi7"" quits the game with a stack of 0.00.",2021-03-03T02:22:51.783Z,161473817178800
"""Blake @ UmDnqTo27H"" shows a 8♦, 7♣.",2021-03-03T02:22:41.542Z,161473816154300
"""Edongo @ q_oITmKaNu"" shows a 6♣, J♠.",2021-03-03T02:22:31.350Z,161473815135200
"""Super DU @ 8931s3Tqpq"" shows a 10♥, 5♥.",2021-03-03T02:22:27.774Z,161473814777500
"""jim @ 6pWE6q8vE8"" shows a K♠, 2♣.",2021-03-03T02:22:25.932Z,161473814593300
"-- ending hand #58 --",2021-03-03T02:22:24.786Z,161473814478802
"""Posh DU @ enNhSNJA3H"" collected 5.17 from pot with Pair, K's on the second run  (combination: K♦, K♥, 10♦, 9♠, 7♦)",2021-03-03T02:22:24.786Z,161473814478801
"""Posh DU @ enNhSNJA3H"" collected 5.18 from pot with Flush, Kd High (combination: K♦, 10♦, 9♦, 7♦, 3♦)",2021-03-03T02:22:24.786Z,161473814478800
"River (second run): 2♥, K♥, 7♦, 3♦ [9♠]",2021-03-03T02:22:21.765Z,161473814176900
"River: 2♥, K♥, 7♦, 3♦ [9♦]",2021-03-03T02:22:18.727Z,161473813873300
"""Posh DU @ enNhSNJA3H"" shows a 10♦, K♦.",2021-03-03T02:22:15.715Z,161473813571601
"""Black DU @ V8uM1-mfi7"" shows a 8♠, A♠.",2021-03-03T02:22:15.715Z,161473813571600
"All players in hand choose to run it twice.",2021-03-03T02:22:14.908Z,161473813490901
"""Posh DU @ enNhSNJA3H"" chooses to  run it twice.",2021-03-03T02:22:14.908Z,161473813490900
"""Black DU @ V8uM1-mfi7"" chooses to  run it twice.",2021-03-03T02:22:13.932Z,161473813393300
"Remaining players decide whether to run it twice.",2021-03-03T02:22:13.030Z,161473813303101
"""Posh DU @ enNhSNJA3H"" calls 3.20",2021-03-03T02:22:13.030Z,161473813303100
"""Black DU @ V8uM1-mfi7"" raises to 3.20 and go all in",2021-03-03T02:21:49.214Z,161473810921500
"""Posh DU @ enNhSNJA3H"" bets 0.95",2021-03-03T02:21:42.876Z,161473810287700
"""Black DU @ V8uM1-mfi7"" checks",2021-03-03T02:21:38.713Z,161473809871400
"Turn: 2♥, K♥, 7♦ [3♦]",2021-03-03T02:21:36.008Z,161473809601000
"""Black DU @ V8uM1-mfi7"" calls 0.60",2021-03-03T02:21:35.199Z,161473809520000
"""Posh DU @ enNhSNJA3H"" bets 0.60",2021-03-03T02:21:34.111Z,161473809411200
"""Black DU @ V8uM1-mfi7"" checks",2021-03-03T02:21:28.431Z,161473808843200
"Flop:  [2♥, K♥, 7♦]",2021-03-03T02:21:26.115Z,161473808611600
"""Posh DU @ enNhSNJA3H"" calls 1.20",2021-03-03T02:21:25.305Z,161473808530600
"""Black DU @ V8uM1-mfi7"" raises to 1.20",2021-03-03T02:21:22.527Z,161473808252800
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:21:20.318Z,161473808031900
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:21:19.444Z,161473807944500
"""Blake @ UmDnqTo27H"" folds",2021-03-03T02:21:18.575Z,161473807857600
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:21:14.839Z,161473807484000
"""Posh DU @ enNhSNJA3H"" raises to 0.75",2021-03-03T02:21:13.854Z,161473807385500
"""Black DU @ V8uM1-mfi7"" raises to 0.30",2021-03-03T02:21:09.322Z,161473806932300
"""jim @ 6pWE6q8vE8"" calls 0.10",2021-03-03T02:21:07.261Z,161473806726200
"""Super DU @ 8931s3Tqpq"" calls 0.10",2021-03-03T02:21:05.881Z,161473806588200
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-03-03T02:21:03.671Z,161473806367610
"""Edongo @ q_oITmKaNu"" posts a small blind of 0.05",2021-03-03T02:21:03.671Z,161473806367609
"Your hand is 8♦, 7♣",2021-03-03T02:21:03.671Z,161473806367607
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (7.35) | #2 ""Black DU @ V8uM1-mfi7"" (5.00) | #3 ""Posh DU @ enNhSNJA3H"" (11.28) | #4 ""Edongo @ q_oITmKaNu"" (7.40) | #8 ""Blake @ UmDnqTo27H"" (8.47) | #9 ""Super DU @ 8931s3Tqpq"" (3.50)",2021-03-03T02:21:03.671Z,161473806367602
"-- starting hand #58  (No Limit Texas Hold'em) (dealer: ""Posh DU @ enNhSNJA3H"") --",2021-03-03T02:21:03.671Z,161473806367601
"The player ""Black DU @ V8uM1-mfi7"" joined the game with a stack of 5.00.",2021-03-03T02:21:03.671Z,161473806367600
"""jim @ 6pWE6q8vE8"" shows a 10♥, 7♥.",2021-03-03T02:20:48.878Z,161473804887900
"""Super DU @ 8931s3Tqpq"" shows a 5♦, 10♦.",2021-03-03T02:20:48.249Z,161473804825000
"-- ending hand #57 --",2021-03-03T02:20:47.405Z,161473804740703
"""Posh DU @ enNhSNJA3H"" shows a A♣, 3♣.",2021-03-03T02:20:47.405Z,161473804740702
"""Blake @ UmDnqTo27H"" collected 2.95 from pot with Pair, A's (combination: A♠, A♦, K♦, Q♠, 8♦)",2021-03-03T02:20:47.405Z,161473804740701
"""Blake @ UmDnqTo27H"" shows a A♠, Q♠.",2021-03-03T02:20:47.405Z,161473804740700
"""Blake @ UmDnqTo27H"" checks",2021-03-03T02:20:46.597Z,161473804659900
"""Posh DU @ enNhSNJA3H"" checks",2021-03-03T02:20:45.758Z,161473804575900
"River: 2♣, K♦, 8♦, A♦ [5♣]",2021-03-03T02:20:32.143Z,161473803214500
"""Posh DU @ enNhSNJA3H"" calls 0.75",2021-03-03T02:20:31.337Z,161473803133800
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:20:28.321Z,161473802832300
"""Blake @ UmDnqTo27H"" raises to 0.75",2021-03-03T02:20:27.397Z,161473802739700
"""Posh DU @ enNhSNJA3H"" bets 0.30",2021-03-03T02:20:21.992Z,161473802199300
"Turn: 2♣, K♦, 8♦ [A♦]",2021-03-03T02:20:15.635Z,161473801563700
"""jim @ 6pWE6q8vE8"" checks",2021-03-03T02:20:14.824Z,161473801482500
"""Blake @ UmDnqTo27H"" checks",2021-03-03T02:20:13.046Z,161473801304600
"""Posh DU @ enNhSNJA3H"" checks",2021-03-03T02:20:12.211Z,161473801221200
"Flop:  [2♣, K♦, 8♦]",2021-03-03T02:20:08.294Z,161473800829600
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:20:07.487Z,161473800748800
"""Posh DU @ enNhSNJA3H"" calls 0.45",2021-03-03T02:20:05.181Z,161473800518200
"""jim @ 6pWE6q8vE8"" calls 0.45",2021-03-03T02:19:59.780Z,161473799978100
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:19:58.921Z,161473799892200
"""Blake @ UmDnqTo27H"" raises to 0.45",2021-03-03T02:19:56.729Z,161473799673100
"""Edongo @ q_oITmKaNu"" posts a big blind of 0.10",2021-03-03T02:19:53.586Z,161473799358708
"""Posh DU @ enNhSNJA3H"" posts a small blind of 0.05",2021-03-03T02:19:53.586Z,161473799358707
"Your hand is A♠, Q♠",2021-03-03T02:19:53.586Z,161473799358705
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (7.80) | #3 ""Posh DU @ enNhSNJA3H"" (12.48) | #4 ""Edongo @ q_oITmKaNu"" (7.50) | #8 ""Blake @ UmDnqTo27H"" (6.72) | #9 ""Super DU @ 8931s3Tqpq"" (3.50)",2021-03-03T02:19:53.586Z,161473799358701
"-- starting hand #57  (No Limit Texas Hold'em) (dealer: ""jim @ 6pWE6q8vE8"") --",2021-03-03T02:19:53.586Z,161473799358700
"""Super DU @ 8931s3Tqpq"" shows a 6♣, 8♠.",2021-03-03T02:19:46.847Z,161473798684900
"""Posh DU @ enNhSNJA3H"" shows a Q♠, 3♥.",2021-03-03T02:19:45.374Z,161473798537500
"""Blake @ UmDnqTo27H"" shows a Q♦, 9♣.",2021-03-03T02:19:45.092Z,161473798509300
"""jim @ 6pWE6q8vE8"" shows a A♣, K♣.",2021-03-03T02:19:43.766Z,161473798376700
"Undealt cards: 8♥, 10♥, 7♥ [K♠, 9♠]",2021-03-03T02:19:42.957Z,161473798296000
"-- ending hand #56 --",2021-03-03T02:19:41.972Z,161473798197302
"""Blake @ UmDnqTo27H"" collected 1.20 from pot",2021-03-03T02:19:41.972Z,161473798197301
"Uncalled bet of 0.65 returned to ""Blake @ UmDnqTo27H""",2021-03-03T02:19:41.972Z,161473798197300
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:19:41.135Z,161473798113600
"The admin approved the player ""Black DU @ V8uM1-mfi7"" participation with a stack of 5.00.",2021-03-03T02:19:30.565Z,161473797056800
"The player ""Black DU @ V8uM1-mfi7"" requested a seat.",2021-03-03T02:19:23.147Z,161473796314800
"""Blake @ UmDnqTo27H"" bets 0.65",2021-03-03T02:19:17.790Z,161473795779100
"""jim @ 6pWE6q8vE8"" checks",2021-03-03T02:19:13.948Z,161473795394900
"Flop:  [8♥, 10♥, 7♥]",2021-03-03T02:19:10.671Z,161473795067400
"""Blake @ UmDnqTo27H"" calls 0.50",2021-03-03T02:19:09.845Z,161473794984600
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:19:08.825Z,161473794882600
"""Posh DU @ enNhSNJA3H"" folds",2021-03-03T02:19:07.240Z,161473794724100
"""jim @ 6pWE6q8vE8"" raises to 0.50",2021-03-03T02:19:05.549Z,161473794555000
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:19:02.855Z,161473794285600
"""Blake @ UmDnqTo27H"" raises to 0.25",2021-03-03T02:19:01.982Z,161473794198700
"""Edongo @ q_oITmKaNu"" calls 0.10",2021-03-03T02:18:56.246Z,161473793624700
"""Posh DU @ enNhSNJA3H"" posts a big blind of 0.10",2021-03-03T02:18:48.375Z,161473792838009
"""jim @ 6pWE6q8vE8"" posts a small blind of 0.05",2021-03-03T02:18:48.375Z,161473792838008
"Your hand is Q♦, 9♣",2021-03-03T02:18:48.375Z,161473792838006
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (8.30) | #3 ""Posh DU @ enNhSNJA3H"" (12.58) | #4 ""Edongo @ q_oITmKaNu"" (7.60) | #8 ""Blake @ UmDnqTo27H"" (6.02) | #9 ""Super DU @ 8931s3Tqpq"" (3.50)",2021-03-03T02:18:48.375Z,161473792838002
"-- starting hand #56  (No Limit Texas Hold'em) (dealer: ""Super DU @ 8931s3Tqpq"") --",2021-03-03T02:18:48.375Z,161473792838001
"The player ""Nega-DU @ V8uM1-mfi7"" quits the game with a stack of 0.00.",2021-03-03T02:18:48.375Z,161473792838000
"""Edongo @ q_oITmKaNu"" shows a K♥, 8♠.",2021-03-03T02:18:38.570Z,161473791857100
"""Super DU @ 8931s3Tqpq"" shows a J♣, 4♦.",2021-03-03T02:18:29.885Z,161473790988600
"""jim @ 6pWE6q8vE8"" shows a 7♠, 3♠.",2021-03-03T02:18:26.720Z,161473790672200
"""Nega-DU @ V8uM1-mfi7"" shows a A♣, 6♣.",2021-03-03T02:18:24.461Z,161473790446100
"-- ending hand #55 --",2021-03-03T02:18:21.549Z,161473790155006
"""Blake @ UmDnqTo27H"" collected 2.15 from pot with Straight, A High (combination: A♥, K♦, Q♣, J♥, 10♥)",2021-03-03T02:18:21.549Z,161473790155005
"""Posh DU @ enNhSNJA3H"" collected 2.15 from pot with Straight, A High (combination: A♦, K♦, Q♠, J♥, 10♦)",2021-03-03T02:18:21.549Z,161473790155004
"""Blake @ UmDnqTo27H"" collected 2.02 from pot with Straight, A High (combination: A♥, K♦, Q♣, J♥, 10♥)",2021-03-03T02:18:21.549Z,161473790155003
"""Blake @ UmDnqTo27H"" shows a Q♣, 10♥.",2021-03-03T02:18:21.549Z,161473790155002
"""Posh DU @ enNhSNJA3H"" collected 2.03 from pot with Straight, A High (combination: A♦, K♦, Q♠, J♥, 10♦)",2021-03-03T02:18:21.549Z,161473790155001
"""Posh DU @ enNhSNJA3H"" shows a Q♠, A♦.",2021-03-03T02:18:21.549Z,161473790155000
"""Blake @ UmDnqTo27H"" calls 1.20",2021-03-03T02:18:20.742Z,161473790074300
"""Posh DU @ enNhSNJA3H"" bets 1.20",2021-03-03T02:18:15.739Z,161473789574000
"River: K♦, 3♥, 10♦, A♥ [J♥]",2021-03-03T02:17:58.401Z,161473787840400
"""Blake @ UmDnqTo27H"" checks",2021-03-03T02:17:57.595Z,161473787759600
"""Posh DU @ enNhSNJA3H"" checks",2021-03-03T02:17:55.268Z,161473787526900
"Turn: K♦, 3♥, 10♦ [A♥]",2021-03-03T02:17:48.015Z,161473786801600
"""Posh DU @ enNhSNJA3H"" calls 0.95",2021-03-03T02:17:47.207Z,161473786720800
"""Blake @ UmDnqTo27H"" bets 0.95",2021-03-03T02:17:43.590Z,161473786359100
"""Posh DU @ enNhSNJA3H"" checks",2021-03-03T02:17:39.877Z,161473785987700
"Flop:  [K♦, 3♥, 10♦]",2021-03-03T02:17:31.415Z,161473785141700
"""Nega-DU @ V8uM1-mfi7"" calls 1.30 and go all in",2021-03-03T02:17:30.609Z,161473785061000
"""Posh DU @ enNhSNJA3H"" calls 1.30",2021-03-03T02:17:28.130Z,161473784813100
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:17:25.935Z,161473784593500
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:17:18.760Z,161473783876100
"""Blake @ UmDnqTo27H"" raises to 1.30",2021-03-03T02:17:17.897Z,161473783789800
"""Nega-DU @ V8uM1-mfi7"" raises to 0.60",2021-03-03T02:17:14.423Z,161473783442400
"""Edongo @ q_oITmKaNu"" folds",2021-03-03T02:17:11.179Z,161473783118000
"""Posh DU @ enNhSNJA3H"" raises to 0.35",2021-03-03T02:17:09.026Z,161473782902700
"""jim @ 6pWE6q8vE8"" posts a big blind of 0.10",2021-03-03T02:17:04.669Z,161473782467009
"""Super DU @ 8931s3Tqpq"" posts a small blind of 0.05",2021-03-03T02:17:04.669Z,161473782467008
"Your hand is Q♣, 10♥",2021-03-03T02:17:04.669Z,161473782467006
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (8.40) | #3 ""Posh DU @ enNhSNJA3H"" (11.85) | #4 ""Edongo @ q_oITmKaNu"" (7.60) | #7 ""Nega-DU @ V8uM1-mfi7"" (1.30) | #8 ""Blake @ UmDnqTo27H"" (5.30) | #9 ""Super DU @ 8931s3Tqpq"" (3.55)",2021-03-03T02:17:04.669Z,161473782467001
"-- starting hand #55  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-03-03T02:17:04.669Z,161473782467000
"""Blake @ UmDnqTo27H"" shows a 7♣, 8♠.",2021-03-03T02:17:02.099Z,161473782210000
"""Posh DU @ enNhSNJA3H"" shows a 3♥, 8♣.",2021-03-03T02:16:58.675Z,161473781867600
"""Edongo @ q_oITmKaNu"" shows a K♠, 9♦.",2021-03-03T02:16:56.353Z,161473781641500
"""Nega-DU @ V8uM1-mfi7"" shows a K♥, 8♦.",2021-03-03T02:16:54.296Z,161473781429700
"""Super DU @ 8931s3Tqpq"" shows a 5♠, 7♦.",2021-03-03T02:16:54.221Z,161473781422200
"""jim @ 6pWE6q8vE8"" shows a J♥, 5♣.",2021-03-03T02:16:54.021Z,161473781402300
"-- ending hand #54 --",2021-03-03T02:16:52.926Z,161473781292702
"""Edongo @ q_oITmKaNu"" collected 2.10 from pot",2021-03-03T02:16:52.926Z,161473781292701
"Uncalled bet of 1.05 returned to ""Edongo @ q_oITmKaNu""",2021-03-03T02:16:52.926Z,161473781292700
"""Nega-DU @ V8uM1-mfi7"" folds",2021-03-03T02:16:52.120Z,161473781212100
"""Edongo @ q_oITmKaNu"" bets 1.05",2021-03-03T02:16:36.311Z,161473779631200
"River: J♦, 4♥, 3♦, 10♦ [Q♥]",2021-03-03T02:16:23.500Z,161473778350200
"""Blake @ UmDnqTo27H"" folds",2021-03-03T02:16:22.693Z,161473778269300
"""Nega-DU @ V8uM1-mfi7"" calls 0.50",2021-03-03T02:16:21.766Z,161473778176800
"""Edongo @ q_oITmKaNu"" bets 0.50",2021-03-03T02:16:20.720Z,161473778072100
"""Blake @ UmDnqTo27H"" checks",2021-03-03T02:16:11.302Z,161473777130300
"Turn: J♦, 4♥, 3♦ [10♦]",2021-03-03T02:16:09.941Z,161473776994300
"""Nega-DU @ V8uM1-mfi7"" checks",2021-03-03T02:16:09.132Z,161473776913300
"""Edongo @ q_oITmKaNu"" checks",2021-03-03T02:16:08.284Z,161473776828500
"""Blake @ UmDnqTo27H"" checks",2021-03-03T02:16:04.378Z,161473776437900
"Flop:  [J♦, 4♥, 3♦]",2021-03-03T02:16:02.022Z,161473776202400
"""jim @ 6pWE6q8vE8"" folds",2021-03-03T02:16:01.214Z,161473776121500
"""Super DU @ 8931s3Tqpq"" folds",2021-03-03T02:15:52.977Z,161473775297800
"""Blake @ UmDnqTo27H"" calls 0.30",2021-03-03T02:15:51.385Z,161473775138600
"""Nega-DU @ V8uM1-mfi7"" calls 0.30",2021-03-03T02:15:49.689Z,161473774969000
"""Edongo @ q_oITmKaNu"" raises to 0.30",2021-03-03T02:15:48.492Z,161473774849300
"""Posh DU @ enNhSNJA3H"" folds",2021-03-03T02:15:37.737Z,161473773773800
"""jim @ 6pWE6q8vE8"" calls 0.10",2021-03-03T02:15:36.835Z,161473773683600
"""Super DU @ 8931s3Tqpq"" posts a big blind of 0.10",2021-03-03T02:15:33.969Z,161473773397109
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-03-03T02:15:33.969Z,161473773397108
"Your hand is 7♣, 8♠",2021-03-03T02:15:33.969Z,161473773397106
"Player stacks: #1 ""jim @ 6pWE6q8vE8"" (8.50) | #3 ""Posh DU @ enNhSNJA3H"" (11.85) | #4 ""Edongo @ q_oITmKaNu"" (6.30) | #7 ""Nega-DU @ V8uM1-mfi7"" (2.10) | #8 ""Blake @ UmDnqTo27H"" (5.60) | #9 ""Super DU @ 8931s3Tqpq"" (3.65)",2021-03-03T02:15:33.969Z,161473773397101
"-- starting hand #54  (No Limit Texas Hold'em) (dealer: ""Nega-DU @ V8uM1-mfi7"") --",2021-03-03T02:15:33.969Z,161473773397100
"""Posh DU @ enNhSNJA3H"" shows a Q♣, 2♥.",2021-03-03T02:15:21.720Z,161473772172100
"""Nega-DU @ V8uM1-mfi7"" shows a 7♠, 9♥.",2021-03-03T02:15:19.203Z,161473771920300
"""Edongo @ q_oITmKaNu"" shows a 5♠, 6♠.",2021-03-03T02:15:18.493Z,161473771849400
"""Super DU @ 8931s3Tqpq"" shows a 4♠, 6♥.",2021-03-03T02:15:18.429Z,161473771843000
"""jim @ 6pWE6q8vE8"" shows a 5♥, J♠.",2021-03-03T02:15:17.787Z,161473771778800
"""Blake @ UmDnqTo27H"" shows a J♥, K♣.",2021-03-03T02:15:17.189Z,161473771719000
"Undealt cards: A♦, Q♠, Q♦, 5♣ [K♥]",2021-03-03T02:15:16.124Z,161473771612900
"-- ending hand #53 --",2021-03-03T02:15:15.445Z,161473771544602
