entry,at,order
"""Lil Stock @ UmDnqTo27H"" shows a 9♣, 5♥.",2021-02-03T04:40:51.749Z,161232725175100
"Undealt cards:  [6♣, K♣, 4♠, 3♥, J♦]",2021-02-03T04:40:49.897Z,161232724990000
"-- ending hand #198 --",2021-02-03T04:40:49.474Z,161232724947402
"""Zirp @ gXHvts2isM"" collected 0.20 from pot",2021-02-03T04:40:49.474Z,161232724947401
"Uncalled bet of 0.15 returned to ""Zirp @ gXHvts2isM""",2021-02-03T04:40:49.474Z,161232724947400
"""Lil Stock @ UmDnqTo27H"" folds",2021-02-03T04:40:48.667Z,161232724866800
"""Zirp @ gXHvts2isM"" raises to 0.25",2021-02-03T04:40:46.478Z,161232724647900
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:40:42.839Z,161232724284105
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:40:42.839Z,161232724284104
"Your hand is 9♣, 5♥",2021-02-03T04:40:42.839Z,161232724284103
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (23.36) | #8 ""Lil Stock @ UmDnqTo27H"" (14.48)",2021-02-03T04:40:42.839Z,161232724284101
"-- starting hand #198  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:40:42.839Z,161232724284100
"-- ending hand #197 --",2021-02-03T04:40:34.803Z,161232723480403
"""Lil Stock @ UmDnqTo27H"" shows a 9♣, A♦.",2021-02-03T04:40:34.803Z,161232723480402
"""Zirp @ gXHvts2isM"" collected 1.20 from pot with A High (combination: A♠, 10♥, 7♣, 6♣, 5♦)",2021-02-03T04:40:34.803Z,161232723480401
"""Zirp @ gXHvts2isM"" shows a 10♥, A♠.",2021-02-03T04:40:34.803Z,161232723480400
"""Zirp @ gXHvts2isM"" calls 0.25",2021-02-03T04:40:33.998Z,161232723399900
"""Lil Stock @ UmDnqTo27H"" bets 0.25",2021-02-03T04:40:32.999Z,161232723300200
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:40:29.696Z,161232722969700
"River: 2♦, 6♣, 7♣, 5♦ [4♥]",2021-02-03T04:40:27.125Z,161232722712700
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:40:26.315Z,161232722631600
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:40:24.561Z,161232722456200
"Turn: 2♦, 6♣, 7♣ [5♦]",2021-02-03T04:40:21.495Z,161232722149600
"""Zirp @ gXHvts2isM"" calls 0.25",2021-02-03T04:40:20.686Z,161232722068700
"""Lil Stock @ UmDnqTo27H"" bets 0.25",2021-02-03T04:40:11.718Z,161232721171900
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:40:09.197Z,161232720919800
"Flop:  [2♦, 6♣, 7♣]",2021-02-03T04:40:06.464Z,161232720646500
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:40:05.659Z,161232720565900
"""Lil Stock @ UmDnqTo27H"" calls 0.10",2021-02-03T04:40:03.367Z,161232720336800
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:40:01.584Z,161232720158905
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:40:01.584Z,161232720158904
"Your hand is 9♣, A♦",2021-02-03T04:40:01.584Z,161232720158903
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.76) | #8 ""Lil Stock @ UmDnqTo27H"" (15.08)",2021-02-03T04:40:01.584Z,161232720158901
"-- starting hand #197  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:40:01.584Z,161232720158900
"""Zirp @ gXHvts2isM"" shows a J♣, Q♠.",2021-02-03T04:39:57.158Z,161232719715900
"""Lil Stock @ UmDnqTo27H"" shows a 9♥, Q♥.",2021-02-03T04:39:56.134Z,161232719613500
"Undealt cards:  [Q♣, 2♣, 7♣, 8♦, 6♣]",2021-02-03T04:39:51.593Z,161232719159500
"-- ending hand #196 --",2021-02-03T04:39:51.015Z,161232719101602
"""Lil Stock @ UmDnqTo27H"" collected 0.80 from pot",2021-02-03T04:39:51.015Z,161232719101601
"Uncalled bet of 4.10 returned to ""Lil Stock @ UmDnqTo27H""",2021-02-03T04:39:51.015Z,161232719101600
"""Zirp @ gXHvts2isM"" folds",2021-02-03T04:39:50.178Z,161232719017900
"""Lil Stock @ UmDnqTo27H"" raises to 4.50",2021-02-03T04:39:48.000Z,161232718800100
"""Zirp @ gXHvts2isM"" raises to 0.40",2021-02-03T04:39:44.161Z,161232718416200
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:39:41.511Z,161232718151205
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:39:41.511Z,161232718151204
"Your hand is 9♥, Q♥",2021-02-03T04:39:41.511Z,161232718151203
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (23.16) | #8 ""Lil Stock @ UmDnqTo27H"" (14.68)",2021-02-03T04:39:41.511Z,161232718151201
"-- starting hand #196  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:39:41.511Z,161232718151200
"""Lil Stock @ UmDnqTo27H"" shows a 8♠, Q♣.",2021-02-03T04:39:38.760Z,161232717876100
"-- ending hand #195 --",2021-02-03T04:39:36.590Z,161232717659202
"""Zirp @ gXHvts2isM"" collected 1.60 from pot with Two Pair, 10's & 6's (combination: 10♠, 10♣, 6♣, 6♦, A♠)",2021-02-03T04:39:36.590Z,161232717659201
"""Zirp @ gXHvts2isM"" shows a 10♠, 10♣.",2021-02-03T04:39:36.590Z,161232717659200
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:39:35.782Z,161232717578300
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:39:34.763Z,161232717476400
"River: A♠, 5♥, 6♣, 6♦ [8♦]",2021-02-03T04:39:32.210Z,161232717221300
"""Zirp @ gXHvts2isM"" calls 0.35",2021-02-03T04:39:31.400Z,161232717140100
"""Lil Stock @ UmDnqTo27H"" bets 0.35",2021-02-03T04:39:30.459Z,161232717046000
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:39:27.852Z,161232716785300
"Turn: A♠, 5♥, 6♣ [6♦]",2021-02-03T04:39:26.576Z,161232716657800
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:39:25.764Z,161232716576600
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:39:24.917Z,161232716491800
"Flop:  [A♠, 5♥, 6♣]",2021-02-03T04:39:22.570Z,161232716257100
"""Zirp @ gXHvts2isM"" calls 0.45",2021-02-03T04:39:21.763Z,161232716176300
"""Lil Stock @ UmDnqTo27H"" raises to 0.45",2021-02-03T04:39:20.608Z,161232716060900
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:39:16.561Z,161232715656205
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:39:16.561Z,161232715656204
"Your hand is 8♠, Q♣",2021-02-03T04:39:16.561Z,161232715656203
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.36) | #8 ""Lil Stock @ UmDnqTo27H"" (15.48)",2021-02-03T04:39:16.561Z,161232715656201
"-- starting hand #195  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:39:16.561Z,161232715656200
"""Zirp @ gXHvts2isM"" shows a 8♣, 6♣.",2021-02-03T04:39:13.268Z,161232715326900
"Undealt cards:  [10♠, 4♣, J♦, K♦, 8♦]",2021-02-03T04:39:13.112Z,161232715311400
"-- ending hand #194 --",2021-02-03T04:39:12.215Z,161232715221602
"""Zirp @ gXHvts2isM"" collected 0.20 from pot",2021-02-03T04:39:12.215Z,161232715221601
"Uncalled bet of 0.30 returned to ""Zirp @ gXHvts2isM""",2021-02-03T04:39:12.215Z,161232715221600
"""Lil Stock @ UmDnqTo27H"" folds",2021-02-03T04:39:11.410Z,161232715141100
"""Zirp @ gXHvts2isM"" raises to 0.40",2021-02-03T04:39:09.660Z,161232714966000
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:39:06.951Z,161232714695205
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:39:06.951Z,161232714695204
"Your hand is 3♥, 2♠",2021-02-03T04:39:06.951Z,161232714695203
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.26) | #8 ""Lil Stock @ UmDnqTo27H"" (15.58)",2021-02-03T04:39:06.951Z,161232714695201
"-- starting hand #194  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:39:06.951Z,161232714695200
"-- ending hand #193 --",2021-02-03T04:39:02.419Z,161232714242104
"""Lil Stock @ UmDnqTo27H"" collected 0.40 from pot with Pair, 9's (combination: 9♠, 9♣, A♥, K♥, J♥)",2021-02-03T04:39:02.419Z,161232714242103
"""Lil Stock @ UmDnqTo27H"" shows a 6♠, 9♠.",2021-02-03T04:39:02.419Z,161232714242102
"""Zirp @ gXHvts2isM"" collected 0.40 from pot with Pair, 9's (combination: 9♥, 9♣, A♥, K♥, J♥)",2021-02-03T04:39:02.419Z,161232714242101
"""Zirp @ gXHvts2isM"" shows a 9♥, 8♣.",2021-02-03T04:39:02.419Z,161232714242100
"""Lil Stock @ UmDnqTo27H"" calls 0.30",2021-02-03T04:39:01.602Z,161232714160300
"""Zirp @ gXHvts2isM"" bets 0.30",2021-02-03T04:39:00.299Z,161232714030000
"River: J♥, A♥, K♥, 10♠ [9♣]",2021-02-03T04:38:57.234Z,161232713723600
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:38:56.426Z,161232713642700
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:38:55.587Z,161232713558900
"Turn: J♥, A♥, K♥ [10♠]",2021-02-03T04:38:53.375Z,161232713337800
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:38:52.570Z,161232713257000
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:38:51.734Z,161232713173600
"Flop:  [J♥, A♥, K♥]",2021-02-03T04:38:48.135Z,161232712813600
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:38:47.304Z,161232712730500
"""Lil Stock @ UmDnqTo27H"" calls 0.10",2021-02-03T04:38:46.070Z,161232712607000
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:38:44.425Z,161232712442605
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:38:44.425Z,161232712442604
"Your hand is 6♠, 9♠",2021-02-03T04:38:44.425Z,161232712442603
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.26) | #8 ""Lil Stock @ UmDnqTo27H"" (15.58)",2021-02-03T04:38:44.425Z,161232712442601
"-- starting hand #193  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:38:44.425Z,161232712442600
"""Lil Stock @ UmDnqTo27H"" shows a 4♦, 5♦.",2021-02-03T04:38:43.705Z,161232712370600
"""Zirp @ gXHvts2isM"" shows a A♦, J♣.",2021-02-03T04:38:40.967Z,161232712096900
"Undealt cards: 3♥, 9♣, 3♣, J♥ [K♠]",2021-02-03T04:38:40.565Z,161232712056700
"-- ending hand #192 --",2021-02-03T04:38:39.950Z,161232711995002
"""Zirp @ gXHvts2isM"" collected 0.90 from pot",2021-02-03T04:38:39.950Z,161232711995001
"Uncalled bet of 0.45 returned to ""Zirp @ gXHvts2isM""",2021-02-03T04:38:39.950Z,161232711995000
"""Lil Stock @ UmDnqTo27H"" folds",2021-02-03T04:38:39.145Z,161232711914600
"""Zirp @ gXHvts2isM"" bets 0.45",2021-02-03T04:38:37.810Z,161232711781200
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:38:34.995Z,161232711499600
"Turn: 3♥, 9♣, 3♣ [J♥]",2021-02-03T04:38:34.018Z,161232711402000
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:38:33.210Z,161232711321100
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:38:32.184Z,161232711218500
"Flop:  [3♥, 9♣, 3♣]",2021-02-03T04:38:29.537Z,161232710953800
"""Zirp @ gXHvts2isM"" calls 0.45",2021-02-03T04:38:28.729Z,161232710873000
"""Lil Stock @ UmDnqTo27H"" raises to 0.45",2021-02-03T04:38:27.820Z,161232710782100
"""Zirp @ gXHvts2isM"" calls 0.10",2021-02-03T04:38:25.286Z,161232710528800
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:38:20.909Z,161232710091005
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:38:20.909Z,161232710091004
"Your hand is 4♦, 5♦",2021-02-03T04:38:20.909Z,161232710091003
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (21.81) | #8 ""Lil Stock @ UmDnqTo27H"" (16.03)",2021-02-03T04:38:20.909Z,161232710091001
"-- starting hand #192  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:38:20.909Z,161232710091000
"""Zirp @ gXHvts2isM"" shows a 5♦, 5♠.",2021-02-03T04:38:19.819Z,161232709982000
"Undealt cards: J♠, Q♥, 2♣ [8♣, A♠]",2021-02-03T04:38:19.564Z,161232709956500
"-- ending hand #191 --",2021-02-03T04:38:18.931Z,161232709893202
"""Zirp @ gXHvts2isM"" collected 0.20 from pot",2021-02-03T04:38:18.931Z,161232709893201
"Uncalled bet of 0.20 returned to ""Zirp @ gXHvts2isM""",2021-02-03T04:38:18.931Z,161232709893200
"""Lil Stock @ UmDnqTo27H"" folds",2021-02-03T04:38:18.125Z,161232709812500
"""Zirp @ gXHvts2isM"" bets 0.20",2021-02-03T04:38:17.028Z,161232709702900
"Flop:  [J♠, Q♥, 2♣]",2021-02-03T04:38:13.843Z,161232709384500
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:38:13.031Z,161232709303200
"""Lil Stock @ UmDnqTo27H"" calls 0.10",2021-02-03T04:38:11.555Z,161232709155600
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:38:09.429Z,161232708943005
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:38:09.429Z,161232708943004
"Your hand is 9♠, 3♦",2021-02-03T04:38:09.429Z,161232708943003
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (21.71) | #8 ""Lil Stock @ UmDnqTo27H"" (16.13)",2021-02-03T04:38:09.429Z,161232708943001
"-- starting hand #191  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:38:09.429Z,161232708943000
"""Zirp @ gXHvts2isM"" shows a 4♣, 2♥.",2021-02-03T04:38:08.324Z,161232708832600
"""Lil Stock @ UmDnqTo27H"" shows a A♥, 6♠.",2021-02-03T04:38:08.058Z,161232708805900
"Undealt cards:  [Q♣, 7♠, 7♦, 2♣, 4♠]",2021-02-03T04:38:04.986Z,161232708498900
"-- ending hand #190 --",2021-02-03T04:38:04.337Z,161232708433802
"""Lil Stock @ UmDnqTo27H"" collected 0.20 from pot",2021-02-03T04:38:04.337Z,161232708433801
"Uncalled bet of 0.35 returned to ""Lil Stock @ UmDnqTo27H""",2021-02-03T04:38:04.337Z,161232708433800
"""Zirp @ gXHvts2isM"" folds",2021-02-03T04:38:03.524Z,161232708352500
"""Lil Stock @ UmDnqTo27H"" raises to 0.45",2021-02-03T04:38:01.838Z,161232708183800
"""Zirp @ gXHvts2isM"" calls 0.10",2021-02-03T04:37:59.440Z,161232707944200
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:37:56.663Z,161232707666405
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:37:56.663Z,161232707666404
"Your hand is A♥, 6♠",2021-02-03T04:37:56.663Z,161232707666403
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (21.81) | #8 ""Lil Stock @ UmDnqTo27H"" (16.03)",2021-02-03T04:37:56.663Z,161232707666401
"-- starting hand #190  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:37:56.663Z,161232707666400
"""Zirp @ gXHvts2isM"" shows a 5♣, J♠.",2021-02-03T04:37:56.542Z,161232707654200
"""Lil Stock @ UmDnqTo27H"" shows a 3♣, A♦.",2021-02-03T04:37:54.922Z,161232707492300
"Undealt cards:  [2♥, 9♥, K♣, 7♦, 5♦]",2021-02-03T04:37:54.030Z,161232707403500
"-- ending hand #189 --",2021-02-03T04:37:53.176Z,161232707317702
"""Lil Stock @ UmDnqTo27H"" collected 0.20 from pot",2021-02-03T04:37:53.176Z,161232707317701
"Uncalled bet of 0.35 returned to ""Lil Stock @ UmDnqTo27H""",2021-02-03T04:37:53.176Z,161232707317700
"""Zirp @ gXHvts2isM"" folds",2021-02-03T04:37:52.370Z,161232707237100
"""Lil Stock @ UmDnqTo27H"" raises to 0.45",2021-02-03T04:37:50.764Z,161232707076500
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:37:47.397Z,161232706739805
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:37:47.397Z,161232706739804
"Your hand is 3♣, A♦",2021-02-03T04:37:47.397Z,161232706739803
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (21.91) | #8 ""Lil Stock @ UmDnqTo27H"" (15.93)",2021-02-03T04:37:47.397Z,161232706739801
"-- starting hand #189  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:37:47.397Z,161232706739800
"""Zirp @ gXHvts2isM"" shows a 3♣, 3♦.",2021-02-03T04:37:44.127Z,161232706412800
"Undealt cards: 9♠, 4♠, A♠ [2♣, K♥]",2021-02-03T04:37:43.415Z,161232706341600
"-- ending hand #188 --",2021-02-03T04:37:42.836Z,161232706283702
"""Zirp @ gXHvts2isM"" collected 0.20 from pot",2021-02-03T04:37:42.836Z,161232706283701
"Uncalled bet of 0.40 returned to ""Zirp @ gXHvts2isM""",2021-02-03T04:37:42.836Z,161232706283700
"""Lil Stock @ UmDnqTo27H"" folds",2021-02-03T04:37:42.025Z,161232706202600
"""Zirp @ gXHvts2isM"" bets 0.40",2021-02-03T04:37:40.765Z,161232706076600
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:37:38.648Z,161232705864900
"Flop:  [9♠, 4♠, A♠]",2021-02-03T04:37:35.606Z,161232705560800
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:37:34.795Z,161232705479800
"""Zirp @ gXHvts2isM"" calls 0.10",2021-02-03T04:37:32.958Z,161232705295900
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:37:30.664Z,161232705066805
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:37:30.664Z,161232705066804
"Your hand is Q♣, 6♥",2021-02-03T04:37:30.664Z,161232705066803
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (21.81) | #8 ""Lil Stock @ UmDnqTo27H"" (16.03)",2021-02-03T04:37:30.664Z,161232705066801
"-- starting hand #188  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:37:30.664Z,161232705066800
"-- ending hand #187 --",2021-02-03T04:37:27.909Z,161232704791103
"""Zirp @ gXHvts2isM"" shows a 5♦, 6♦.",2021-02-03T04:37:27.909Z,161232704791102
"""Lil Stock @ UmDnqTo27H"" collected 1.20 from pot with Pair, 2's (combination: 2♣, 2♥, K♠, Q♦, J♠)",2021-02-03T04:37:27.909Z,161232704791101
"""Lil Stock @ UmDnqTo27H"" shows a K♠, Q♦.",2021-02-03T04:37:27.909Z,161232704791100
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:37:27.101Z,161232704710200
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:37:26.252Z,161232704625400
"River: 4♦, 2♣, J♠, 9♦ [2♥]",2021-02-03T04:37:23.324Z,161232704332600
"""Zirp @ gXHvts2isM"" calls 0.25",2021-02-03T04:37:22.518Z,161232704251800
"""Lil Stock @ UmDnqTo27H"" bets 0.25",2021-02-03T04:37:21.636Z,161232704163700
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:37:19.224Z,161232703922500
"Turn: 4♦, 2♣, J♠ [9♦]",2021-02-03T04:37:16.377Z,161232703637900
"""Zirp @ gXHvts2isM"" calls 0.25",2021-02-03T04:37:15.572Z,161232703557300
"""Lil Stock @ UmDnqTo27H"" bets 0.25",2021-02-03T04:37:10.068Z,161232703006900
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:37:06.721Z,161232702672100
"Flop:  [4♦, 2♣, J♠]",2021-02-03T04:36:59.803Z,161232701980400
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:36:58.996Z,161232701899600
"""Lil Stock @ UmDnqTo27H"" calls 0.10",2021-02-03T04:36:48.954Z,161232700895500
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:36:43.838Z,161232700383905
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:36:43.838Z,161232700383904
"Your hand is K♠, Q♦",2021-02-03T04:36:43.838Z,161232700383903
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.41) | #8 ""Lil Stock @ UmDnqTo27H"" (15.43)",2021-02-03T04:36:43.838Z,161232700383901
"-- starting hand #187  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:36:43.838Z,161232700383900
"""Lil Stock @ UmDnqTo27H"" shows a 8♦, 6♠.",2021-02-03T04:36:42.517Z,161232700251700
"Undealt cards: 10♥, K♦, 9♣, 8♠ [3♠]",2021-02-03T04:36:41.575Z,161232700157700
"-- ending hand #186 --",2021-02-03T04:36:41.016Z,161232700101702
"""Lil Stock @ UmDnqTo27H"" collected 0.60 from pot",2021-02-03T04:36:41.016Z,161232700101701
"Uncalled bet of 0.24 returned to ""Lil Stock @ UmDnqTo27H""",2021-02-03T04:36:41.016Z,161232700101700
"""Zirp @ gXHvts2isM"" folds",2021-02-03T04:36:40.206Z,161232700020700
"""Lil Stock @ UmDnqTo27H"" bets 0.24",2021-02-03T04:36:37.238Z,161232699723900
"Turn: 10♥, K♦, 9♣ [8♠]",2021-02-03T04:36:32.164Z,161232699216600
"""Lil Stock @ UmDnqTo27H"" calls 0.20",2021-02-03T04:36:31.341Z,161232699134200
"""Zirp @ gXHvts2isM"" bets 0.20",2021-02-03T04:36:30.087Z,161232699008800
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:36:27.694Z,161232698769400
"Flop:  [10♥, K♦, 9♣]",2021-02-03T04:36:25.925Z,161232698592600
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:36:25.118Z,161232698511900
"""Zirp @ gXHvts2isM"" calls 0.10",2021-02-03T04:36:23.561Z,161232698356300
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:36:21.537Z,161232698153705
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:36:21.537Z,161232698153704
"Your hand is 8♦, 6♠",2021-02-03T04:36:21.537Z,161232698153703
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.71) | #8 ""Lil Stock @ UmDnqTo27H"" (15.13)",2021-02-03T04:36:21.537Z,161232698153701
"-- starting hand #186  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:36:21.537Z,161232698153700
"""Zirp @ gXHvts2isM"" shows a Q♦, J♠.",2021-02-03T04:36:20.184Z,161232698018600
"""Lil Stock @ UmDnqTo27H"" shows a 8♣, J♣.",2021-02-03T04:36:20.159Z,161232698016000
"-- ending hand #185 --",2021-02-03T04:36:19.123Z,161232697912502
"""Lil Stock @ UmDnqTo27H"" collected 0.68 from pot",2021-02-03T04:36:19.123Z,161232697912501
"Uncalled bet of 0.25 returned to ""Lil Stock @ UmDnqTo27H""",2021-02-03T04:36:19.123Z,161232697912500
"""Zirp @ gXHvts2isM"" folds",2021-02-03T04:36:18.316Z,161232697831700
"""Lil Stock @ UmDnqTo27H"" bets 0.25",2021-02-03T04:36:17.478Z,161232697747900
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:36:14.499Z,161232697450000
"River: 5♣, 9♥, K♦, 8♠ [6♣]",2021-02-03T04:36:11.684Z,161232697168600
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:36:10.879Z,161232697087900
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:36:09.088Z,161232696908900
"Turn: 5♣, 9♥, K♦ [8♠]",2021-02-03T04:36:07.058Z,161232696706000
"""Zirp @ gXHvts2isM"" calls 0.24",2021-02-03T04:36:06.250Z,161232696625100
"""Lil Stock @ UmDnqTo27H"" bets 0.24",2021-02-03T04:36:05.119Z,161232696511900
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:36:02.496Z,161232696249600
"Flop:  [5♣, 9♥, K♦]",2021-02-03T04:35:59.101Z,161232695910200
"""Zirp @ gXHvts2isM"" checks",2021-02-03T04:35:58.273Z,161232695827300
"""Lil Stock @ UmDnqTo27H"" calls 0.10",2021-02-03T04:35:57.221Z,161232695722200
"""Zirp @ gXHvts2isM"" posts a big blind of 0.10",2021-02-03T04:35:55.790Z,161232695579105
"""Lil Stock @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-03T04:35:55.790Z,161232695579104
"Your hand is 8♣, J♣",2021-02-03T04:35:55.790Z,161232695579103
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (23.05) | #8 ""Lil Stock @ UmDnqTo27H"" (14.79)",2021-02-03T04:35:55.790Z,161232695579101
"-- starting hand #185  (No Limit Texas Hold'em) (dealer: ""Lil Stock @ UmDnqTo27H"") --",2021-02-03T04:35:55.790Z,161232695579100
"""Zirp @ gXHvts2isM"" shows a 5♦, 5♠.",2021-02-03T04:35:52.704Z,161232695270500
"Undealt cards: 4♠, 5♣, 7♠ [K♣, 8♥]",2021-02-03T04:35:52.060Z,161232695206200
"-- ending hand #184 --",2021-02-03T04:35:51.631Z,161232695163302
"""Zirp @ gXHvts2isM"" collected 0.20 from pot",2021-02-03T04:35:51.631Z,161232695163301
"Uncalled bet of 0.20 returned to ""Zirp @ gXHvts2isM""",2021-02-03T04:35:51.631Z,161232695163300
"""Lil Stock @ UmDnqTo27H"" folds",2021-02-03T04:35:50.821Z,161232695082200
"""Zirp @ gXHvts2isM"" bets 0.20",2021-02-03T04:35:49.691Z,161232694969200
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:35:45.866Z,161232694586600
"Flop:  [4♠, 5♣, 7♠]",2021-02-03T04:35:44.026Z,161232694402700
"""Lil Stock @ UmDnqTo27H"" checks",2021-02-03T04:35:43.219Z,161232694322000
"""Zirp @ gXHvts2isM"" calls 0.10",2021-02-03T04:35:42.389Z,161232694239000
"""Lil Stock @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-03T04:35:40.073Z,161232694007505
"""Zirp @ gXHvts2isM"" posts a small blind of 0.05",2021-02-03T04:35:40.073Z,161232694007504
"Your hand is Q♣, 2♥",2021-02-03T04:35:40.073Z,161232694007503
"Player stacks: #2 ""Zirp @ gXHvts2isM"" (22.95) | #8 ""Lil Stock @ UmDnqTo27H"" (14.89)",2021-02-03T04:35:40.073Z,161232694007501
"-- starting hand #184  (No Limit Texas Hold'em) (dealer: ""Zirp @ gXHvts2isM"") --",2021-02-03T04:35:40.073Z,161232694007500
