entry,at,order
"Flop:  [K♦, 7♦, A♦]",2021-02-16T02:42:12.253Z,161344333225400
"""Victor @ umRS93e_BU"" folds",2021-02-16T02:42:11.444Z,161344333144500
"""Noah @ jLblaRls_D"" calls 0.50",2021-02-16T02:42:08.106Z,161344332810700
"""Blake @ UmDnqTo27H"" folds",2021-02-16T02:42:06.259Z,161344332626000
"""Ryan @ XwqhCQl1w5"" calls 0.50",2021-02-16T02:42:05.423Z,161344332542400
"""Adam @ Mm2_pAS2UA"" raises to 0.50",2021-02-16T02:42:02.999Z,161344332300000
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-16T02:41:59.304Z,161344331930500
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-16T02:41:57.827Z,161344331782800
"""Steve @ YzCZkAUETt"" folds",2021-02-16T02:41:56.002Z,161344331600300
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-16T02:41:55.148Z,161344331514900
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-16T02:41:53.009Z,161344331301000
"""Adam @ Mm2_pAS2UA"" posts a big blind of 0.10",2021-02-16T02:41:46.912Z,161344330691309
"""Victor @ umRS93e_BU"" posts a small blind of 0.05",2021-02-16T02:41:46.912Z,161344330691308
"Your hand is J♠, 2♣",2021-02-16T02:41:46.912Z,161344330691303
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (21.53) | #3 ""Blake @ UmDnqTo27H"" (7.23) | #7 ""Steve @ YzCZkAUETt"" (5.75) | #8 ""Noah @ jLblaRls_D"" (3.56) | #9 ""Victor @ umRS93e_BU"" (26.56) | #10 ""Adam @ Mm2_pAS2UA"" (5.55)",2021-02-16T02:41:46.912Z,161344330691301
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""Noah @ jLblaRls_D"") --",2021-02-16T02:41:46.912Z,161344330691300
"""Blake @ UmDnqTo27H"" shows a 6♦, 2♦.",2021-02-16T02:41:45.906Z,161344330590700
"""Victor @ umRS93e_BU"" shows a 5♣, 10♠.",2021-02-16T02:41:37.009Z,161344329701000
"""Noah @ jLblaRls_D"" shows a 3♣, 4♥.",2021-02-16T02:41:35.013Z,161344329501400
"""Steve @ YzCZkAUETt"" shows a 3♠, 9♥.",2021-02-16T02:41:34.521Z,161344329452200
"-- ending hand #110 --",2021-02-16T02:41:32.749Z,161344329275102
"""Ryan @ XwqhCQl1w5"" collected 1.00 from pot with Flush, Qh High (combination: Q♥, 10♥, 8♥, 7♥, 5♥, 2♥)",2021-02-16T02:41:32.749Z,161344329275101
"""Ryan @ XwqhCQl1w5"" shows a 9♠, 8♥.",2021-02-16T02:41:32.749Z,161344329275100
"""Adam @ Mm2_pAS2UA"" folds",2021-02-16T02:41:31.939Z,161344329194000
"""Victor @ umRS93e_BU"" folds",2021-02-16T02:41:26.889Z,161344328689000
"""Noah @ jLblaRls_D"" calls 0.25",2021-02-16T02:41:24.343Z,161344328434300
"""Ryan @ XwqhCQl1w5"" bets 0.25",2021-02-16T02:41:21.780Z,161344328178200
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:41:05.388Z,161344326538800
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:41:01.603Z,161344326160500
"""Noah @ jLblaRls_D"" checks",2021-02-16T02:41:00.574Z,161344326057500
"River: Q♥, 7♥, 2♥, 10♥ [5♥]",2021-02-16T02:40:57.774Z,161344325777800
"""Blake @ UmDnqTo27H"" folds",2021-02-16T02:40:56.965Z,161344325696600
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:40:54.370Z,161344325437100
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:40:51.508Z,161344325150900
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:40:49.764Z,161344324976500
"""Noah @ jLblaRls_D"" checks",2021-02-16T02:40:48.906Z,161344324890700
"Turn: Q♥, 7♥, 2♥ [10♥]",2021-02-16T02:40:44.751Z,161344324475300
"""Blake @ UmDnqTo27H"" checks",2021-02-16T02:40:43.942Z,161344324394300
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:40:37.552Z,161344323755300
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:40:34.259Z,161344323426000
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:40:32.145Z,161344323215000
"""Noah @ jLblaRls_D"" checks",2021-02-16T02:40:30.396Z,161344323039700
"Flop:  [Q♥, 7♥, 2♥]",2021-02-16T02:40:24.026Z,161344322402700
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:40:23.219Z,161344322322000
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-16T02:40:20.746Z,161344322074700
"""Steve @ YzCZkAUETt"" folds",2021-02-16T02:40:09.240Z,161344320924100
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-16T02:40:07.042Z,161344320704300
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-16T02:40:04.193Z,161344320419400
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-16T02:40:03.336Z,161344320333700
"""Victor @ umRS93e_BU"" posts a big blind of 0.10",2021-02-16T02:39:59.728Z,161344319973210
"""Noah @ jLblaRls_D"" posts a small blind of 0.05",2021-02-16T02:39:59.728Z,161344319973209
"Your hand is 6♦, 2♦",2021-02-16T02:39:59.728Z,161344319973204
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (20.88) | #3 ""Blake @ UmDnqTo27H"" (7.33) | #7 ""Steve @ YzCZkAUETt"" (5.75) | #8 ""Noah @ jLblaRls_D"" (3.91) | #9 ""Victor @ umRS93e_BU"" (26.66) | #10 ""Adam @ Mm2_pAS2UA"" (5.65)",2021-02-16T02:39:59.728Z,161344319973202
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""Steve @ YzCZkAUETt"") --",2021-02-16T02:39:59.728Z,161344319973201
"The player ""Joe @ QPwC0lzggS"" quits the game with a stack of 0.00.",2021-02-16T02:39:59.728Z,161344319973200
"""Adam @ Mm2_pAS2UA"" shows a Q♠, 2♣.",2021-02-16T02:39:54.828Z,161344319482900
"""Steve @ YzCZkAUETt"" shows a 7♠, K♥.",2021-02-16T02:39:54.718Z,161344319471900
"""Joe @ QPwC0lzggS"" shows a 5♣, 6♣.",2021-02-16T02:39:54.702Z,161344319470200
"-- ending hand #109 --",2021-02-16T02:39:52.198Z,161344319219903
"""Victor @ umRS93e_BU"" collected 2.20 from pot with Two Pair, K's & 10's (combination: K♠, K♣, 10♥, 10♠, 8♦)",2021-02-16T02:39:52.198Z,161344319219902
"""Victor @ umRS93e_BU"" collected 1.28 from pot with Two Pair, K's & 10's (combination: K♠, K♣, 10♥, 10♠, 8♦)",2021-02-16T02:39:52.198Z,161344319219901
"""Victor @ umRS93e_BU"" shows a 10♥, K♠.",2021-02-16T02:39:52.198Z,161344319219900
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:39:51.392Z,161344319139300
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:39:47.837Z,161344318783800
"River: 4♣, 3♦, K♣, 8♦ [10♠]",2021-02-16T02:39:46.064Z,161344318606700
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:39:45.235Z,161344318523600
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:39:44.381Z,161344318438200
"Turn: 4♣, 3♦, K♣ [8♦]",2021-02-16T02:39:41.848Z,161344318185000
"""Victor @ umRS93e_BU"" calls 0.87",2021-02-16T02:39:41.040Z,161344318104100
"""Ryan @ XwqhCQl1w5"" bets 0.87",2021-02-16T02:39:34.024Z,161344317402500
"""Victor @ umRS93e_BU"" checks",2021-02-16T02:39:29.779Z,161344316977900
"Flop:  [4♣, 3♦, K♣]",2021-02-16T02:39:24.375Z,161344316437700
"""Steve @ YzCZkAUETt"" folds",2021-02-16T02:39:23.560Z,161344316356100
"""Ryan @ XwqhCQl1w5"" calls 0.50",2021-02-16T02:39:20.519Z,161344316052100
"""Adam @ Mm2_pAS2UA"" folds",2021-02-16T02:39:18.179Z,161344315818000
"""Victor @ umRS93e_BU"" raises to 0.50",2021-02-16T02:39:17.340Z,161344315734100
"""Noah @ jLblaRls_D"" folds",2021-02-16T02:39:07.939Z,161344314794000
"""Steve @ YzCZkAUETt"" calls 0.27",2021-02-16T02:39:04.469Z,161344314447000
"""Joe @ QPwC0lzggS"" raises to 0.27 and go all in",2021-02-16T02:39:02.556Z,161344314255700
"""Blake @ UmDnqTo27H"" folds",2021-02-16T02:38:57.748Z,161344313774900
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-16T02:38:56.910Z,161344313691100
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-16T02:38:55.994Z,161344313599500
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-16T02:38:55.155Z,161344313515600
"""Noah @ jLblaRls_D"" posts a big blind of 0.10",2021-02-16T02:38:49.181Z,161344312918210
"""Steve @ YzCZkAUETt"" posts a small blind of 0.05",2021-02-16T02:38:49.181Z,161344312918209
"Your hand is 3♥, 6♦",2021-02-16T02:38:49.181Z,161344312918203
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (22.25) | #3 ""Blake @ UmDnqTo27H"" (7.33) | #5 ""Joe @ QPwC0lzggS"" (0.27) | #7 ""Steve @ YzCZkAUETt"" (6.02) | #8 ""Noah @ jLblaRls_D"" (4.01) | #9 ""Victor @ umRS93e_BU"" (24.55) | #10 ""Adam @ Mm2_pAS2UA"" (5.75)",2021-02-16T02:38:49.181Z,161344312918201
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""Joe @ QPwC0lzggS"") --",2021-02-16T02:38:49.181Z,161344312918200
"""Noah @ jLblaRls_D"" shows a J♠, 5♠.",2021-02-16T02:38:44.342Z,161344312434700
"-- ending hand #108 --",2021-02-16T02:38:42.655Z,161344312265702
"""Victor @ umRS93e_BU"" collected 8.40 from pot with Flush, Ac High (combination: A♣, K♣, 5♣, 4♣, 2♣)",2021-02-16T02:38:42.655Z,161344312265701
"""Victor @ umRS93e_BU"" shows a A♣, 2♣.",2021-02-16T02:38:42.655Z,161344312265700
"""Steve @ YzCZkAUETt"" calls 2.10",2021-02-16T02:38:41.849Z,161344312185000
"""Joe @ QPwC0lzggS"" folds",2021-02-16T02:38:25.674Z,161344310567500
"""Victor @ umRS93e_BU"" bets 2.10",2021-02-16T02:38:13.804Z,161344309380500
"""Steve @ YzCZkAUETt"" checks",2021-02-16T02:38:07.972Z,161344308797300
"""Joe @ QPwC0lzggS"" checks",2021-02-16T02:38:06.197Z,161344308619800
"River: 4♣, 3♥, A♦, 5♣ [K♣]",2021-02-16T02:38:02.623Z,161344308262700
"""Joe @ QPwC0lzggS"" calls 0.70",2021-02-16T02:38:01.816Z,161344308181700
"""Ryan @ XwqhCQl1w5"" folds",2021-02-16T02:38:00.952Z,161344308095300
"""Victor @ umRS93e_BU"" calls 0.70",2021-02-16T02:37:50.453Z,161344307045400
"""Steve @ YzCZkAUETt"" raises to 0.70",2021-02-16T02:37:48.793Z,161344306879400
"""Joe @ QPwC0lzggS"" bets 0.35",2021-02-16T02:37:44.734Z,161344306473500
"Turn: 4♣, 3♥, A♦ [5♣]",2021-02-16T02:37:36.427Z,161344305643200
"""Blake @ UmDnqTo27H"" folds",2021-02-16T02:37:35.594Z,161344305559500
"""Ryan @ XwqhCQl1w5"" calls 0.35",2021-02-16T02:37:32.407Z,161344305240700
"""Adam @ Mm2_pAS2UA"" folds",2021-02-16T02:37:31.549Z,161344305155000
"""Victor @ umRS93e_BU"" calls 0.35",2021-02-16T02:37:27.979Z,161344304798000
"""Noah @ jLblaRls_D"" folds",2021-02-16T02:37:26.979Z,161344304698000
"""Steve @ YzCZkAUETt"" calls 0.35",2021-02-16T02:37:26.129Z,161344304613000
"""Joe @ QPwC0lzggS"" bets 0.35",2021-02-16T02:37:24.784Z,161344304478500
"Flop:  [4♣, 3♥, A♦]",2021-02-16T02:37:13.917Z,161344303391800
"""Steve @ YzCZkAUETt"" checks",2021-02-16T02:37:13.075Z,161344303307600
"""Joe @ QPwC0lzggS"" calls 0.10",2021-02-16T02:37:10.636Z,161344303063700
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-16T02:37:09.279Z,161344302928000
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-16T02:37:08.142Z,161344302814300
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-16T02:37:01.716Z,161344302171700
"""Victor @ umRS93e_BU"" calls 0.10",2021-02-16T02:37:00.764Z,161344302076500
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-16T02:36:59.198Z,161344301919900
"""Steve @ YzCZkAUETt"" posts a big blind of 0.10",2021-02-16T02:36:56.209Z,161344301621010
"""Joe @ QPwC0lzggS"" posts a small blind of 0.05",2021-02-16T02:36:56.209Z,161344301621009
"Your hand is Q♠, K♥",2021-02-16T02:36:56.209Z,161344301621003
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (22.70) | #3 ""Blake @ UmDnqTo27H"" (7.43) | #5 ""Joe @ QPwC0lzggS"" (1.42) | #7 ""Steve @ YzCZkAUETt"" (9.27) | #8 ""Noah @ jLblaRls_D"" (4.11) | #9 ""Victor @ umRS93e_BU"" (19.40) | #10 ""Adam @ Mm2_pAS2UA"" (5.85)",2021-02-16T02:36:56.209Z,161344301621001
"-- starting hand #108  (No Limit Texas Hold'em) (dealer: ""Blake @ UmDnqTo27H"") --",2021-02-16T02:36:56.209Z,161344301621000
"""Blake @ UmDnqTo27H"" shows a 2♥, 9♠.",2021-02-16T02:36:54.300Z,161344301430100
"""Steve @ YzCZkAUETt"" shows a 9♦, 5♥.",2021-02-16T02:36:49.865Z,161344300986500
"""Victor @ umRS93e_BU"" shows a K♠, 6♦.",2021-02-16T02:36:49.847Z,161344300984800
"""Joe @ QPwC0lzggS"" shows a 10♥, J♥.",2021-02-16T02:36:49.503Z,161344300950300
"Undealt cards: Q♠, 2♣, 7♣ [J♠, A♠]",2021-02-16T02:36:49.472Z,161344300947200
"""Adam @ Mm2_pAS2UA"" shows a J♣, 3♣.",2021-02-16T02:36:49.407Z,161344300940800
"-- ending hand #107 --",2021-02-16T02:36:46.775Z,161344300677602
"""Adam @ Mm2_pAS2UA"" collected 1.45 from pot",2021-02-16T02:36:46.775Z,161344300677601
"Uncalled bet of 0.30 returned to ""Adam @ Mm2_pAS2UA""",2021-02-16T02:36:46.775Z,161344300677600
"""Joe @ QPwC0lzggS"" folds",2021-02-16T02:36:45.968Z,161344300596900
"""Ryan @ XwqhCQl1w5"" folds",2021-02-16T02:36:40.812Z,161344300081300
"""Adam @ Mm2_pAS2UA"" raises to 0.40",2021-02-16T02:36:34.655Z,161344299465600
"""Joe @ QPwC0lzggS"" bets 0.10",2021-02-16T02:36:28.776Z,161344298877700
"Flop:  [Q♠, 2♣, 7♣]",2021-02-16T02:36:22.426Z,161344298242800
"""Blake @ UmDnqTo27H"" folds",2021-02-16T02:36:21.617Z,161344298161800
"""Ryan @ XwqhCQl1w5"" calls 0.35",2021-02-16T02:36:19.715Z,161344297971600
"""Adam @ Mm2_pAS2UA"" calls 0.35",2021-02-16T02:36:11.171Z,161344297117200
"""Steve @ YzCZkAUETt"" folds",2021-02-16T02:36:07.766Z,161344296776700
"""Joe @ QPwC0lzggS"" raises to 0.35",2021-02-16T02:36:05.914Z,161344296591500
"""Blake @ UmDnqTo27H"" calls 0.10",2021-02-16T02:36:00.896Z,161344296089700
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-16T02:36:00.034Z,161344296003500
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-16T02:35:57.524Z,161344295752500
"""Victor @ umRS93e_BU"" folds",2021-02-16T02:35:55.600Z,161344295560100
"""Noah @ jLblaRls_D"" folds",2021-02-16T02:35:51.677Z,161344295167800
"""Steve @ YzCZkAUETt"" calls 0.10",2021-02-16T02:35:50.550Z,161344295055100
"""Joe @ QPwC0lzggS"" posts a big blind of 0.10",2021-02-16T02:35:47.192Z,161344294719310
"""Blake @ UmDnqTo27H"" posts a small blind of 0.05",2021-02-16T02:35:47.192Z,161344294719309
"Your hand is 2♥, 9♠",2021-02-16T02:35:47.192Z,161344294719303
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (23.05) | #3 ""Blake @ UmDnqTo27H"" (7.53) | #5 ""Joe @ QPwC0lzggS"" (1.87) | #7 ""Steve @ YzCZkAUETt"" (9.37) | #8 ""Noah @ jLblaRls_D"" (4.11) | #9 ""Victor @ umRS93e_BU"" (19.40) | #10 ""Adam @ Mm2_pAS2UA"" (4.85)",2021-02-16T02:35:47.192Z,161344294719301
"-- starting hand #107  (No Limit Texas Hold'em) (dealer: ""Ryan @ XwqhCQl1w5"") --",2021-02-16T02:35:47.192Z,161344294719300
"""Victor @ umRS93e_BU"" shows a 6♣, 3♦.",2021-02-16T02:35:44.801Z,161344294480200
"""Noah @ jLblaRls_D"" shows a 10♠, J♣.",2021-02-16T02:35:40.982Z,161344294098300
"""Steve @ YzCZkAUETt"" shows a 6♦, 2♦.",2021-02-16T02:35:40.779Z,161344294078000
"""Joe @ QPwC0lzggS"" shows a 5♠, 10♦.",2021-02-16T02:35:40.674Z,161344294067500
"-- ending hand #106 --",2021-02-16T02:35:39.179Z,161344293918002
"""Blake @ UmDnqTo27H"" collected 1.30 from pot with Two Pair, 9's & 5's (combination: 9♦, 9♠, 5♣, 5♦, K♠)",2021-02-16T02:35:39.179Z,161344293918001
"""Blake @ UmDnqTo27H"" shows a 9♦, 5♣.",2021-02-16T02:35:39.179Z,161344293918000
"""Ryan @ XwqhCQl1w5"" folds",2021-02-16T02:35:38.369Z,161344293837000
"""Adam @ Mm2_pAS2UA"" folds",2021-02-16T02:35:29.540Z,161344292954100
"""Noah @ jLblaRls_D"" calls 0.35",2021-02-16T02:35:28.698Z,161344292869900
"""Steve @ YzCZkAUETt"" folds",2021-02-16T02:35:27.273Z,161344292727900
"""Blake @ UmDnqTo27H"" raises to 0.35",2021-02-16T02:35:23.335Z,161344292333600
"""Ryan @ XwqhCQl1w5"" bets 0.10",2021-02-16T02:35:16.864Z,161344291686500
"River: 3♣, K♠, 5♦, 10♥ [9♠]",2021-02-16T02:35:03.186Z,161344290318900
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:35:02.375Z,161344290237600
"""Noah @ jLblaRls_D"" checks",2021-02-16T02:35:00.985Z,161344290098600
"""Steve @ YzCZkAUETt"" checks",2021-02-16T02:34:58.310Z,161344289831000
"""Blake @ UmDnqTo27H"" checks",2021-02-16T02:34:56.658Z,161344289665900
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:34:55.821Z,161344289582200
"Turn: 3♣, K♠, 5♦ [10♥]",2021-02-16T02:34:52.433Z,161344289243500
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:34:51.626Z,161344289162700
"""Noah @ jLblaRls_D"" checks",2021-02-16T02:34:47.979Z,161344288798000
"""Steve @ YzCZkAUETt"" checks",2021-02-16T02:34:47.066Z,161344288706700
"""Blake @ UmDnqTo27H"" checks",2021-02-16T02:34:44.373Z,161344288437400
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:34:43.035Z,161344288303600
"Flop:  [3♣, K♠, 5♦]",2021-02-16T02:34:40.107Z,161344288010800
"""Blake @ UmDnqTo27H"" checks",2021-02-16T02:34:39.296Z,161344287929700
"""Ryan @ XwqhCQl1w5"" calls 0.10",2021-02-16T02:34:38.459Z,161344287846000
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-16T02:34:37.598Z,161344287759900
"""Victor @ umRS93e_BU"" folds",2021-02-16T02:34:35.770Z,161344287577100
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-16T02:34:30.956Z,161344287095700
"""Steve @ YzCZkAUETt"" calls 0.10",2021-02-16T02:34:28.730Z,161344286873100
"""Joe @ QPwC0lzggS"" folds",2021-02-16T02:34:25.370Z,161344286537000
"""Blake @ UmDnqTo27H"" posts a big blind of 0.10",2021-02-16T02:34:22.325Z,161344286232710
"""Ryan @ XwqhCQl1w5"" posts a small blind of 0.05",2021-02-16T02:34:22.325Z,161344286232709
"Your hand is 9♦, 5♣",2021-02-16T02:34:22.325Z,161344286232703
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (23.25) | #3 ""Blake @ UmDnqTo27H"" (6.68) | #5 ""Joe @ QPwC0lzggS"" (1.87) | #7 ""Steve @ YzCZkAUETt"" (9.47) | #8 ""Noah @ jLblaRls_D"" (4.56) | #9 ""Victor @ umRS93e_BU"" (19.40) | #10 ""Adam @ Mm2_pAS2UA"" (4.95)",2021-02-16T02:34:22.325Z,161344286232701
"-- starting hand #106  (No Limit Texas Hold'em) (dealer: ""Adam @ Mm2_pAS2UA"") --",2021-02-16T02:34:22.325Z,161344286232700
"""Adam @ Mm2_pAS2UA"" shows a 10♠, 3♣.",2021-02-16T02:34:17.510Z,161344285751100
"""Noah @ jLblaRls_D"" shows a 9♦, A♣.",2021-02-16T02:34:16.046Z,161344285604700
"""Steve @ YzCZkAUETt"" shows a 4♠, 9♠.",2021-02-16T02:34:15.934Z,161344285593500
"""Joe @ QPwC0lzggS"" shows a 9♣, 5♠.",2021-02-16T02:34:14.973Z,161344285497400
"""Blake @ UmDnqTo27H"" shows a J♥, 7♣.",2021-02-16T02:34:14.857Z,161344285485800
"""Victor @ umRS93e_BU"" shows a 5♣, 8♣.",2021-02-16T02:34:14.149Z,161344285415000
"Undealt cards: 4♦, 10♦, Q♠, A♦ [6♠]",2021-02-16T02:34:13.432Z,161344285343500
"-- ending hand #105 --",2021-02-16T02:34:12.188Z,161344285218902
"""Noah @ jLblaRls_D"" collected 0.40 from pot",2021-02-16T02:34:12.188Z,161344285218901
"Uncalled bet of 0.50 returned to ""Noah @ jLblaRls_D""",2021-02-16T02:34:12.188Z,161344285218900
"""Steve @ YzCZkAUETt"" folds",2021-02-16T02:34:11.381Z,161344285138200
"""Ryan @ XwqhCQl1w5"" folds",2021-02-16T02:34:07.887Z,161344284788800
"""Adam @ Mm2_pAS2UA"" folds",2021-02-16T02:34:03.816Z,161344284381700
"""Noah @ jLblaRls_D"" bets 0.50",2021-02-16T02:33:59.431Z,161344283943100
"""Steve @ YzCZkAUETt"" checks",2021-02-16T02:33:51.860Z,161344283186100
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:33:47.366Z,161344282736700
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:33:44.131Z,161344282413200
"Turn: 4♦, 10♦, Q♠ [A♦]",2021-02-16T02:33:35.920Z,161344281592200
"""Noah @ jLblaRls_D"" checks",2021-02-16T02:33:35.112Z,161344281511300
"""Steve @ YzCZkAUETt"" checks",2021-02-16T02:33:34.071Z,161344281407200
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:33:30.120Z,161344281012100
"""Adam @ Mm2_pAS2UA"" checks",2021-02-16T02:33:29.264Z,161344280926500
"Flop:  [4♦, 10♦, Q♠]",2021-02-16T02:33:16.727Z,161344279672800
"""Ryan @ XwqhCQl1w5"" checks",2021-02-16T02:33:15.917Z,161344279591800
"""Adam @ Mm2_pAS2UA"" calls 0.10",2021-02-16T02:33:15.060Z,161344279506100
"""Victor @ umRS93e_BU"" folds",2021-02-16T02:33:11.218Z,161344279121900
"""Noah @ jLblaRls_D"" calls 0.10",2021-02-16T02:33:07.284Z,161344278728500
"""Steve @ YzCZkAUETt"" calls 0.10",2021-02-16T02:33:05.873Z,161344278587400
"""Joe @ QPwC0lzggS"" folds",2021-02-16T02:33:02.639Z,161344278264000
"""Blake @ UmDnqTo27H"" folds",2021-02-16T02:32:57.241Z,161344277724200
"""Ryan @ XwqhCQl1w5"" posts a big blind of 0.10",2021-02-16T02:32:51.237Z,161344277124310
"""Adam @ Mm2_pAS2UA"" posts a small blind of 0.05",2021-02-16T02:32:51.237Z,161344277124309
"Your hand is J♥, 7♣",2021-02-16T02:32:51.237Z,161344277124303
"Player stacks: #2 ""Ryan @ XwqhCQl1w5"" (23.35) | #3 ""Blake @ UmDnqTo27H"" (6.68) | #5 ""Joe @ QPwC0lzggS"" (1.87) | #7 ""Steve @ YzCZkAUETt"" (9.57) | #8 ""Noah @ jLblaRls_D"" (4.26) | #9 ""Victor @ umRS93e_BU"" (19.40) | #10 ""Adam @ Mm2_pAS2UA"" (5.05)",2021-02-16T02:32:51.237Z,161344277124301
"-- starting hand #105  (No Limit Texas Hold'em) (dealer: ""Victor @ umRS93e_BU"") --",2021-02-16T02:32:51.237Z,161344277124300
"""Joe @ QPwC0lzggS"" shows a 4♦, 7♣.",2021-02-16T02:32:47.971Z,161344276797200
"""Steve @ YzCZkAUETt"" shows a 7♠, 2♥.",2021-02-16T02:32:46.050Z,161344276605100
"""Blake @ UmDnqTo27H"" shows a J♦, 10♥.",2021-02-16T02:32:45.980Z,161344276598100
"-- ending hand #104 --",2021-02-16T02:32:43.693Z,161344276369502
